Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
20,15830.1,21016.9,17466.3,14210.2,11721.7,13029.4
40,15822,21028.2,17451.4,14200.7,11727.6,13018.4
60,15835.7,21031.3,17442,14212.2,11721.4,13014.2
80,15825.5,21031.9,17435,14211.7,11721.7,13021.8
100,15828.6,21032.4,17443.6,14198.3,11713.2,13014.5
120,15813,21033.5,17442.7,14201,11718.5,13012.1
140,15831.8,21028.3,17438.8,14199,11710.6,13023.9
160,15829.5,20996.8,17439.3,14199.8,11714.8,13013.3
180,15822,21017.1,17433.6,14198.5,11719.6,13015.9
200,15822.5,21002.7,17428.4,14205.2,11715.2,13010.6
220,15832,21011.4,17426.5,14198.8,11711.4,13012.2
240,15830.3,20982.4,17414.1,14190.3,11704.2,13014
260,15844.1,20985.2,17416.5,14183.6,11708.7,13013.7
280,15819.5,21002.3,17426.6,14193.8,11704,13011.3
300,15831.9,20998.8,17417.6,14201.5,11707,13007.6
320,15828.3,21008.7,17431.2,14199.9,11708.8,13008.7
340,15815.1,20985.6,17435.7,14204.2,11712.2,13006.9
360,15825,21003.3,17427.1,14184.5,11709.6,13003.5
380,15834.1,20996.5,17427,14198.4,11702.3,12996.9
400,15828.7,20990.6,17427.2,14189.4,11703.8,13004
420,15839.2,21010.2,17432.5,14188.7,11704.4,13004.4
440,15830.3,20986.1,17422.7,14190.2,11708.2,13002.6
460,15829.1,20985.1,17419.6,14185.6,11700.1,12998.3
480,15839.4,21015,17413.4,14184.2,11698.8,13004.6
500,15819.7,21010.3,17418.2,14191.5,11698,12993.1
520,15816.6,21010.3,17407.9,14181.4,11702.1,12993.2
540,15818.4,21018.4,17420.3,14194.7,11703.5,13008.9
560,15815.5,21021.3,17427.5,14191.6,11701.8,13001.9
580,15823.3,20996.1,17416.3,14195.5,11700.6,12994.5
600,15807.3,20999.4,17432.7,14184.4,11700.6,13003
620,15804.3,21006.7,17427.7,14184.4,11700.6,12997
640,15814,20995,17416,14185.9,11704.3,12994.6
660,15809.3,21008.8,17423.3,14191.6,11705.6,12996.3
680,15809.4,21000.5,17428.3,14183.9,11697.6,12997
700,15810.3,21006.8,17418,14191.2,11699.7,13003.9
720,15816.4,21000,17429.3,14195,11697.2,12991.4
740,15821.3,21019.2,17417.5,14186.8,11704.1,12996.8
760,15818.7,21016.1,17431.3,14175.6,11703.4,12992.1
780,15821.8,21010.3,17432.4,14183,11694.9,13000
800,15808.9,21007.7,17426.6,14189.3,11693.7,13000
820,15809.1,21013.1,17428.9,14186.2,11696.8,12994.9
840,15811.8,21007.6,17430.7,14195.8,11690.6,13001.8
860,15807.9,21014,17433.4,14189.6,11697.5,13001.3
880,15805.1,20994.2,17442.8,14185.9,11699.7,13000.1
900,15795.3,21023.2,17428.6,14194.4,11697,12985.9
920,15804.3,21009,17426.1,14188.7,11693,12985.9
940,15819.1,21011.9,17424.5,14188.7,11701.7,12987.9
960,15813.8,20998.9,17432.5,14186.7,11699.1,12988.4
980,15818.2,21007.4,17427,14185.8,11705.1,12992.1
1000,15796.6,21016.5,17422.2,14178.8,11700.2,12993.3
1020,15782.9,21001.4,17436.6,14182.5,11690.4,12986.6
1040,15806.4,20994.5,17435.4,14178.6,11702.4,12995.6
1060,15809.2,20988.1,17436.5,14182.7,11695.4,12992.3
1080,15804.8,20984.3,17445.7,14177.5,11687.4,12992.7
1100,15800.7,20968.4,17430.4,14179.6,11685.8,12993.6
1120,15796.6,20983.9,17444,14176,11688.8,12997.3
