Time,HA_MISG1,HpA_MISG1,HA_MISG2,HpA_MISG2,HA_MISG3,HpA_MISG3,HA_MISG4,HpA_MISG4,HA_MISG5,HpA_MISG5,HA_MISG6,HpA_MISG6,HA_MISG7,HpA_MISG7,HA_MISG8,HpA_MISG8,HA_MISG9,HpA_MISG9
960.0,20937.1,28054.0,21188.6,28105.8,21364.6,28402.5,21393.5,28580.1,21547.9,28764.3,20710.8,17710.2,21004.6,17853.4,21243.6,18179.1,21360.2,18174.2
980.0,20930.7,28011.2,21212.9,28107.8,21352.0,28389.5,21390.5,28577.9,21548.8,28760.1,20702.8,17695.2,20985.7,17842.9,21238.4,18170.4,21375.3,18184.8
1000.0,20930.1,28041.6,21176.0,28090.8,21387.6,28397.3,21401.4,28587.2,21552.4,28749.2,20699.9,17711.2,21004.2,17841.4,21261.0,18191.2,21371.2,18184.0
1020.0,20914.8,28052.1,21167.5,28115.3,21351.6,28355.6,21436.6,28581.9,21542.4,28744.5,20725.4,17693.0,21004.8,17835.7,21248.4,18184.6,21385.9,18170.2
1040.0,20942.6,28037.6,21167.5,28103.4,21354.2,28395.5,21399.4,28607.6,21544.4,28732.7,20727.7,17689.2,21012.5,17843.5,21244.2,18189.8,21389.7,18176.2
1060.0,20935.1,28043.1,21180.5,28107.3,21371.2,28365.5,21396.7,28590.5,21551.8,28745.6,20725.1,17687.1,21003.9,17836.1,21250.1,18175.8,21376.3,18171.3
1080.0,20942.5,28059.7,21166.4,28106.1,21363.0,28368.3,21393.5,28600.4,21536.4,28749.6,20713.4,17702.9,20987.6,17831.9,21237.9,18166.7,21363.9,18172.5
1100.0,20945.3,27998.4,21199.1,28113.3,21338.4,28366.2,21396.3,28588.3,21538.5,28753.3,20708.6,17676.7,21001.6,17843.1,21254.4,18150.5,21363.0,18172.2
1120.0,20933.9,28022.1,21180.1,28087.8,21353.5,28344.6,21390.1,28605.1,21528.6,28742.6,20697.8,17700.5,20995.8,17835.8,21248.2,18176.7,21360.6,18157.5
1140.0,20917.7,27998.7,21187.7,28064.2,21345.8,28358.7,21377.8,28563.8,21513.4,28736.2,20720.2,17685.3,21024.2,17851.3,21235.4,18165.0,21362.4,18164.5
1160.0,20932.8,28001.0,21169.2,28119.5,21354.1,28382.0,21380.0,28576.8,21511.0,28742.4,20710.3,17692.7,20986.8,17842.3,21227.3,18151.0,21365.5,18199.4
1180.0,20940.7,27990.1,21162.9,28070.9,21356.8,28344.7,21393.3,28543.2,21511.9,28737.5,20703.7,17675.0,20996.6,17820.7,21244.9,18169.1,21363.9,18179.6
1200.0,20949.0,28002.4,21161.9,28088.5,21356.3,28378.4,21371.4,28576.6,21548.1,28770.4,20686.7,17661.9,20990.4,17842.8,21228.1,18143.7,21350.9,18164.2
1220.0,21046.3,28211.3,21315.8,28340.7,21466.2,28611.1,21521.6,28874.7,21681.5,29039.1,20791.0,17771.9,21102.4,17947.4,21333.8,18257.9,21464.7,18286.0
1240.0,21318.8,28552.6,21643.0,28802.9,21748.6,29062.7,21837.1,29324.2,21995.0,29505.4,21007.4,17953.4,21317.3,18156.7,21557.6,18438.3,21665.5,18466.0
1260.0,21458.8,28735.0,21834.3,28991.0,21909.9,29262.5,22000.2,29498.9,22138.3,29678.5,21175.5,18031.6,21452.4,18274.9,21662.8,18524.4,21767.0,18560.0
1280.0,21567.2,28833.1,21937.0,29094.4,22006.4,29390.8,22125.5,29582.4,22246.4,29761.7,21208.0,18109.3,21506.7,18323.6,21734.0,18559.5,21829.4,18626.5
1300.0,21625.4,28934.4,22029.8,29171.7,22099.2,29435.3,22202.1,29673.3,22335.6,29847.7,21267.1,18152.3,21600.7,18362.0,21757.8,18607.7,21899.3,18661.2
1320.0,21674.4,28951.0,22104.5,29189.6,22145.6,29480.1,22250.1,29728.2,22393.2,29920.1,21338.2,18188.1,21644.7,18399.6,21781.6,18628.1,21941.2,18670.8
1340.0,21745.2,28999.7,22174.0,29198.1,22187.2,29528.0,22336.7,29775.2,22425.6,29903.6,21353.1,18206.9,21683.7,18459.0,21828.1,18677.1,21958.1,18704.5
1360.0,21798.3,29036.1,22223.2,29252.1,22233.5,29576.2,22368.7,29805.0,22483.3,29966.8,21419.0,18275.1,21703.4,18447.1,21850.7,18676.2,21989.3,18729.8
1380.0,21821.8,28981.6,22252.1,29298.7,22258.2,29595.1,22407.2,29808.9,22515.9,29965.2,21431.7,18255.9,21767.5,18471.0,21870.0,18719.2,22001.1,18739.1
1400.0,21895.1,29072.9,22294.4,29363.6,22330.6,29652.8,22479.9,29853.7,22524.3,29998.7,21475.9,18287.2,21813.6,18495.8,21904.0,18724.5,22032.1,18750.9
1420.0,21937.4,29057.7,22319.3,29383.7,22345.3,29669.9,22515.2,29878.2,22565.0,30029.5,21523.0,18301.7,21840.1,18533.7,21921.2,18718.8,22032.9,18778.2
