Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
20,16159.1,18539,15681.2,9452.69,8369.87,10837.2
40,16143.7,18519.5,15645.9,9430.04,8349.95,10819.6
60,16119.2,18509.5,15628.2,9425.56,8348.35,10815.1
80,16120.4,18490.8,15633.4,9425.35,8343.01,10816.9
100,16120,18479.3,15650.9,9427.42,8346.76,10830.7
120,16109.4,18474.4,15631.4,9424.31,8345.6,10818
140,16113.3,18497.5,15637.7,9424.92,8350.13,10825.1
160,16114.2,18484.9,15638.7,9422.19,8346.23,10820.8
180,16109.9,18467.2,15627.4,9434.29,8346.53,10819.2
200,16113.6,18477,15625.3,9432.93,8348.22,10818.2
220,16133.2,18480.9,15627.9,9437.99,8350.61,10825.9
240,16121,18479.3,15625.3,9431.27,8352.3,10818.6
260,16119.1,18478.5,15618.1,9425.8,8350.3,10826.1
280,16114.7,18466.9,15613.7,9425.15,8351.39,10822.3
300,16119.3,18473.8,15620.5,9426.34,8345.95,10820.8
320,16116.4,18478.6,15615.4,9428.45,8347.91,10821.4
340,16115.2,18453,15608.4,9431.94,8343.4,10816.8
360,16109.7,18464,15611.3,9431.57,8349.79,10815.9
380,16095.7,18473.2,15611.7,9430.81,8351.21,10816
400,16100.8,18456.3,15618.7,9433.98,8347.27,10818.2
420,16103.4,18463.2,15629.2,9430.8,8348.79,10815.1
440,16099.7,18449.4,15624.1,9427.61,8348.63,10812.6
460,16088.5,18435.4,15615.9,9436.45,8344.59,10810.5
480,16092.7,18449.4,15615.4,9434.42,8346.89,10823.3
500,16090.8,18446.1,15602.9,9436.21,8344.95,10824.3
520,16086.5,18456.2,15609.1,9433.41,8341.12,10823.4
540,16099.5,18457.5,15616.8,9434.16,8349.01,10820
560,16101.2,18436.9,15608.7,9435.75,8348.34,10817.1
580,16086.8,18434.5,15632.1,9433.13,8356.47,10813.2
600,16085.4,18432.3,15613.9,9426.09,8349.67,10808.9
620,16071.6,18419.9,15605.8,9425.64,8356.27,10817.1
640,16081.2,18435.3,15609.7,9428.57,8351.44,10813.1
660,16097.6,18428.3,15605.2,9424.4,8349.59,10817.2
680,16076.5,18425.5,15609.7,9425.97,8349.37,10825.5
700,16096.6,18427.8,15606,9426.71,8347.93,10824.9
720,16089.1,18423.1,15610.3,9428.35,8347.34,10821.4
740,16089.1,18422.8,15604.7,9427.24,8347.72,10826.9
760,16100.3,18424.1,15597.6,9432.14,8347.38,10821.9
780,16087.8,18414.7,15603.5,9428.95,8355.38,10833.4
800,16099.5,18416.3,15602.6,9434.94,8351.8,10825.4
820,16094.6,18413.1,15595.4,9439.7,8349.8,10815.4
840,16099.9,18431.1,15601.6,9433,8354.17,10822.7
860,16100.4,18440.3,15602.3,9433.7,8350.82,10819.5
880,16092.8,18431.8,15605.8,9437.99,8350.12,10829.3
900,16090.2,18432.6,15601.3,9438.51,8347.34,10814.3
920,16097.3,18418.6,15601.3,9432.9,8348.64,10819.9
940,16092.9,18424.8,15596.6,9432.48,8350.3,10829
960,16080.9,18420.1,15605,9430.67,8345.9,10821
980,16092.2,18413.5,15617.9,9438.5,8346.9,10825.6
1000,16085.5,18425.4,15602.7,9432.94,8358.74,10826.3
1020,16091.9,18404,15609.2,9434.05,8349.99,10819.6
1040,16084.3,18420.8,15612.8,9432.03,8342.47,10819.6
1060,16093.6,18410.2,15608.2,9433.55,8348.18,10817.4
1080,16084.3,18421.8,15604,9434.55,8348.93,10820
1100,16093,18417,15611.5,9433.1,8353.2,10819.5
1120,16082.9,18414.7,15610.7,9426.1,8349.27,10821.7
1140,16067.4,18416.1,15606.3,9423.01,8346.79,10819.4
1160,16082.9,18412.4,15619.8,9432.07,8347.35,10816.5
1180,16085.9,18420.3,15623.7,9435.17,8349.7,10823
1200,16085.7,18425.1,15610.9,9426.93,8350.34,10816.6
1220,16141.6,18513.4,15655.4,9431.17,8349.63,10824
1240,16264.9,18695,15789.2,9453.17,8368.7,10846.1
1260,16336.6,18765.5,15854.3,9470.3,8373.11,10858
1280,16390.4,18812.2,15901.8,9492.42,8387.53,10880.1
1300,16412.9,18860.7,15941.6,9502.88,8394.86,10892.6
1320,16444.6,18889.3,15962.1,9508.52,8408.5,10884.4
1340,16456.5,18924,15987.9,9519.07,8410.71,10902.4
1360,16503.7,18973.9,16005.5,9517.65,8418.64,10902.4
1380,16513,18991,16026.8,9528.27,8424.19,10919.8
1400,16533.7,19015.7,16046.4,9535.44,8428.74,10926.9
1420,16576.2,19055.4,16062,9538.88,8433.86,10936.6
1440,16569.3,19081.4,16076.7,9540.49,8429,10928.7
1460,16588.3,19100,16101.2,9554.38,8433.28,10923.2
1480,16600,19115.2,16100.1,9544.49,8442.85,10938.1
1500,16620.4,19118.5,16130.4,9544.44,8451.47,10942.1
1520,16621.3,19132.8,16150.5,9549.7,8450.87,10943.7
1540,16635.1,19149.1,16153.2,9556.16,8456.34,10952.1
1560,16649.8,19171.2,16180,9549.79,8454.18,10958.4
1580,16663,19184.9,16186.1,9553.33,8457.4,10954.8
1600,16653,19193.2,16199.3,9552.27,8460.1,10956
1620,16683.8,19205.6,16197.6,9556.05,8454.12,10949.4
1640,16686.3,19225.4,16217.2,9562.51,8459.12,10956.5
1660,16696,19235.4,16199.4,9569.13,8459.22,10964.2
1680,16686.8,19241.7,16220.4,9561.18,8465.18,10963.2
1700,16695.1,19250,16227.1,9569.22,8460.41,10966.2
1720,16730,19263.9,16224,9573.06,8463.19,10969.6
1740,16729,19281,16243.1,9574.79,8463,10973.5
1760,16738.6,19285.1,16254.9,9573.55,8465.17,10974
1780,16732.2,19296.6,16266.7,9574.73,8469.65,10978.8
1800,16740,19296.1,16255.7,9580.45,8468.93,10978.2
1820,16762,19331.2,16266.5,9584.58,8474.6,10967.3
1840,16768.8,19332.4,16277.1,9578.51,8473.69,10974
1860,16780.4,19340.8,16279.2,9585.47,8467.06,10971.5
1880,16792.5,19353.4,16300.9,9591.59,8474.56,10977.9
1900,16787.7,19367.7,16303.6,9589.06,8480.69,10980.6
1920,16805.4,19359.9,16311.7,9590.02,8476.16,10984.2
1940,16811.2,19392.6,16309.6,9594.94,8476.34,10983.5
1960,16819.4,19388.6,16308.5,9599.07,8484.43,10981.9
1980,16816.2,19387.8,16318.4,9597.96,8479.09,10979.7
2000,16830.1,19388.3,16324.4,9603.04,8485.77,10982.3
2020,16808.6,19402.2,16357.1,9591.78,8483.55,10982.9
2040,16831.8,19421.4,16350.3,9602.71,8487.49,10993.9
2060,16831.4,19447.6,16374.5,9600.46,8486.91,11000.6
2080,16811.1,19436.9,16361.9,9597.65,8491.42,11008.1
2100,16834.4,19449.1,16363,9596.06,8487.47,10998.3
2120,16849.2,19456,16361.1,9599.64,8490.41,10998.3
2140,16834.6,19461.9,16382.3,9599.64,8490.41,11008.2
2160,16869,19461,16381.5,9609.25,8496.04,11005.6
2180,16856.9,19448.6,16376.7,9607.15,8487.8,11005.3
2200,16862.7,19473.4,16397.9,9604.71,8495.32,11011.6
2220,16872.7,19435.3,16405.6,9606.99,8487.07,11007.7
2240,16894.9,19488.3,16408.1,9610.18,8485.51,11007.7
2260,16909.4,19508.6,16413.3,9612.63,8485.75,11006.3
2280,16892.4,19498.5,16399.5,9613.9,8492.31,11007.7
2300,16906.4,19489.4,16423.4,9608.48,8496.64,11012.5
2320,16910,19521.4,16409.4,9608.65,8501.31,11012.5
2340,16913.3,19502.8,16408.7,9614.42,8504.36,11017.6
2360,16902.7,19518.9,16424.7,9616.71,8500.46,11019.1
2380,16931.1,19505.5,16432.3,9615.18,8500.22,11027.6
2400,16937.5,19531.9,16448.8,9617.81,8497.39,11024.6
2420,16849.5,19418.9,16384.1,9622.93,8506.53,11012.5
2440,16712.8,19232.7,16240.6,9597.41,8485.4,10991.7
2460,16629.7,19143.4,16172,9582.55,8465.36,10982.9
2480,16590,19080.8,16151.6,9563.8,8464.97,10964.8
2500,16561.1,19034.6,16114.7,9563.59,8452.51,10961.6
2520,16546.9,19015.2,16061.1,9562.4,8453.58,10952.6
2540,16533.4,18969.2,16039.8,9554.75,8449.14,10943.3
2560,16505.3,18944.9,16027.4,9550.83,8446.77,10950.9
2580,16497,18935.1,16023.1,9543,8436.87,10946
2600,16481.2,18924.2,15989.1,9538.29,8435.43,10945.8
