Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
1760,19601,17882.3,16238.1,20546.1,17133.8,20518.7
1780,19599,17872.2,16235.2,20527.3,17138,20520.7
1800,19603.2,17884.4,16255.4,20541.2,17150.5,20542.7
1820,19583.9,17905.9,16258.1,20528.4,17150.7,20534.3
1840,19604.4,17918.3,16285.5,20536.3,17142.7,20550.9
1860,19602.1,17910.9,16297.8,20532.7,17141.3,20542.7
1880,19639.2,17938.4,16301.3,20549.7,17146.2,20574.8
1900,19631.9,17922.7,16306.4,20539.6,17146.5,20553.2
1920,19650.8,17933.8,16311.3,20550.2,17163.6,20549.1
1940,19644.6,17940.3,16313,20550.5,17160,20554.3
1960,19648.7,17942.5,16322.7,20573.2,17166,20562.3
1980,19677.9,17947.1,16334.7,20554.1,17178.6,20567.8
2000,19683,17954.7,16349.3,20553.8,17168.6,20565
2020,19685.3,17965.4,16356.1,20562,17165.5,20571.7
2040,19693.5,17972.8,16370.6,20572.4,17184.6,20576.3
2060,19706.7,17963.6,16365,20575.3,17173.5,20581.5
2080,19694.6,17986.6,16368.5,20578.8,17173,20570.1
2100,19721.6,18010,16371.3,20590.8,17186.6,20585.7
2120,19726.7,18000.1,16402.7,20609.1,17186.2,20587.1
2140,19750.8,17989.2,16388.3,20593.7,17198.1,20598.1
2160,19746.6,18014.4,16397.8,20586.6,17182.2,20577.1
2180,19764.9,18013.3,16407.4,20592.8,17186.5,20583.7
2200,19745.7,18016.4,16423.9,20597.9,17212,20601.5
2220,19745.3,18023.4,16443.6,20592.1,17200.3,20590.1
2240,19774.9,18029.2,16428.5,20587.7,17184.3,20602.3
2260,19775.2,18036.4,16430.2,20606.7,17197.6,20571
2280,19779.5,18023.9,16438.9,20597.7,17204.4,20581.7
2300,19791.4,18035.3,16463.4,20603.1,17204.3,20604
2320,19792.5,18042.8,16459.5,20606.4,17204,20585.8
2340,19800.8,18053.7,16453.7,20608.6,17189.8,20571.1
2360,19812.8,18064.4,16469.4,20627.3,17219.2,20580
2380,19792.2,18052.7,16460.2,20616.6,17217.8,20585.3
2400,19831.3,18068.8,16488.4,20596.4,17210.4,20583.6
2420,19717.1,17949.2,16356.3,20553.8,17175.1,20518.2
2440,19506.5,17734.6,16145.5,20489.9,17111.9,20452.6
2460,19443.3,17651.8,16054.8,20474.2,17094.5,20428
2480,19384.4,17592.1,15994.9,20459.3,17086.8,20399
2500,19349.6,17568.1,15978.2,20443.8,17089.1,20401.6
2520,19339,17529.5,15937.7,20432.5,17074.7,20389.2
2540,19302,17494.4,15915,20437.8,17055.4,20392.4
2560,19298.1,17493,15916,20409.6,17047.6,20381.8
2580,19298.6,17454.8,15885.1,20424.5,17050.6,20354.7
2600,19287.2,17455.5,15880.3,20413.9,17041.3,20358.5
2620,19273.6,17451.2,15860.3,20437.5,17024.5,20344.7
2640,19256.7,17433.9,15859.7,20416.4,17041.1,20347.8
2660,19245,17427.5,15869.2,20415.7,17024.3,20344
2680,19263.6,17435,15832.4,20415.3,17032,20339.7
2700,19256.7,17404.5,15832.9,20390.1,17031.4,20324.9
2720,19250.1,17402,15805.1,20381.8,17025.1,20310.8
2740,19234.3,17411.6,15812.2,20388.1,17018.1,20309.9
2760,19237.2,17404,15806.3,20397,17013,20307.1
2780,19218.5,17411.6,15800.1,20404.1,17021.8,20333.1
2800,19226.4,17395,15790.5,20392.6,17021.7,20332.4
2820,19217.9,17392.4,15798.2,20391.8,17025.5,20313.2
2840,19215.8,17379.9,15781.5,20378.8,17007.9,20327.1
2860,19195.1,17370.2,15778.5,20372.5,17000.9,20313.8
2880,19210.3,17369,15762.8,20380.6,17016.2,20313.9
2900,19204.3,17367.7,15769.9,20376,17001.5,20286.1
2920,19204.3,17366.9,15763.3,20364.7,16988.9,20308.8
2940,19181,17356.7,15762.5,20363.3,16991,20314.9
2960,19178.1,17359.3,15740.9,20360.7,16995.7,20302.2
2980,19188.7,17347.8,15751.5,20366.5,16998.4,20287.7
3000,19170.8,17341.1,15734.3,20364.1,17001.9,20301.9
3020,19178.8,17355.6,15730.9,20354.8,16995.9,20300.1
3040,19175.2,17349.8,15731.4,20361,17000.4,20313.2
3060,19174,17347.7,15724.4,20358.5,17003.2,20278.3
3080,19171.9,17343.9,15720.9,20354,16985.7,20312.3
3100,19176.1,17347.9,15720.9,20353.1,16997.9,20294.2
3120,19175.3,17334,15716.2,20354.8,16986.8,20298.4
3140,19165.8,17339.7,15702.4,20347.5,16999.3,20294.4
3160,19159.3,17330.2,15707.5,20356.5,16994,20282.3
3180,19183.6,17326.3,15714.1,20338.5,16993,20294.9
3200,19174.7,17329,15715.2,20350.6,17004.3,20292.9
3220,19159.6,17335.4,15702,20360.4,16990,20288
3240,19162.9,17315,15697.9,20363.7,16982.6,20280.2
3260,19138.5,17309.7,15701,20336.3,17001.4,20289.8
3280,19146.5,17311.8,15700.1,20357.7,16991.4,20283.6
3300,19138.1,17307.7,15702.3,20357.4,16976.4,20270
3320,19143.1,17315.7,15706.8,20356.2,16989,20264.8
3340,19146.3,17324.9,15690,20355.5,16989.5,20259.2
3360,19137.3,17325.9,15682.5,20363.7,16978.4,20289.2
3380,19141.3,17309.8,15682.7,20349.5,16977.7,20278.8
3400,19132.8,17288.5,15662.1,20367.3,16988,20262.2
3420,19127,17300.6,15675.4,20353.3,16981,20287.1
3440,19126.1,17308,15674,20339.6,16985.1,20289.6
3460,19134.5,17310.1,15674.3,20349.2,16985.5,20272.4
3480,19144.2,17302.4,15660.2,20364.1,16985.9,20276
3500,19121.1,17301.2,15652.2,20344,16981.3,20285.7
3520,19130.7,17306.6,15662.3,20349.3,16988.7,20276.7
3540,19122.7,17308.3,15657.1,20334.2,16983.4,20265.4
3560,19119.4,17304.4,15656.9,20349.5,16973,20279
3580,19110.3,17298.1,15644.5,20315.9,16966.5,20264.2
3600,19097.9,17281.9,15647,20339.3,16970,20271.3
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
