Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
20,20899.4,22607.3,21253.7,14210.2,11721.7,13029.4
40,20903.2,22597.9,21260,14200.7,11727.6,13018.4
60,20904.3,22604.2,21255.2,14212.2,11721.4,13014.2
80,20911.4,22607.2,21256.6,14211.7,11721.7,13021.8
100,20918.7,22590.5,21256.2,14198.3,11713.2,13014.5
120,20911.5,22595.5,21242.5,14201,11718.5,13012.1
140,20901.4,22607.2,21277.8,14199,11710.6,13023.9
160,20897.7,22621.4,21258.9,14199.8,11714.8,13013.3
180,20916.2,22614.3,21267.7,14198.5,11719.6,13015.9
200,20896,22617.4,21253.2,14205.2,11715.2,13010.6
220,20889.8,22597.9,21244.4,14198.8,11711.4,13012.2
240,20913,22605.3,21273.5,14190.3,11704.2,13014
260,20909.6,22603.3,21258,14183.6,11708.7,13013.7
280,20898,22601.2,21266.9,14193.8,11704,13011.3
300,20899.2,22607.5,21246.1,14201.5,11707,13007.6
320,20907.6,22613.9,21252.4,14199.9,11708.8,13008.7
340,20899.7,22634.9,21244.2,14204.2,11712.2,13006.9
360,20889.3,22614.9,21255.3,14184.5,11709.6,13003.5
380,20889.3,22614.9,21238.6,14198.4,11702.3,12996.9
400,20887.8,22599.7,21238.6,14189.4,11703.8,13004
420,20916.1,22630.9,21262.5,14188.7,11704.4,13004.4
440,20896.6,22626.2,21256.3,14190.2,11708.2,13002.6
460,20899.6,22616.3,21239.1,14185.6,11700.1,12998.3
480,20905,22623.4,21256.1,14184.2,11698.8,13004.6
500,20907.2,22608.9,21244.7,14191.5,11698,12993.1
520,20905.2,22604.9,21224.7,14181.4,11702.1,12993.2
540,20894.6,22608.8,21246.4,14194.7,11703.5,13008.9
560,20895.8,22626.4,21233,14191.6,11701.8,13001.9
580,20895.7,22617.1,21245.1,14195.5,11700.6,12994.5
600,20916.3,22625.6,21239.4,14184.4,11700.6,13003
620,20892,22599,21246.7,14184.4,11700.6,12997
640,20901.9,22606.7,21235.6,14185.9,11704.3,12994.6
660,20917.9,22624.5,21252.8,14191.6,11705.6,12996.3
680,20911.1,22610.9,21241.9,14183.9,11697.6,12997
700,20898.9,22611.9,21231.8,14191.2,11699.7,13003.9
720,20901.1,22593.9,21231,14195,11697.2,12991.4
740,20899.9,22592.5,21243.1,14186.8,11704.1,12996.8
760,20889.7,22604.5,21237.5,14175.6,11703.4,12992.1
780,20898.8,22592.3,21245.2,14183,11694.9,13000
800,20898.5,22577.2,21261.6,14189.3,11693.7,13000
820,20939.8,22590,21251.8,14186.2,11696.8,12994.9
840,20928.1,22606.9,21253.5,14195.8,11690.6,13001.8
860,20917.4,22580.5,21275.8,14189.6,11697.5,13001.3
880,20927.9,22582.5,21254.5,14185.9,11699.7,13000.1
900,20931.6,22577.5,21247.1,14194.4,11697,12985.9
920,20919.5,22601.1,21258.3,14188.7,11693,12985.9
940,20925.9,22610.4,21238.5,14188.7,11701.7,12987.9
960,20922.3,22588.9,21252.3,14186.7,11699.1,12988.4
980,20911.5,22596.1,21256.5,14185.8,11705.1,12992.1
1000,20922.9,22594.1,21268.2,14178.8,11700.2,12993.3
1020,20934.4,22584,21235.4,14182.5,11690.4,12986.6
1040,20913.9,22585.8,21230.3,14178.6,11702.4,12995.6
1060,20911.7,22607.6,21245.4,14182.7,11695.4,12992.3
1080,20903.3,22627,21241,14177.5,11687.4,12992.7
1100,20916.9,22608.3,21233.2,14179.6,11685.8,12993.6
1120,20903.7,22603.1,21232.6,14176,11688.8,12997.3
1140,20918,22601.8,21240.9,14171.7,11690.1,12987.4
1160,20902.5,22609.9,21229.6,14176.2,11693.4,12987
1180,20891.1,22617.1,21238,14177.5,11691.7,12982.7
1200,20909.9,22627.2,21238.1,14171.3,11695.9,12986.6
1220,21105.6,22877.3,21534.5,14194.9,11727.2,13027.2
1240,21292.5,23138.2,21768.1,14267.6,11792.3,13099.9
1260,21362.3,23232.2,21869.2,14288.7,11820.9,13128.6
1280,21399.9,23297.5,21960.6,14328.3,11835.8,13146.4
1300,21473.5,23390.8,21986.3,14343.8,11839.8,13161.5
1320,21489.8,23431.7,22034.2,14356,11851.6,13173.1
1340,21565.1,23458.4,22105.1,14360.5,11864.2,13175.9
1360,21588,23497.9,22134.2,14347.8,11868,13189.7
1380,21600.3,23510.2,22133.9,14360.3,11868.5,13190.8
1400,21642,23560.9,22166.5,14376.8,11872.5,13194.1
1420,21655.4,23560.7,22198.6,14362.4,11877.7,13198.2
1440,21635.8,23558.6,22204,14372.8,11877.6,13207.5
1460,21671.3,23627.5,22245.2,14373.7,11884.3,13201.8
1480,21696,23592.3,22241.9,14382,11887.1,13202.6
1500,21692.4,23643.9,22261.2,14383.6,11893.5,13203.4
1520,21707.3,23644.6,22290.9,14387.8,11882.1,13218.1
1540,21716,23661.5,22295.5,14377.4,11892.4,13215.6
1560,21724.5,23671.1,22324,14383.9,11893.3,13209.8
1580,21742.3,23688.9,22354.7,14399.2,11891.9,13217.9
1600,21765,23735.6,22365.8,14393.5,11895.2,13228.1
1620,21783.9,23747.4,22381.7,14397.3,11903.3,13221.2
1640,21787.6,23767.7,22383.4,14400.1,11906.7,13232
1660,21800.7,23766.6,22382.8,14404.5,11900.3,13231.6
1680,21777.7,23787.6,22425.6,14397.2,11913.1,13244.3
1700,21826.1,23833,22454,14399.2,11902,13243.7
1720,21829.1,23818.3,22446.1,14409.3,11903.5,13238.1
1740,21853.5,23840.1,22469.5,14403.2,11911.8,13232.1
1760,21820,23877.8,22475,14416.7,11916.8,13244.8
1780,21852.5,23887.1,22509.2,14420,11928.4,13244.1
1800,21880.8,23865.7,22518.2,14418,11922.9,13249.3
1820,21863.4,23913.5,22535.9,14404.5,11911.8,13246.4
1840,21916.7,23929.5,22568,14418.4,11924.7,13252.9
1860,21907,23930.2,22573.6,14416.9,11929.2,13243.3
1880,21912.1,23943.2,22578.3,14419.7,11923.7,13253.4
1900,21926.4,23986.1,22612.4,14421.6,11928.2,13257.6
1920,21948.8,23967.7,22607.2,14423.4,11924.8,13268.1
1940,21967.3,23992.2,22598.5,14431.9,11928.2,13266.8
1960,21962.2,24017.5,22600,14428,11937.6,13275.9
1980,21967.2,24011.4,22631.4,14434.6,11932.9,13270.3
2000,21985.9,24014.5,22649.9,14426.1,11930.4,13271
2020,21985.9,24043.4,22679.3,14439.4,11936.9,13273.9
2040,21989.9,24034.1,22666.1,14426.3,11937.7,13273.2
2060,22000.8,24067.9,22671.4,14436.4,11946.4,13272.3
2080,22003,24071,22699.6,14442.9,11945.7,13275.4
2100,22000.8,24090.5,22708.2,14449.1,11951.9,13272.1
2120,22019.2,24073.5,22709.9,14439.3,11950.6,13272.4
2140,22031.1,24107,22721.1,14443.5,11952.9,13282.3
2160,22022.9,24122.1,22754.9,14439.4,11951.4,13278.5
2180,22025.9,24134.4,22740,14445.1,11951.2,13294.4
2200,22043.3,24175.8,22740,14438.4,11960.2,13283.8
2220,22055.5,24203.5,22773.3,14447.6,11960.3,13286.3
2240,22044.7,24207.1,22767.5,14446.3,11968.8,13296.8
2260,22058,24192.9,22788,14449.4,11955.7,13295.5
2280,22077.9,24217.7,22776.5,14465.8,11960.2,13295.9
2300,22085.8,24187.9,22824.9,14460.2,11961.8,13299.4
2320,22090.4,24225.7,22803.3,14457,11963.4,13297.7
2340,22092.1,24247.2,22823.9,14466.7,11974.6,13305
2360,22125.1,24257,22844.1,14468,11966.9,13310.1
2380,22118.7,24253.8,22826.2,14458.5,11973.9,13300.5
2400,22121.1,24239.5,22828.4,14469.3,11972,13307.4
2420,21921.3,23973.7,22564.4,14426,11926.8,13248.7
2440,21702.7,23689.4,22300.9,14370.2,11879.9,13202.5
2460,21607,23530.9,22149.9,14342.3,11855.4,13174.4
2480,21525.1,23450.4,22061.3,14338.2,11841.5,13162.2
2500,21500.2,23406.7,22002.9,14325.8,11833.7,13153.4
2520,21451.9,23337.6,21926.5,14315.9,11830,13145.8
2540,21419,23304.7,21931.9,14315.6,11821,13131
2560,21392.9,23301,21900.7,14309.4,11812.9,13143.9
2580,21369.5,23251.9,21895.3,14309.9,11811.8,13132.9
2600,21359,23215.2,21857.8,14297.1,11796.1,13132.5
2620,21337.2,23221.7,21842.7,14306.4,11793,13131.5
