Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
20,20842.4,22371.9,17987.3,17869.4,17098.1,23399.8
40,20847.8,22326.3,17970.2,17856.6,17098.4,23377.7
60,20814,22303.1,17954.7,17856.7,17094.1,23363.6
80,20808.6,22282.5,17946.2,17831.7,17095.9,23363.5
100,20793.6,22273.8,17954.4,17823.5,17074.7,23353.8
120,20767.6,22262.4,17949.9,17819.2,17068.5,23330.3
140,20779.3,22258.1,17943.3,17806.4,17056.6,23336.8
160,20777,22254.3,17934.1,17809.2,17054.7,23320.7
180,20768.5,22260.9,17928.1,17793.9,17053.8,23309.4
200,20765.7,22243.3,17921.1,17790.2,17055.9,23305.7
220,20782.6,22257.5,17926.5,17795.1,17060,23285.9
240,20765,22249.2,17921.4,17778.9,17033.2,23292.7
260,20764.4,22238.9,17910.6,17773,17028.5,23302.1
280,20742.3,22239,17904.9,17786.2,17028.8,23285.3
300,20756.1,22238.3,17898.9,17765.2,17022.8,23290.1
320,20744,22229.7,17894.8,17777.7,17022.2,23269.3
340,20739.2,22217.7,17917.2,17754.6,17012.6,23267.9
360,20731.3,22228.6,17910.4,17777.8,17016,23271.8
380,20742.7,22235.9,17912,17768.5,17014.7,23259.3
400,20736,22229.1,17907.3,17756.8,17005,23276.6
420,20747.7,22211.1,17885.8,17753,17015.2,23265.5
440,20726,22214,17884.3,17764.5,17001.9,23245.6
460,20724.9,22204.3,17888.7,17750.9,17020.4,23259.1
480,20735.8,22200.5,17888.5,17738.8,17012.2,23262.5
500,20743,22203.4,17892.5,17748,17007.7,23237.4
520,20726,22195.3,17875.4,17735.3,17016.2,23237.2
540,20740.1,22214.1,17882.7,17730,17006.2,23239.6
560,20736.3,22212.6,17879.2,17747.2,16995.3,23240.1
580,20732,22213.1,17894.4,17728.8,16997.5,23247
600,20724.8,22205.2,17873.8,17738.8,17010.4,23251.5
620,20725.2,22189.9,17882.3,17734.5,17001.8,23246.7
640,20731.7,22221.8,17882.1,17721.3,16997,23243.4
660,20738.1,22218.4,17873.1,17726.9,16999.3,23230.1
680,20742.8,22192.8,17881.9,17713.2,16991.2,23219.9
700,20733.2,22202.3,17876.7,17713.7,16995.9,23220.2
720,20731.5,22184.7,17860.2,17718.8,16982.2,23238.4
740,20722.5,22181.9,17862.8,17729.8,16990.8,23228.5
760,20742.1,22171.1,17866,17719.5,16969.2,23244.7
780,20707.2,22185.2,17871.9,17716.6,16973.5,23237.3
800,20715.5,22167,17866.2,17712.6,16974,23226.5
820,20743.8,22202.7,17875.8,17717,16973,23243.1
840,20725.9,22177.3,17881.3,17718.6,16961.4,23219.8
860,20707.1,22187.6,17874.4,17704.9,16971,23231.9
880,20700.6,22156.2,17871.8,17706.2,16972.6,23216.6
900,20711.8,22172.4,17863,17713.9,16960.8,23192
920,20714.8,22157.1,17862.4,17701,16962.6,23213.3
940,20730.3,22162.3,17851.5,17700.3,16958.6,23202.8
960,20710.8,22148.3,17856.8,17710.2,16958.5,23203.2
980,20702.8,22146.2,17859.9,17695.2,16952.8,23218.4
1000,20699.9,22123,17877.2,17711.2,16961.8,23198.1
1020,20725.4,22157.8,17857.5,17693,16956.8,23199.7
1040,20727.7,22148,17873.3,17689.2,16958.5,23200.3
1060,20725.1,22144.9,17871.2,17687.1,16952.4,23183.7
1080,20713.4,22154.7,17875.1,17702.9,16953.3,23191.1
1100,20708.6,22141.7,17869.3,17676.7,16944.6,23184.1
1120,20697.8,22138.2,17857.2,17700.5,16950.3,23197.7
1140,20720.2,22155,17857.4,17685.3,16953.7,23181
1160,20710.3,22171.9,17865.3,17692.7,16930.5,23191.7
1180,20703.7,22149.5,17876.8,17675,16918.8,23185.7
1200,20686.7,22140.8,17854.2,17661.9,16930.5,23174.5
1220,20791,22290.5,17971.2,17771.9,17023.5,23334
1240,21007.4,22579.4,18176.3,17953.4,17193.5,23521.7
1260,21175.5,22745,18306.1,18031.6,17273.8,23624.3
1280,21208,22819.7,18386.8,18109.3,17326.8,23712
1300,21267.1,22914,18427.1,18152.3,17371,23779.7
1320,21338.2,22963.9,18508.5,18188.1,17397.8,23810.2
1340,21353.1,23009.9,18546.5,18206.9,17435.7,23853.4
