Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
20,18073,14489.1,12068,19780.4,19315,23035.1
40,18073,14500.6,12074.7,19785,19331.9,23009.3
60,18065.5,14489.5,12063,19792.7,19327.8,23011.3
80,18068.7,14491.2,12065.6,19789.1,19317.2,22991.6
100,18068.2,14472,12062.4,19781.1,19320,23012.1
120,18078.7,14475.3,12068.1,19763.4,19314.7,22993.1
140,18049.9,14482.6,12066.1,19783.2,19304.7,23021.8
160,18069.9,14467.8,12059.6,19778.1,19310,23002.4
180,18061,14464.4,12055.2,19774.7,19308.4,23015.9
200,18071.4,14476.5,12055.2,19778.4,19306.7,22998
220,18053.9,14466.3,12075.2,19774.5,19309.8,23013.1
240,18061.4,14484.2,12067.9,19759.4,19320.9,23011.8
260,18059.9,14468.7,12062.3,19758.8,19314.6,22993.2
280,18041.3,14472.3,12061,19763.8,19319.9,23008.4
300,18062.4,14474.8,12057.4,19758.8,19313.2,23002.1
320,18065.8,14473.5,12057.2,19753.9,19301.6,23017.2
340,18063.5,14468.1,12060.4,19783,19328,23008.3
360,18041.9,14472.9,12068.6,19759.8,19300.7,23001.4
380,18066.9,14482.9,12053.5,19762.8,19315,22978.9
400,18054.7,14474.9,12063,19773,19304.1,22995.1
420,18065.6,14476.2,12053.5,19749.7,19306.5,22993.8
440,18060.6,14491,12066.6,19755.9,19308.4,22989.9
460,18051.8,14496.7,12051.5,19749.8,19321.3,22988.7
480,18056.4,14468.5,12051.2,19750.8,19313.1,22987.1
500,18053.5,14480.1,12051.4,19755.8,19319.6,22990.7
520,18066.3,14480.9,12042.5,19758.1,19325.5,22992.8
540,18061.8,14482.7,12043.6,19759.3,19298.4,22993.1
560,18046.1,14476.2,12047.8,19754,19307.4,23001.2
580,18056,14486.7,12044.4,19763.2,19308.2,22975.1
600,18061.1,14476.4,12047.7,19769.8,19306.5,22990.3
620,18060.7,14481.1,12051.5,19751.2,19311,23003.3
640,18063,14470.6,12043.6,19755,19288.5,22987.4
660,18070.2,14470.8,12053.1,19762,19306.3,23002.9
680,18069.3,14455.2,12039.4,19736.8,19298.2,22960.4
700,18060.5,14470.7,12034.8,19773,19305.7,22972.8
720,18056.3,14474.9,12047.7,19775.5,19287.7,22976.4
740,18056.9,14487.5,12044.7,19767.6,19302.1,22974.7
760,18070.2,14465.6,12045.3,19761.4,19295.2,22953.9
780,18074.3,14477.8,12039.4,19761.5,19299.1,22952.1
800,18059.8,14466.9,12035,19760.1,19285.3,22963.1
820,18055.4,14471.9,12045.1,19765.7,19301.4,22986.1
840,18044.3,14466.4,12040.3,19743.6,19292.5,22964
860,18040.9,14468.1,12038,19766.7,19291.1,22976.7
880,18050.6,14474.1,12042.9,19755.5,19286.8,22977.3
900,18053,14458.3,12036.4,19748.7,19276.6,22966.7
920,18052,14472.3,12045.2,19758.3,19300.9,22985.2
940,18061,14461.8,12047.9,19757.9,19305.6,22993.5
960,18049.7,14464.5,12046.7,19743.4,19301.7,22987.5
980,18052.3,14473.1,12043.7,19752.7,19302.6,23003
1000,18054.4,14473.1,12033.5,19757.9,19295,23000
1020,18034,14473.1,12047,19737.3,19296.1,22982.5
1040,18043.4,14463.7,12037.4,19750.4,19291.6,22978.1
1060,18033.1,14466.5,12027.2,19739,19289.4,23000.1
1080,18028.5,14462.2,12025.9,19728.5,19279,22982.3
1100,18040.2,14472.1,12034.2,19751.1,19288.3,22988.4
1120,18031.9,14477.7,12027.3,19750.3,19294.6,22997.6
1140,18030.8,14479.5,12041.3,19739.1,19282.5,22993.7
1160,18031.6,14483.3,12030.9,19741,19301.9,22981.4
1180,18030.8,14479.5,12038.1,19748.1,19293.6,22995.5
1200,18020.3,14459,12032.5,19749.7,19276.6,22994.2
1220,18060,14525.9,12092.7,19749.2,19298.1,22993.9
1240,18212.6,14670.3,12212.7,19806.4,19380,23091.7
1260,18287.7,14759.1,12268.9,19859.1,19440.5,23134.5
1280,18350.5,14815.2,12328.8,19890.6,19451.5,23184
1300,18385.8,14837.4,12363.2,19913.8,19485.7,23227.7
1320,18436.7,14869.4,12393.1,19925.9,19502.5,23228.5
1340,18456.6,14891.5,12405.9,19933.8,19517.4,23259.6
1360,18464.8,14917.3,12421.6,19957,19526.5,23270.2
1380,18489.9,14931.5,12432.6,19955,19546.6,23276.4
1400,18521.1,14948.1,12454.1,19972.7,19548.2,23280.7
1420,18538.2,14974.6,12469.9,19986.8,19578,23309.6
1440,18551.5,14970.2,12483.8,19997.6,19561.4,23314.4
1460,18552.5,14983.2,12489.2,20007.8,19592.4,23307.1
1480,18550.5,15018.8,12516.5,20013,19596.2,23325.3
1500,18572.9,15033.5,12513.3,20001.1,19591.9,23332.1
1520,18569,15039.8,12513,20023.7,19607.3,23349.3
1540,18593.4,15043.8,12512.5,20042.7,19615.1,23371.8
1560,18589.2,15058.3,12535.6,20036.3,19621.9,23352.3
1580,18617.5,15076.7,12545.5,20056.8,19628.5,23349.9
1600,18614.3,15066.2,12548.9,20058.9,19657.7,23385.2
1620,18618.1,15075.2,12548.6,20052.3,19654.9,23405.4
1640,18608,15088.6,12565.9,20051,19649.7,23399.3
1660,18618.8,15081,12564.2,20071,19666.6,23403.5
1680,18641.4,15101.4,12572.8,20079,19664.9,23417.8
1700,18653.9,15117.7,12580.1,20079,19654.9,23413.4
1720,18657,15102.8,12571.4,20086.4,19665,23399.8
1740,18672.1,15108.5,12586.1,20091,19654.6,23427.3
1760,18688.6,15110.2,12595.8,20096.7,19678.3,23457.9
1780,18683,15120.8,12585.1,20080,19687.2,23452.8
1800,18716.2,15130,12598.7,20099,19683.8,23446.4
1820,18712.7,15140.5,12605.2,20114.3,19687.1,23448.1
1840,18724.8,15131.1,12602.9,20091.4,19693.6,23468.3
1860,18706.5,15138.6,12606.1,20102.3,19702.2,23464.2
1880,18706.5,15135.1,12616.6,20113.8,19693.2,23464.2
1900,18703.6,15141.5,12612.2,20118.6,19696.3,23458.6
1920,18688.3,15154.8,12618.7,20132.5,19687.5,23474.1
1940,18699.2,15155,12613.4,20130.6,19701.6,23493.9
1960,18711.7,15149.9,12624.7,20140.3,19709.6,23476.7
1980,18712.3,15140.1,12619.2,20133.4,19715.2,23475.9
2000,18739.3,15148.9,12637.5,20139.1,19720.4,23489.3
2020,18748.6,15154.4,12629.4,20141.8,19709.9,23486.9
2040,18752.7,15162.1,12634.5,20141.4,19717.1,23469.2
2060,18725.7,15173.1,12638.1,20151.8,19717.9,23493.5
2080,18726.5,15170.9,12638.6,20149.2,19751.6,23483.4
2100,18733.9,15187,12647.6,20155.9,19745.6,23490.6
2120,18751.4,15182.6,12654.1,20142.6,19745.7,23492.7
2140,18750.6,15193.4,12646.2,20159.1,19747.4,23505.9
2160,18746.3,15206.7,12648.3,20154.4,19762.4,23503.5
2180,18771.7,15191.1,12646.7,20140.7,19766,23516.9
2200,18757.7,15197.1,12662,20171.8,19754,23498.1
2220,18749.3,15205.8,12662.3,20165.3,19755.5,23498.7
2240,18766.3,15200.2,12660,20168.1,19758.2,23514.6
2260,18757.8,15227.3,12660.8,20157.6,19767.3,23534
2280,18776.5,15212.8,12668.5,20166.6,19786.7,23539.6
2300,18771.2,15215.8,12671.4,20187.2,19772.5,23571.4
2320,18784.4,15208.4,12672.4,20170.9,19776.3,23547.2
2340,18794.8,15215.6,12668,20176.8,19788.9,23552.4
2360,18786.6,15218.4,12678.7,20188,19783.3,23547.8
2380,18804.1,15244.6,12678.2,20215.4,19793.3,23558.1
2400,18813.7,15226.7,12681.3,20198.6,19808.1,23559.5
2420,18766.8,15170.9,12628.7,20211.4,19806,23567.1
2440,18629.3,15037,12538.3,20141.6,19733.9,23482.4
2460,18567.5,14969.7,12463.6,20100.4,19686.8,23427.4
2480,18503.3,14912.3,12422.6,20067.8,19653.6,23404.4
2500,18464.5,14873,12383.6,20054.2,19633.4,23365.4
2520,18436.4,14850.9,12363.2,20031.2,19599.9,23347.5
2540,18406.9,14815.1,12342,20039.7,19597.5,23349.3
2560,18402.5,14781.6,12330.1,20019.5,19590.9,23323.1
2580,18396.4,14761.8,12307.3,20018.3,19596.3,23313
2600,18351.7,14737.7,12302.2,20002.8,19559.7,23284.8
2620,18350.3,14740,12300.5,19994.2,19569.9,23294.3
2640,18326,14723.1,12285.2,19983,19572.5,23295.5
2660,18317.4,14713.3,12270.5,19977.4,19562.2,23282.1
2680,18306.8,14708.8,12264.2,19962.7,19554.8,23281.3
2700,18305.3,14692.4,12263.6,19972.8,19538.4,23290.6
2720,18293.8,14683.9,12256.7,19977.6,19549.2,23281
2740,18293.8,14674.8,12241.5,19951.8,19516.6,23272.8
2760,18286.1,14675.6,12240.8,19970.7,19501.5,23247.3
2780,18280.5,14664.9,12233.4,19956.7,19502.4,23268.2
2800,18272.3,14651.9,12237.2,19960.1,19522.5,23250.6
2820,18267.2,14657,12234.5,19947.7,19514.3,23244.5
2840,18250.8,14648.5,12237,19952.8,19486.7,23243.3
2860,18269.6,14650.7,12229.7,19948,19485.2,23221.1
2880,18253.7,14637,12223.4,19928.2,19504.8,23217.2
2900,18256.3,14646.9,12216.5,19927.8,19491.1,23209
2920,18233.6,14645.5,12216.5,19912.8,19514,23221.7
2940,18246.4,14631.6,12212.4,19894.8,19477.8,23217.8
2960,18254.7,14630.3,12200.5,19908,19487.2,23204.9
2980,18243.2,14623.5,12203.1,19921.1,19476,23202.5
3000,18239.9,14622,12188.1,19904.1,19467,23196.3
3020,18248.6,14624.4,12192.3,19908.6,19467.6,23197.2
3040,18242.5,14606.9,12189.5,19905.4,19441,23178.3
3060,18234,14624.8,12188.6,19909.5,19453,23178.9
3080,18247.5,14599,12179.2,19905,19436,23201.4
3100,18232.5,14607.5,12180.9,19887.9,19460.7,23191.3
3120,18222.4,14609.9,12178.6,19907.5,19458.2,23181.7
3140,18214,14601,12176.7,19879.5,19459.3,23155.7
3160,18209.5,14615.5,12171.1,19904.5,19447.9,23185.5
3180,18185.7,14596.9,12172.4,19899.1,19449.6,23194.6
3200,18212.9,14599.2,12165.4,19883.5,19428.2,23188.2
3220,18213.7,14605.7,12178.8,19879.9,19436.5,23162.7
3240,18195.5,14586,12171.1,19879.4,19440.1,23167.9
3260,18222.9,14586.6,12168.6,19881.6,19435.4,23149.6
3280,18201.1,14604.8,12154.1,19891.3,19435.3,23142.5
3300,18207.4,14602.8,12155.4,19880.8,19430.5,23152.3
3320,18184.1,14610.1,12153.7,19889.4,19434.4,23170.5
3340,18206.3,14598.9,12150.7,19886.2,19420.7,23167.6
3360,18178.4,14596.4,12148,19901.9,19428.3,23140.2
3380,18180,14597.7,12145.2,19891.2,19433.8,23141.1
3400,18192.8,14596,12149.2,19882,19404.4,23128.3
3420,18171.3,14579.9,12151.6,19902.7,19408,23131.6
3440,18163.3,14585.1,12141.7,19891.1,19433.1,23137.4
3460,18183.9,14589.5,12149.9,19890.7,19425.9,23116.4
3480,18174.4,14592.8,12136,19893.6,19402.7,23148.9
3500,18166,14567.2,12154.4,19891.8,19395.5,23139.6
3520,18163.8,14579.9,12139.5,19880,19407.2,23119.7
3540,18159.8,14578.4,12149.3,19891,19392,23126.7
3560,18177.4,14589.2,12140.8,19894.3,19409.1,23123.3
3580,18178.3,14567.3,12140,19886.6,19407.8,23128.3
3600,18154.2,14577.2,12134,19868.1,19410.3,23147.6
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
