Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
20,21415.2,19746.8,18480.3,28488.5,26906.7,27337.9
40,21417.8,19736.9,18482.9,28502,26894.6,27302.3
60,21429,19745.9,18479.8,28491.1,26926.8,27326.3
80,21402.7,19739.2,18465.2,28490.8,26907.8,27330.1
100,21404.3,19739.7,18472.9,28455.3,26899.7,27321.4
120,21419.9,19712.7,18445.6,28475,26879.6,27338.5
140,21437,19717.3,18459.9,28466.5,26898.1,27322.8
160,21405.8,19719.3,18473.3,28498.2,26893.3,27312
180,21405.1,19717.9,18471.8,28484.6,26874.8,27308.3
200,21394.3,19713.2,18459,28469.5,26863.8,27305.7
220,21401.1,19725.5,18452.7,28454.6,26881.8,27303.6
240,21390.8,19716.5,18460.5,28442.2,26897.5,27309.1
260,21390.7,19709.9,18464.5,28459,26884.3,27303.5
280,21390.9,19706.7,18453.5,28448.8,26870.7,27302.9
300,21384.3,19713.7,18463.8,28458.7,26845.2,27308.1
320,21413.6,19699.6,18470.9,28468.4,26849.1,27290
340,21420.6,19693.8,18474.3,28435.2,26860.6,27319.9
360,21384.5,19696.3,18453.2,28441.3,26854.7,27349.1
380,21373.6,19674.1,18456.5,28429.1,26889.6,27325.2
400,21399.3,19678,18455.6,28456.5,26857.6,27331.2
420,21386.3,19679.5,18458.7,28456.1,26868.4,27321.4
440,21392.3,19686.2,18448.9,28455.7,26860.1,27312.2
460,21376.1,19667.2,18465.1,28456.1,26856.4,27273.4
480,21372.4,19691.1,18438.8,28457,26863.3,27317.7
500,21357.6,19680.1,18451.2,28445.9,26851.6,27314.1
520,21341.5,19680.9,18449.8,28469.7,26841.4,27303.9
540,21360.2,19684.2,18438,28454.9,26851.7,27313.3
560,21388.6,19671.5,18430.7,28411.6,26856.8,27298.2
580,21358.1,19662.3,18446.4,28424.9,26860.6,27303.7
600,21382.4,19694.2,18444.6,28442.7,26867.3,27273.6
620,21351.5,19689.5,18448.7,28453,26860.2,27276.9
640,21345.6,19689.5,18455,28429.6,26835.4,27273.1
660,21358.1,19681.9,18449.6,28428.5,26858.4,27248.6
680,21356.1,19662.9,18445,28439.7,26842,27264.4
700,21371.4,19693,18444,28407.3,26843.6,27271.1
720,21371.3,19679.3,18434.9,28451.5,26851,27273.4
740,21369.2,19677.5,18430.2,28420.7,26838.6,27262.5
760,21373.6,19675.8,18435.1,28406.3,26819,27243.9
780,21382.8,19669.3,18421.3,28411.2,26822.5,27270.3
800,21363.3,19675.5,18441,28390.5,26817.4,27245.7
820,21372.1,19665.9,18426.3,28404.2,26832.5,27282.9
840,21371,19683.6,18430.1,28410.3,26835.5,27267.8
860,21364.2,19662.3,18411.7,28390.6,26822,27283.5
880,21376.3,19669.2,18432.7,28414,26812.9,27262
900,21368,19664.5,18424.6,28397.1,26809.9,27257.6
920,21368.9,19663.3,18423.2,28416.7,26786.8,27249.3
940,21367.5,19671.2,18429.5,28402,26828.2,27258.3
960,21364.6,19668.5,18430.3,28402.5,26822.3,27235.3
980,21352,19652.3,18424.9,28389.5,26807.4,27258.7
1000,21387.6,19646,18428.9,28397.3,26794.9,27236.1
1020,21351.6,19663,18419,28355.6,26786.8,27220.8
1040,21354.2,19661.7,18399.7,28395.5,26810.2,27240.7
1060,21371.2,19645.3,18405.3,28365.5,26821.6,27224.9
1080,21363,19650.3,18405.7,28368.3,26786.6,27226
1100,21338.4,19661.3,18398.8,28366.2,26786.6,27226
1120,21353.5,19646.9,18408.2,28344.6,26772.7,27239.1
1140,21345.8,19644,18404.9,28358.7,26771.4,27228.6
1160,21354.1,19633.4,18403.1,28382,26770.1,27222.4
1180,21356.8,19653.1,18402.8,28344.7,26774.1,27240.8
1200,21356.3,19633.4,18405.5,28378.4,26754.4,27224.6
1220,21466.2,19796.5,18549.2,28611.1,27149.3,27610.7
1240,21748.6,20064,18773.2,29062.7,27605.6,28053.9
1260,21909.9,20194.6,18919.5,29262.5,27818.8,28241.7
1280,22006.4,20293.1,19001.4,29390.8,27936.2,28370.9
1300,22099.2,20383.1,19093.3,29435.3,28003.7,28441.5
1320,22145.6,20416.6,19176.7,29480.1,28105.7,28527.4
1340,22187.2,20495.5,19225.5,29528,28169.8,28581.1
1360,22233.5,20530.1,19243,29576.2,28160.8,28628.5
1380,22258.2,20565.9,19266.4,29595.1,28186.5,28666.8
1400,22330.6,20635,19320.8,29652.8,28233.9,28734.2
1420,22345.3,20626.3,19345.3,29669.9,28255.6,28743.2
1440,22391.3,20680.3,19347.7,29685.7,28292.7,28769.1
1460,22391.4,20697,19362.5,29681.8,28292,28849.9
1480,22439.2,20722.9,19384.6,29732.2,28314.4,28874.7
1500,22446.4,20737,19421.9,29721.1,28318.1,28871.7
1520,22477.2,20790.9,19429,29767.1,28348.6,28893.8
1540,22505.6,20799.7,19452.2,29744.6,28371,28912.4
1560,22556.5,20821.2,19474.4,29755.6,28400.7,28906.6
1580,22531.3,20830.4,19491.9,29752.1,28434.6,28930
1600,22541.7,20835.8,19499.4,29780.1,28409.9,28929.2
1620,22557.1,20842.9,19496.1,29833.5,28456.5,28928.2
1640,22547.9,20867.5,19542.2,29784.7,28419.9,28964.1
1660,22596.5,20894.5,19552.3,29817.4,28462.3,28991
