Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
1560,13522.8,16297.4,15223.2,18692.9,18033.9,14919.7
1580,13521.7,16292.1,15246.5,18716.3,18027.4,14934.9
1600,13528.7,16293.2,15247.5,18714,18059.4,14946
1620,13530.9,16294,15226.6,18715.6,18066.6,14944.5
1640,13520.9,16299.4,15257,18728.1,18067.4,14964.9
1660,13521.3,16303.6,15234.4,18731.8,18109.5,14968.9
1680,13534.9,16300.2,15225.2,18749.9,18100.2,14975.2
1700,13539.2,16310.8,15259.5,18736.3,18109.6,14982.5
1720,13546.8,16310.4,15227.5,18759.1,18117.4,14978.8
1740,13542.4,16309.6,15251.2,18773.1,18149.8,14971.8
1760,13542.9,16309.6,15251.2,18763.6,18147.7,14992.4
1780,13544,16320.4,15247.6,18772.7,18155.9,14996
1800,13560.2,16322.9,15268,18776.5,18165.4,15004.1
1820,13552.4,16332.5,15256.2,18791.1,18139.1,15009.6
1840,13541.8,16323.9,15262.7,18794.1,18165.7,15017.6
1860,13561.5,16328.8,15272.4,18787.5,18174.7,15010.8
1880,13553.4,16329.5,15265.8,18780.1,18170.6,15014.1
1900,13544.7,16343.9,15268.9,18791.6,18157.7,15021.1
1920,13565.2,16341.3,15288.3,18788,18174.1,15026.8
1940,13562.1,16340.7,15263.8,18803.7,18169.7,15035.1
1960,13561.2,16347.6,15276.9,18805,18200.6,15039.2
1980,13566.2,16330.1,15267.1,18827.7,18194.9,15041.8
2000,13561.4,16341.9,15268.7,18834.1,18186.8,15051.9
2020,13561.2,16349.9,15278.8,18836.3,18196.5,15046
2040,13559.1,16349.7,15264.6,18820.7,18208.3,15060.3
2060,13566.9,16350.2,15268.5,18831.6,18241.2,15072
2080,13576.4,16341.2,15290,18846.9,18229.4,15078.7
2100,13561,16346.5,15280.9,18833.6,18223.8,15062
2120,13569.2,16351.7,15270.1,18843.5,18223.7,15074.4
2140,13571.7,16357.8,15297.8,18847.1,18209.6,15082.1
2160,13563,16348.2,15282.5,18858.8,18252.6,15092.3
2180,13576.6,16354.4,15289.5,18847.7,18243.6,15087.7
2200,13586.1,16341.1,15290.5,18852.5,18248.5,15091.7
2220,13580,16353.9,15277.7,18859.9,18246.8,15088.3
2240,13583.2,16349.3,15291.7,18888.1,18255.6,15091
2260,13580.8,16359,15287,18881.3,18272.8,15103.3
2280,13575.4,16355.3,15296.5,18898,18281.4,15111
2300,13593.7,16372.3,15301.1,18880.7,18289.7,15108.5
2320,13591.5,16347.8,15286,18884.6,18287.1,15101.1
2340,13588.5,16356.1,15307.6,18869.3,18293,15117.2
2360,13584.9,16361.8,15310.2,18877,18304.7,15126.2
2380,13597.6,16373.9,15291.3,18901.6,18296.6,15133.2
2400,13602.4,16367.5,15305.1,18906.9,18302.6,15140.1
2420,13613.5,16351.7,15301.4,18906.9,18262.3,15104.5
2440,13548.2,16290.9,15225,18766.4,18122.1,14988.2
2460,13519.9,16246.1,15191.1,18669.4,18006.1,14919.3
2480,13503.9,16223.2,15187.5,18625.3,17946.7,14863.6
2500,13482.1,16219.5,15163.4,18586.4,17899.4,14837.5
2520,13477.8,16199.8,15158.1,18573.4,17861.9,14805
2540,13473.5,16189.7,15140,18539.5,17832.6,14776.1
2560,13465.8,16191.6,15151.4,18525.9,17805.8,14768.6
2580,13454.9,16195.3,15139.2,18516.7,17783.5,14752
2600,13446.8,16187.3,15152.6,18490.9,17768.1,14752
2620,13442.6,16190.5,15139.6,18458.5,17767.9,14726.6
2640,13427,16169.9,15119.7,18452.5,17737.6,14701.5
2660,13420.1,16163.1,15125.4,18443.9,17728.1,14713.5
2680,13427.7,16151.4,15125.6,18443.5,17718.7,14698.7
2700,13435.4,16162.7,15120.5,18446.6,17702.2,14693.6
2720,13426.8,16147.1,15140,18420.6,17705.4,14689.9
2740,13432.6,16158.1,15127.2,18415.9,17695.9,14663.7
2760,13428.1,16148.4,15131,18410.3,17694.1,14662.8
2780,13410.5,16151.4,15140.3,18408.9,17683.2,14650.2
2800,13411.6,16151.9,15102.9,18398.6,17664.1,14654.5
2820,13423.2,16151.2,15116.7,18403.3,17642.9,14642.2
2840,13423.5,16135,15120.1,18395.6,17661.2,14635.2
2860,13437.6,16149.5,15111.4,18369.2,17664,14644.9
2880,13416.2,16131,15114.7,18366.8,17650.5,14639
2900,13415.3,16136.6,15123.3,18382,17653.4,14639.6
2920,13411.9,16129.2,15109.8,18374.3,17643,14627.6
2940,13409.1,16127.7,15110.1,18352.7,17643.9,14609.6
2960,13405.5,16115.4,15108,18360.6,17627.9,14623.8
2980,13418.4,16133.6,15102,18360.4,17615.6,14621.1
3000,13401.6,16125.2,15113.6,18355.8,17621.4,14609.6
3020,13396.2,16138.7,15098.4,18365.4,17620.5,14610.9
3040,13398.6,16131.2,15105.9,18357.1,17619.3,14604.8
3060,13412.2,16130,15093.2,18341.6,17616.9,14604.1
3080,13395.4,16137.8,15092.9,18340.4,17594.1,14610.7
3100,13402.4,16131.5,15102.1,18355.4,17608.4,14602.6
3120,13395.7,16124.1,15094.1,18357.5,17611.3,14602
3140,13389.4,16127.2,15087.2,18351.7,17607.3,14591.8
3160,13395.5,16133.5,15087.6,18326.9,17608,14589
3180,13389.7,16140.2,15087.9,18332.1,17598.4,14596.2
3200,13393.7,16117.4,15083.9,18332,17593.2,14572.4
3220,13402.3,16132,15089.9,18325.4,17593.9,14582
3240,13381.7,16117.8,15082.8,18309.3,17586.4,14577.3
3260,13389.5,16117.5,15085.9,18325.7,17583.8,14575.5
3280,13365.9,16119.9,15083,18302.2,17576.5,14578.1
3300,13384.5,16108.6,15066.2,18320.5,17563.4,14576.5
3320,13392.4,16119,15081.4,18308.3,17558.9,14577.8
3340,13370.2,16114.8,15073.3,18308.4,17571.2,14575.8
3360,13375.9,16109.4,15078.9,18307.2,17572.9,14572.5
3380,13388.9,16119.7,15068.3,18315.5,17553.2,14569.9
3400,13383.1,16127.2,15088.2,18299.9,17555.2,14562.5
3420,13377.2,16127.8,15079,18313.6,17555,14574
3440,13370.9,16129.6,15082.1,18315.5,17539.2,14571.3
3460,13390.2,16130,15076.4,18297.8,17538.2,14552.9
3480,13388.5,16123.7,15065.2,18296.5,17525.2,14564
3500,13387.3,16129.9,15079.3,18305.1,17520.4,14568.2
3520,13375.9,16116.8,15079.7,18294.3,17535.4,14558.8
3540,13384.8,16134,15073.1,18285.9,17526.7,14562
3560,13380.4,16122.5,15083.5,18282.9,17538.1,14553.1
3580,13374,16131.8,15081.9,18289.3,17532.5,14561.3
3600,13376.8,16118,15063,18275.8,17526.4,14546.9
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
