Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
2760,21604.6,23356,18805.2,18436.6,17704.4,24417.5
2780,21566.7,23332.6,18806.7,18433.8,17693.8,24410.6
2800,21572.9,23351.5,18809.9,18423.4,17679.7,24398.8
2820,21579.4,23370.9,18773.8,18436.7,17682.2,24405
2840,21545.6,23344.3,18788.8,18395.2,17676.1,24393.5
2860,21556.4,23331,18782.6,18400.4,17682.6,24390.2
2880,21554.2,23319.6,18754.9,18400.6,17675.8,24356.1
2900,21570.1,23310.6,18749.6,18419.2,17647.6,24367
2920,21556.4,23337,18738.3,18376.2,17646.4,24346.8
2940,21526.8,23305.5,18730.8,18388.9,17651.6,24328.8
2960,21551.1,23279.6,18740.2,18397.2,17645.6,24334.2
2980,21516.5,23323.3,18719.9,18378.5,17642.5,24344.3
3000,21517.6,23302.7,18731,18369.8,17640.3,24336.8
3020,21518.5,23313.4,18725.3,18333,17625.7,24313.9
3040,21520.1,23258,18699.1,18357.2,17632.8,24328.6
3060,21526.3,23287,18714.5,18365.3,17622.6,24346.5
3080,21517.7,23281,18706,18361.5,17622.7,24340.4
3100,21544.8,23268.3,18695.6,18354.7,17623.1,24331.2
3120,21537,23250.4,18707.7,18351,17622.5,24332.3
3140,21518.5,23239.4,18695.8,18332.7,17611.8,24326
3160,21520.1,23246,18690.5,18339,17598.7,24298.9
3180,21527,23212.5,18665.9,18344.5,17590.2,24318
3200,21520.8,23198.8,18677.9,18341.5,17590.2,24301.1
3220,21529.9,23220,18669.5,18345,17600.5,24289.6
3240,21512.7,23213.1,18672.1,18347.1,17591.1,24292.4
3260,21476.2,23186.1,18672.3,18349.8,17569.1,24283.9
3280,21480.2,23202.1,18678.6,18317.3,17578.9,24280.1
3300,21488.9,23201.5,18678.8,18324.8,17576.4,24266.8
3320,21488.3,23198.7,18645.6,18302.9,17577.7,24258.1
3340,21482.9,23163.6,18656.1,18320.8,17572.5,24259.1
3360,21471.5,23195,18652.5,18332.4,17576.7,24272.4
3380,21488,23159.2,18658,18313.3,17575,24241.9
3400,21489.3,23187.3,18643.5,18302.7,17554.3,24248.6
3420,21478.9,23195.1,18644.3,18305.4,17561.8,24246.7
3440,21512.1,23164.9,18643.5,18322.2,17554.8,24246
3460,21457.4,23169.4,18636.8,18304.8,17557.3,24233.9
3480,21453.8,23172.5,18635.3,18319.7,17562.1,24233.1
3500,21456.2,23151.2,18637,18285.1,17551,24221.5
3520,21452,23132.3,18667.5,18317.7,17539.6,24233.2
3540,21463.3,23138.2,18647.2,18318.4,17536.4,24215.8
3560,21454.7,23141.1,18643.1,18283.1,17550.9,24222.2
3580,21439.5,23174.1,18656.3,18289.3,17537.9,24213.9
3600,21455.8,23159.3,18648.6,18289.3,17533.5,24215.3
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
