Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
20,18278.2,16548.9,14942.8,20266.3,16911.5,20212.3
40,18278.4,16567.4,14948.8,20264.5,16901.3,20206.6
60,18276.1,16545.6,14945.5,20261.9,16921.9,20202.2
80,18274.6,16552.7,14955.8,20254.9,16914.2,20207.3
100,18273.4,16552.9,14953.1,20251.2,16917.5,20204.5
120,18271.4,16553.4,14964.6,20256.3,16934.1,20206.7
140,18271.9,16542.7,14956.6,20262.1,16919.6,20180.4
160,18269,16562.1,14962.3,20271.8,16900,20205
180,18277,16543.2,14946.8,20269.2,16907.2,20199.1
200,18273.8,16558.6,14937.8,20271,16914.7,20196
220,18271.7,16556.7,14946.4,20262.4,16908.6,20212.3
240,18269.1,16550.5,14951.6,20258.1,16920.3,20207
260,18266.5,16549.9,14947.2,20259.2,16910.1,20213.7
280,18284,16546.2,14951.1,20271,16920.8,20199.1
300,18244.8,16541.3,14956,20258.6,16914.6,20204.2
320,18272.4,16537.6,14943.3,20276.9,16911.2,20192.6
340,18261.5,16538.3,14947.4,20263.1,16904.7,20188.1
360,18245,16532.8,14948.8,20262.3,16913.1,20187.2
380,18241.5,16539.1,14951.5,20275.2,16921.6,20195.5
400,18255.4,16538.1,14940.2,20246.7,16924.1,20193.6
420,18256,16541.9,14930.1,20254.8,16915.9,20187.5
440,18247.3,16536.8,14939.1,20270.6,16921.2,20217.4
460,18255.5,16549.2,14935.5,20264.9,16923.7,20215
480,18260.3,16535.7,14955.6,20271.3,16923.9,20200.3
500,18254.8,16536.9,14938.5,20265.7,16909.1,20191.8
520,18247.1,16530.8,14939,20274.3,16924.2,20189.3
540,18237.8,16538.5,14929.8,20275.7,16927.7,20193.4
560,18261.7,16533.7,14958.9,20266.1,16923.8,20192
580,18235.5,16522.6,14939.8,20262.2,16913.7,20191.6
600,18247.4,16519.9,14947.6,20288.8,16920.3,20188.2
620,18226.6,16526.5,14954.7,20260.8,16931.7,20207.4
640,18237.4,16527.6,14935.8,20250.1,16921.1,20189.1
660,18238.1,16528.5,14937.9,20256.9,16917.3,20204.1
680,18240.6,16515,14942.2,20249.4,16922.4,20193.1
700,18245,16530.6,14931.8,20280.8,16909.2,20171.1
720,18240.7,16519.5,14937.8,20264,16916.9,20168.9
740,18246.1,16520,14932.6,20278.9,16907.7,20169.1
760,18248.8,16510.5,14934.7,20274.9,16912.7,20175.8
780,18244.2,16510.2,14931.3,20246.7,16916.4,20158.7
800,18243.8,16507.8,14924.7,20252.8,16900.7,20181.7
820,18231.7,16505.1,14933.2,20260.7,16918.9,20160.3
840,18231.3,16515.1,14927.7,20241,16910.6,20177.8
860,18247.4,16515.1,14927.2,20252.8,16909.7,20182.6
880,18240.8,16508.1,14929.4,20257.7,16919.9,20176.6
900,18220.3,16516.7,14922.7,20270.3,16913.6,20199.9
920,18227.3,16498.3,14926.9,20259.8,16903.3,20168.1
940,18231.4,16514.1,14919.5,20269.6,16902.2,20183.7
960,18228.7,16504.1,14921.1,20253.4,16907.8,20176.7
980,18222,16507.5,14925.4,20265.2,16903,20165.1
1000,18222,16521.6,14916.3,20254.8,16909.2,20172.4
1020,18223.9,16509.2,14906,20254.8,16901.7,20165.3
1040,18245.2,16514.8,14918.2,20259.3,16906.3,20157.1
1060,18228.1,16509.1,14910.9,20235.3,16908.7,20162.8
1080,18224.7,16504.5,14912.3,20249.3,16907.3,20174.2
1100,18213.7,16508.5,14923.3,20237.8,16910.2,20179.4
1120,18210.1,16501.6,14908.5,20248.1,16916.7,20173.5
1140,18211.4,16509,14920.4,20238.8,16907.6,20179.9
1160,18203.1,16512.2,14912.5,20247.1,16921.2,20169.6
1180,18210.6,16505.1,14901.8,20260.5,16911.2,20185.3
1200,18198.7,16503.4,14898.9,20254,16906.8,20185.3
1220,18337.4,16656.3,15066.1,20287,16936.8,20214.4
1240,18537,16853.3,15246.4,20356.9,17009.7,20322.6
1260,18625.8,16937.4,15328.2,20400.1,17026.7,20353.8
1280,18686.2,16974.3,15379.9,20415.9,17051.2,20376
1300,18731.7,17032.4,15428.1,20440,17060.8,20406.6
1320,18765.2,17087.5,15473.7,20436.8,17061.8,20401.7
1340,18814.7,17127.4,15503.4,20445.3,17074.7,20409.9
1360,18834.9,17138.1,15509.6,20430.8,17068,20418.5
1380,18856.3,17177.9,15558.9,20446.8,17065.5,20422.8
1400,18875.3,17212.6,15583.2,20469.6,17078,20434.5
1420,18896.8,17211.2,15598.1,20442.6,17086.7,20433.3
1440,18929.2,17237.8,15605.9,20463.4,17105.1,20447.5
1460,18934.8,17251.7,15654,20465.4,17114.4,20455.8
1480,18935.4,17264.7,15655.8,20476.6,17114.2,20465
1500,18944.9,17270.7,15658.5,20479.2,17104.4,20461.4
1520,18958.7,17299.9,15679.6,20478.9,17124.9,20473.7
1540,18980.9,17294.9,15705.4,20486,17115.8,20477.1
1560,19006.4,17303.5,15696,20497.5,17116.3,20493
1580,18987.4,17321.5,15712.6,20492.9,17118.7,20483.2
1600,19009.5,17323.2,15714.1,20506.6,17126.3,20487.4
1620,19013,17336,15738.9,20517.9,17134.3,20512.3
1640,19013.3,17345.4,15746.7,20503.7,17123.6,20483
1660,19035.9,17369.6,15761.6,20513.1,17130.8,20502
1680,19077.4,17387.4,15786.3,20507.1,17134.4,20493.7
1700,19058.1,17404.1,15792.3,20518.5,17133.6,20497.4
1720,19074.1,17411.2,15800,20528.8,17130.4,20514.4
1740,19130,17431.1,15805.4,20543,17134.2,20502.8
1760,19068.1,17428.5,15823.6,20546.1,17133.8,20518.7
1780,19096.6,17444.3,15827.1,20527.3,17138,20520.7
1800,19087.1,17439.7,15843.9,20541.2,17150.5,20542.7
1820,19097.5,17435.5,15844.3,20528.4,17150.7,20534.3
1840,19113.8,17463.6,15850,20536.3,17142.7,20550.9
1860,19109.3,17462.9,15871.1,20532.7,17141.3,20542.7
1880,19163.6,17480.3,15868.8,20549.7,17146.2,20574.8
1900,19152.6,17510.1,15906.5,20539.6,17146.5,20553.2
1920,19150,17502.9,15894.8,20550.2,17163.6,20549.1
1940,19154.5,17507.9,15921.5,20550.5,17160,20554.3
1960,19162.7,17510.3,15922.8,20573.2,17166,20562.3
1980,19191.8,17544.9,15926.8,20554.1,17178.6,20567.8
2000,19190.3,17532.2,15931.7,20553.8,17168.6,20565
2020,19205.6,17550.8,15962.6,20562,17165.5,20571.7
2040,19223,17566.1,15962.4,20572.4,17184.6,20576.3
2060,19209.5,17547,15963.1,20575.3,17173.5,20581.5
2080,19213.8,17553.3,15983.3,20578.8,17173,20570.1
2100,19232.3,17561.8,15975.3,20590.8,17186.6,20585.7
2120,19232.1,17587.4,15987.9,20609.1,17186.2,20587.1
2140,19232.1,17591.7,15996.3,20593.7,17198.1,20598.1
2160,19267.1,17595.6,15989.6,20586.6,17182.2,20577.1
