Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
2540,21830.6,23715.4,19131.5,18547.4,17805.3,24595.8
2560,21826.5,23664.5,19148.4,18532.6,17811.6,24556.4
2580,21816.1,23623.7,19089.1,18522.2,17781.8,24550.2
2600,21779.2,23595,19057.1,18510.8,17762.2,24534.5
2620,21798.4,23589.1,19043.8,18483.6,17753.7,24507
2640,21780.6,23539.9,19039.5,18474.6,17731.3,24508.9
2660,21770.4,23549.3,19005.5,18445,17734.2,24508.6
2680,21746.9,23508.8,18998.4,18456.9,17726.8,24482.5
2700,21745.7,23513.2,19004.1,18456.2,17715.6,24473.9
2720,21745.2,23457.3,18985.9,18438.3,17689,24453.1
2740,21705.4,23504.9,18996.2,18440.4,17703.4,24450.1
2760,21720.2,23470.5,18969,18432.4,17688.2,24438.5
2780,21722.3,23442.2,18963.3,18422.4,17671.8,24432.3
2800,21691.3,23422.2,18944.5,18386.9,17672.6,24426.1
2820,21669.4,23421.2,18910.3,18389.7,17663.3,24405.5
2840,21694.2,23421,18932.7,18395.6,17642.4,24424.9
2860,21677.4,23432.2,18896.6,18393.2,17648.7,24414.2
2880,21653.1,23408.3,18922,18379.3,17648.9,24406.2
2900,21682.5,23438.4,18888.2,18379.3,17627.6,24382.8
2920,21672.4,23375.5,18886.8,18366.9,17647,24376.6
2940,21678,23391.5,18889.5,18381.4,17612.3,24358
2960,21645.8,23397.9,18896.5,18358.2,17617.7,24366.9
2980,21662,23372.7,18904.2,18369,17612,24349.1
3000,21660.2,23370.9,18898.9,18349.2,17619.9,24359.3
3020,21640.9,23340.4,18869,18327.3,17609,24333.4
3040,21657.1,23360.7,18875.2,18321.6,17597.3,24316.6
3060,21643.1,23361.3,18844.7,18308.8,17592.1,24330.8
3080,21634.7,23365,18867,18327.1,17580.1,24318.7
3100,21644,23359.5,18864.1,18304.3,17578.6,24294.7
3120,21631.6,23343.8,18845.6,18302,17557.6,24304.4
3140,21615.2,23328.5,18848.4,18305.5,17567.3,24289.2
3160,21624.5,23347.5,18836.7,18283.5,17580.7,24276.7
3180,21620.9,23318.4,18835,18288.5,17555.5,24277.6
3200,21627.3,23342,18848,18271.2,17545,24274.8
3220,21626.1,23325.4,18830.3,18262.7,17551.9,24283.8
3240,21620.3,23309,18826.3,18266.5,17538.8,24277.1
3260,21601.7,23332,18835.8,18272.4,17535.1,24258.3
3280,21616.1,23334.5,18816.4,18274.5,17548.9,24268.5
3300,21592.2,23316.6,18813.9,18275.8,17531.1,24269.1
3320,21592.6,23297.1,18820.8,18293.3,17528.4,24286.8
3340,21589.7,23296.7,18808.7,18260.6,17538.9,24258.3
3360,21606.6,23283.9,18794.4,18265.4,17534.2,24249.1
3380,21580.9,23263.2,18803.9,18283.8,17511,24281.9
3400,21591.1,23271.3,18796.4,18274.3,17517,24260.4
3420,21569.7,23295.2,18803.3,18274.4,17507.2,24256.9
3440,21586.3,23294.7,18797.4,18266.1,17526.5,24255
3460,21596,23256.5,18800.9,18269.1,17523.9,24257.9
3480,21600.4,23251.4,18802.4,18259.8,17502.6,24226.8
3500,21566.9,23238.4,18766.3,18245.3,17491.8,24247.1
3520,21575.7,23254.6,18773.6,18237.1,17492.5,24209.6
3540,21592.3,23239.8,18798.3,18244.8,17502.1,24239.1
3560,21571.9,23251.5,18790.1,18267.8,17504.1,24227.8
3580,21570.1,23238.1,18789.4,18235.3,17503.7,24216.1
3600,21564,23242.7,18772.1,18251.5,17501.2,24236.5
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
