Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
1400,18722.5,15202.4,12596.5,20205,19722.2,23547.6
1420,18766,15218.7,12610.2,20208.7,19725.6,23548.2
1440,18784.5,15240.9,12620.1,20237.5,19746.1,23564.6
1460,18776.6,15269.9,12646.4,20226.5,19776.9,23577.1
1480,18804.4,15282.6,12652.7,20214.6,19777.1,23577.1
1500,18821.3,15292.2,12651.7,20233.4,19775.3,23583.4
1520,18825.5,15303.2,12672.2,20250.8,19786.3,23587.8
1540,18864.6,15321,12683.3,20241.9,19788.7,23609.3
1560,18845,15311.9,12679.7,20253.3,19807.2,23598.8
1580,18878.9,15337.3,12674.7,20265.1,19807.4,23620.3
1600,18872.3,15340.3,12702,20252.9,19796.9,23623.4
1620,18865.9,15355.5,12694.1,20276,19810.6,23641.2
1640,18890.8,15359.7,12714.7,20267.3,19809.2,23649.2
1660,18920.7,15384.5,12705,20267.6,19827.9,23655.9
1680,18898.5,15390.5,12720.9,20295.7,19825.5,23653.4
1700,18901.9,15382.5,12730.7,20278.1,19820.6,23651.2
1720,18915.3,15404,12742.9,20302.5,19846.1,23667.5
1740,18937.3,15411.4,12717.5,20278,19830.3,23689.4
1760,18917.5,15421.8,12737.2,20279.3,19829.5,23704.6
1780,18946.5,15427.5,12747.1,20281.9,19856.4,23681.4
1800,18937.9,15424,12755.4,20305.8,19857.4,23703.3
1820,18978.8,15415.8,12760.7,20313.7,19866.7,23695.4
1840,18970,15442.1,12751.2,20328.1,19866.1,23721.3
1860,18953,15442.5,12770.5,20317.3,19854.3,23714.1
1880,18961.8,15438.1,12768.1,20325.5,19864.7,23720.5
1900,18978.6,15444,12775.9,20318.6,19884.4,23744.7
1920,19008.4,15459.4,12776.7,20319.3,19882.5,23746.3
1940,19007.1,15456.2,12787.2,20335.5,19868.2,23729
1960,19022.9,15466,12797.4,20341,19881.9,23739.2
1980,19026.4,15472,12808.1,20351.5,19902.5,23742
2000,19043.7,15477.8,12802.7,20346.5,19889.2,23756.8
2020,19045.3,15470.7,12813.9,20346.4,19877.4,23765.8
2040,19033.2,15477.9,12815.9,20370.3,19896.2,23765.9
2060,19062,15499,12834.9,20365.7,19919.5,23798
2080,19069.7,15514.3,12826.3,20370.3,19929.5,23772.6
2100,19067.8,15513.3,12833.6,20366.1,19913,23795.6
2120,19054.6,15515.8,12824.5,20376.7,19919.1,23757
2140,19088.7,15513.3,12852.1,20395.9,19907.8,23807.9
2160,19065.7,15533.6,12853.5,20374.7,19937,23800.2
2180,19074.5,15521.3,12847.5,20369.9,19933.6,23821.9
2200,19073,15524,12843.8,20378.6,19935.9,23807.6
2220,19104.3,15529.6,12857.9,20389.5,19926.7,23814.9
2240,19113.5,15550.6,12855.9,20380.7,19944,23813.2
2260,19108.2,15545.7,12871.7,20382.7,19950.4,23810.7
2280,19116.5,15558.9,12858.7,20397.3,19950.2,23830.5
2300,19126,15562.7,12863.4,20400,19962.3,23826.5
2320,19117.7,15551.9,12872.8,20389.2,19954.6,23809
2340,19134.1,15574.6,12886,20385,19975.1,23854.2
2360,19114.7,15560.3,12890.4,20401.2,19965.6,23845.8
2380,19139.2,15589.3,12904.5,20411.5,19979.6,23859.6
2400,19150.1,15566.8,12886.2,20399.1,19981.4,23860.1
2420,19046.2,15478.8,12809.4,20423.2,19975.4,23841
2440,18864.3,15297.7,12686,20339.9,19893.8,23748.2
2460,18797.1,15210.1,12632,20290.1,19842.2,23697.1
2480,18738.5,15178.6,12578.5,20263.8,19826.3,23668.7
2500,18700.3,15133.2,12539.4,20240.8,19797.5,23636.2
2520,18642.5,15104.3,12509.9,20238.9,19759.9,23636.5
2540,18623.3,15077.6,12489.6,20213.8,19763.8,23610.5
2560,18594.3,15061.6,12491.4,20213.4,19762.9,23581.5
2580,18579.8,15028.8,12465.1,20196.6,19740.7,23579.2
2600,18537.5,15022.9,12433.9,20202.1,19715.1,23565.6
2620,18543.2,15012.1,12420.6,20182.3,19723.9,23569
2640,18528.6,14990.1,12410,20177.3,19686.4,23553.7
2660,18521.5,14972.9,12393.2,20177.3,19699.1,23542.7
2680,18517.1,14963.9,12376.9,20169,19698.7,23540.7
2700,18497,14970.6,12377,20162,19685.4,23522.1
2720,18486.8,14941.7,12364.8,20160,19671.8,23522.1
2740,18498,14945.7,12355.9,20153.6,19691.3,23538.6
2760,18480.8,14936.7,12346.2,20140.8,19687.1,23522.2
2780,18471.6,14926.3,12338.8,20142.1,19679.6,23526.2
2800,18468.6,14910.3,12331,20146.2,19654.9,23534
2820,18460.7,14921.1,12322.1,20133.9,19669.1,23493.4
2840,18458.1,14912.1,12329.1,20111.9,19660.5,23493.4
2860,18445.3,14900.4,12317.6,20117.2,19646.8,23491.3
2880,18449.1,14895.8,12307.5,20107.4,19662.8,23488.6
2900,18425.1,14894,12302,20110.8,19626.3,23486
2920,18432.7,14886.9,12319.2,20103.7,19640.5,23465.4
2940,18418.6,14866.3,12293.1,20109.1,19642.7,23477.1
2960,18405,14888.3,12295,20101.2,19648,23496
2980,18408.5,14866.1,12299.3,20092.3,19644,23483
3000,18406.8,14865.5,12288.2,20081.9,19644.3,23467
3020,18419.6,14862.8,12283.6,20092.5,19634.8,23465
3040,18392.9,14847.4,12281.6,20089.4,19630.3,23462.9
3060,18399.9,14864.2,12268.6,20106,19647.7,23469.7
3080,18390.2,14841,12269.4,20100,19643,23450.9
3100,18377.2,14825.6,12265,20081.1,19659.4,23473.6
3120,18377.5,14823.9,12265.1,20070.7,19660.6,23491.7
3140,18376.6,14821.5,12261.9,20086.3,19648.4,23449
3160,18363.5,14824.6,12266.9,20075.8,19655.8,23447.8
3180,18357.1,14831.9,12256.9,20081.8,19660.9,23442
3200,18360.8,14816.8,12255,20085.4,19624.2,23435.8
3220,18375.5,14816.8,12246,20084,19631.6,23430.4
3240,18344.4,14803.9,12263.9,20088.4,19640.5,23452.9
3260,18349.1,14820.5,12258.8,20084.4,19628.5,23454
3280,18362.3,14802,12245.6,20084.6,19615,23441
3300,18355.7,14797.8,12236.9,20079.9,19622,23434.6
3320,18363.6,14779.9,12247.2,20074.2,19610,23460.4
3340,18345,14802.8,12240.8,20080.4,19615.8,23447.9
3360,18343.5,14794.4,12233.7,20078.1,19620,23443.6
3380,18317.7,14788.6,12235.3,20084.6,19622,23459.4
3400,18336.3,14778.3,12231.7,20087.9,19615.1,23431.3
3420,18346,14781,12223.8,20064.1,19630.3,23447.8
3440,18337.6,14779.6,12219.5,20076.9,19631,23444.7
3460,18332,14786.4,12219.1,20050.2,19620.4,23438.6
3480,18335,14787.4,12224.1,20065.7,19611.7,23444.8
3500,18327,14786.7,12218.1,20063,19625.4,23433.7
3520,18319.5,14781,12213.5,20057.8,19614.3,23457.3
3540,18314.9,14787.8,12222.1,20053.4,19610.2,23435.5
3560,18302.9,14777.7,12219.2,20050.4,19618.3,23434.5
3580,18306.6,14786.2,12222.1,20072.4,19613.8,23424.8
3600,18316.5,14781.3,12212.3,20053.9,19607.5,23416.3
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
