Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
20,16430.5,18832.1,16026.3,9577.07,8482.81,11033.2
40,16433.4,18821.5,16022.9,9578.3,8482.76,11025.1
60,16432.8,18827.5,16023.6,9583.65,8480.48,11027
80,16427.1,18810.3,16027.3,9583.07,8487.03,11030.9
100,16430.3,18822.2,16027.3,9575.33,8486.87,11022.8
120,16429.4,18832.4,16021.2,9575.61,8491.89,11028.7
140,16425.1,18835.8,16015,9576.71,8484.15,11017.4
160,16426.6,18822.4,16008.4,9579.09,8489.29,11011.3
180,16415.9,18830.9,16000.3,9581.87,8482.02,11020.7
200,16423.6,18807.4,16003.9,9577.57,8486.68,11020.3
220,16428.3,18816.5,15986.6,9577.47,8483.86,11028.7
240,16430.4,18808.2,15999.9,9569.64,8488.23,11018.3
260,16431.8,18813.1,15994.6,9577.08,8485.72,11018.1
280,16411.7,18813.8,15986.5,9573.12,8485.42,11023.5
300,16412.6,18824.2,15982.9,9577.82,8483.42,11013.1
320,16411.5,18797.1,15991.2,9576.51,8478.38,11019.2
340,16400.7,18812,15979.7,9573.32,8481.21,11012.5
360,16398.2,18809.1,15983.2,9583.46,8479.42,11022.8
380,16404.5,18787.6,15990.3,9574.84,8481.24,11017.8
400,16399.8,18796.4,15983.1,9574.8,8481.02,11016.8
420,16407.3,18779.9,15978.7,9569.76,8481.23,11015.1
440,16398.9,18797.6,15975.8,9579.01,8480.27,11021.2
460,16417.9,18788.6,15968.1,9571.51,8472.43,11014.7
480,16402.5,18799.6,15981.4,9567.99,8479.02,11013.4
500,16399.5,18807,15965.9,9573.79,8485.16,11008.5
520,16393.5,18814.9,15973.9,9568.4,8478.46,11011
540,16393.1,18796,15966.3,9565.35,8482.35,11009.2
560,16376,18796.5,15966.5,9574.52,8478.78,11012.6
580,16387.9,18795.5,15985.1,9576.19,8480.94,11008
600,16378.2,18798.1,15950.6,9569.51,8480.97,11010.2
620,16391.4,18767.8,15950.2,9575.93,8482.69,11012.2
640,16399.6,18781.1,15969.4,9575.36,8480.77,11015.1
660,16398.4,18786.9,15961.2,9579.13,8479.06,11012.5
680,16364.7,18772.1,15957.8,9574.1,8478.15,11009.9
700,16383.9,18780.9,15963.9,9583.14,8481.29,11021.6
720,16386.6,18766.4,15941.4,9571.49,8479.78,11013.5
740,16391.6,18763,15916.6,9572.76,8473.39,11007.3
760,16394.5,18761,15939.3,9580.95,8482.61,11006.1
780,16379.1,18757,15931.5,9571.71,8484.46,11011.4
800,16370.3,18774.7,15940.4,9576.29,8479.82,11005.9
820,16389,18739.7,15945.7,9578.83,8479.73,11009.2
840,16377.7,18742.1,15936.3,9577.07,8481.28,11012.1
860,16371.4,18750.9,15956.4,9572.55,8479.05,11008.6
880,16374.8,18758.3,15947,9575.45,8486.97,11006.7
900,16378.3,18745.2,15938.6,9572.98,8485.93,10997.6
920,16365.5,18747.3,15937.3,9576.45,8483.74,11008.4
940,16375.7,18747.5,15931.8,9574.85,8475.43,11016
960,16367.6,18749.3,15946.6,9580.89,8477.73,11017.2
980,16368,18744,15941.2,9570.79,8475.02,11016
1000,16369.3,18744,15941.2,9577.06,8483.69,11002.8
1020,16357.1,18759.2,15946.6,9579.38,8480.58,11005.9
1040,16349.3,18733.8,15940.2,9579.56,8480.65,11008.2
1060,16368.1,18731.4,15940.5,9574.38,8479.27,11005.3
1080,16367.9,18746.8,15983.4,9578.43,8482.42,11007.2
1100,16359.4,18751,15980.8,9576,8481.88,11011.5
1120,16343.1,18746.7,15992.6,9577.68,8478.22,11014.5
1140,16359.6,18745.1,15993.5,9580.33,8483.24,11013.3
1160,16361,18754.3,15982.9,9576.65,8478.12,11013.6
1180,16360.6,18746.7,15976.8,9577.75,8484.01,11023.2
1200,16368.5,18738.5,15999.3,9573.17,8480.82,11011.8
1220,16435.4,18899.6,16092.4,9580.56,8480.91,11022.5
1240,16611.6,19125.7,16272.5,9596.45,8489.37,11042.5
1260,16685.2,19251.9,16349.3,9607.02,8497.67,11050.3
1280,16766.9,19324.5,16423.6,9625.82,8496.65,11055.2
1300,16792.9,19369.9,16458.8,9633.35,8512.17,11071.1
1320,16826.2,19412.6,16496.6,9632.78,8519.84,11073.2
1340,16861.8,19467.6,16546.3,9651.65,8530.4,11076.9
1360,16884.2,19488.1,16553.8,9645.58,8528.26,11092.2
1380,16893.3,19528.4,16587.5,9651.19,8530.77,11087.3
1400,16927.3,19556.3,16610.8,9660.99,8535.7,11093.7
1420,16941.2,19600.6,16642.2,9661.2,8533.63,11109.6
1440,16983.2,19625.3,16660.1,9661.79,8534.81,11113.9
1460,16981.4,19626.6,16687,9665.92,8536.58,11109.7
1480,16984.9,19628.7,16687.2,9658.76,8538.79,11112.4
1500,16990.2,19662.5,16702.2,9669.26,8546.52,11115.9
1520,17019.9,19680.4,16721.4,9663.57,8544.82,11125.2
1540,17024.9,19692.2,16726.4,9670.91,8553.94,11123.9
1560,17027.9,19696.9,16748.9,9670.16,8560.19,11123.7
1580,17036.6,19744.6,16736.2,9681.11,8552.06,11128
1600,17040.6,19774.1,16736,9679.26,8559.11,11128.3
1620,17051.3,19787.6,16779.2,9686.56,8558.87,11137.8
1640,17076.1,19800.6,16764.4,9683.36,8558.4,11129
1660,17082.7,19830.4,16792.7,9683.1,8558.73,11137.3
1680,17100.5,19826.6,16802.8,9683.07,8566.27,11130.1
1700,17119.2,19839.7,16812,9684.08,8566.2,11140.6
1720,17114.1,19844.5,16819,9682.84,8570.42,11147.8
1740,17122.7,19847.9,16838.5,9686.73,8566.99,11144.3
1760,17124.2,19861.9,16838.9,9693.48,8567.13,11137.6
1780,17147.1,19863.6,16847.9,9692.25,8569.53,11141.2
1800,17152.1,19867.4,16878.5,9694.14,8574.66,11145
1820,17147.3,19909.9,16883.4,9693.76,8576.61,11157.9
1840,17165.2,19919.2,16870.5,9693.89,8573.7,11145.8
1860,17159.1,19912.1,16875.9,9697.15,8577.87,11145.7
1880,17149.6,19914.4,16888.2,9707.35,8582.04,11144.3
1900,17173.1,19930.3,16918.9,9711.84,8582.39,11155.4
1920,17179.1,19907.8,16905.1,9703.98,8576.08,11151.4
1940,17175.8,19940.5,16908.4,9706.25,8579.78,11154.6
1960,17171,19938.4,16916.3,9700.42,8574.83,11155.8
1980,17155.3,19932,16922.5,9709.36,8582.36,11151.6
