Time,HA_MISG1,HpA_MISG1,HA_MISG2,HpA_MISG2,HA_MISG3,HpA_MISG3,HA_MISG4,HpA_MISG4,HA_MISG5,HpA_MISG5,HA_MISG6,HpA_MISG6,HA_MISG7,HpA_MISG7,HA_MISG8,HpA_MISG8,HA_MISG9,HpA_MISG9
580.0,13381.9,21040.7,13359.4,21372.0,13374.4,21482.2,13374.5,21580.1,13374.3,17798.5,13363.9,17969.7,13359.4,18029.3,16770.3,18140.2,13374.4,18234.3
600.0,13380.3,21036.0,13347.8,21376.8,13370.0,21491.0,13368.4,21572.5,13377.9,17791.1,13368.8,17951.3,13347.8,18029.0,16771.5,18131.3,13370.0,18222.0
620.0,13363.7,21050.2,13350.4,21376.6,13362.2,21463.6,13364.7,21590.6,13389.1,17793.1,13383.6,17954.3,13350.4,18042.2,16767.7,18125.1,13362.2,18217.3
640.0,13381.0,21019.8,13351.8,21379.1,13369.9,21480.2,13372.4,21573.3,13385.2,17789.8,13373.6,17955.8,13351.8,18044.4,16777.6,18142.7,13369.9,18226.8
660.0,13373.1,21014.8,13358.8,21373.6,13368.5,21470.3,13375.1,21577.1,13383.0,17794.5,13377.1,17961.2,13358.8,18053.9,16782.2,18133.7,13368.5,18213.5
680.0,13378.5,21016.0,13347.2,21354.6,13365.4,21469.5,13378.5,21588.6,13369.9,17787.4,13372.6,17958.1,13347.2,18043.6,16773.7,18128.1,13365.4,18217.6
700.0,13366.5,21031.4,13342.2,21375.4,13372.5,21471.1,13363.7,21574.3,13366.0,17779.2,13380.8,17946.2,13342.2,18052.1,16776.3,18124.8,13372.5,18212.6
720.0,13368.6,21008.5,13366.6,21376.8,13366.4,21464.7,13365.3,21573.0,13386.3,17778.6,13362.5,17960.7,13366.6,18040.3,16776.7,18129.6,13366.4,18204.9
740.0,13385.5,21003.8,13349.8,21372.4,13363.6,21481.9,13368.6,21593.4,13359.7,17786.2,13366.0,17948.7,13349.8,18033.0,16765.2,18123.8,13363.6,18222.0
760.0,13371.4,21036.0,13339.0,21379.0,13371.1,21468.2,13358.6,21570.8,13370.7,17783.3,13377.4,17941.3,13339.0,18026.3,16768.0,18122.9,13371.1,18213.7
780.0,13376.1,21016.9,13360.0,21385.1,13366.2,21466.5,13362.2,21575.2,13367.7,17785.9,13373.8,17965.9,13360.0,18022.3,16767.0,18110.7,13366.2,18216.9
800.0,13364.8,21008.1,13349.6,21402.2,13366.6,21442.8,13369.2,21565.4,13368.2,17788.3,13371.0,17959.3,13349.6,18034.4,16773.3,18122.2,13366.6,18208.0
820.0,13367.5,21002.5,13346.8,21375.1,13365.9,21460.8,13369.9,21554.3,13365.0,17791.1,13373.0,17958.5,13346.8,18024.7,16767.0,18136.3,13365.9,18215.4
840.0,13378.6,20987.5,13354.2,21387.0,13354.9,21469.7,13359.9,21565.7,13371.7,17793.6,13373.8,17955.0,13354.2,18022.2,16758.9,18122.6,13354.9,18202.7
860.0,13384.0,20994.8,13347.6,21378.6,13367.5,21452.3,13369.1,21568.9,13368.5,17782.4,13367.1,17959.7,13347.6,18025.6,16769.6,18129.2,13367.5,18215.8
880.0,13376.1,21017.3,13350.5,21383.2,13354.6,21445.0,13362.4,21566.8,13370.2,17788.6,13374.1,17972.6,13350.5,18013.0,16773.9,18123.9,13354.6,18208.3
900.0,13367.4,21005.8,13342.0,21364.6,13365.5,21464.9,13368.8,21574.2,13371.6,17780.4,13385.9,17954.7,13342.0,18022.4,16763.2,18120.7,13365.5,18194.3
920.0,13375.5,20976.7,13353.0,21358.3,13361.2,21476.9,13356.3,21577.2,13376.3,17795.9,13373.8,17955.1,13353.0,18033.2,16776.8,18127.4,13361.2,18195.3
940.0,13369.4,20992.7,13347.1,21380.5,13362.4,21450.8,13362.5,21575.7,13373.0,17793.4,13362.1,17948.9,13347.1,18051.7,16770.1,18108.0,13362.4,18191.9
960.0,13372.1,21001.5,13352.1,21362.4,13354.6,21465.6,13363.8,21573.2,13358.8,17796.8,13384.1,17950.3,13352.1,18043.2,16784.5,18117.6,13354.6,18198.7
980.0,13356.3,21001.1,13341.2,21358.6,13348.7,21468.7,13360.6,21579.3,13363.2,17778.7,13367.8,17949.3,13341.2,18053.0,16772.0,18133.1,13348.7,18192.9
1000.0,13359.5,20975.1,13346.5,21375.7,13356.0,21448.4,13369.2,21574.8,13378.6,17782.4,13361.3,17932.8,13346.5,18026.2,16768.7,18122.6,13356.0,18190.5
1020.0,13362.2,20988.3,13341.4,21355.3,13368.2,21448.2,13360.5,21577.0,13370.4,17781.0,13369.4,17937.9,13341.4,18022.3,16777.2,18105.5,13368.2,18192.8
