Time,HA_MISG1,HpA_MISG1,HA_MISG2,HpA_MISG2,HA_MISG3,HpA_MISG3,HA_MISG4,HpA_MISG4,HA_MISG5,HpA_MISG5,HA_MISG6,HpA_MISG6,HA_MISG7,HpA_MISG7,HA_MISG8,HpA_MISG8,HA_MISG9,HpA_MISG9
,22596.1,11705.1,21007.4,11705.1,21369.5,11692.2,21558.4,11745.7,21810.0,16502.7,22033.9,16502.7,22034.9,16903.0,16507.5,16903.0,17132.2,16903.0
,22594.1,11700.2,21016.5,11700.2,21367.5,11705.0,21533.9,11751.3,21811.3,16507.5,22037.5,16507.5,22013.3,16909.2,16521.6,16909.2,17138.2,16909.2
,22584.0,11690.4,21001.4,11690.4,21360.5,11694.8,21540.8,11740.2,21811.7,16505.0,22023.7,16505.0,22035.2,16901.7,16509.2,16901.7,17130.6,16901.7
,22585.8,11702.4,20994.5,11702.4,21368.2,11687.9,21538.9,11750.9,21796.0,16500.3,22002.8,16500.3,22031.6,16906.3,16514.8,16906.3,17141.5,16906.3
,22607.6,11695.4,20988.1,11695.4,21360.8,11688.8,21535.5,11737.2,21817.9,16499.7,22011.8,16499.7,22027.0,16908.7,16509.1,16908.7,17128.5,16908.7
,22627.0,11687.4,20984.3,11687.4,21382.6,11691.5,21550.8,11746.2,21778.6,16509.8,22000.6,16509.8,22011.1,16907.3,16504.5,16907.3,17126.2,16907.3
,22608.3,11685.8,20968.4,11685.8,21360.2,11689.2,21545.2,11745.3,21793.5,16510.0,22000.2,16510.0,22019.6,16910.2,16508.5,16910.2,17135.3,16910.2
,22603.1,11688.8,20983.9,11688.8,21357.2,11689.3,21547.6,11744.5,21795.9,16512.3,22005.8,16512.3,22007.7,16916.7,16501.6,16916.7,17144.9,16916.7
,22601.8,11690.1,20987.9,11690.1,21359.3,11690.5,21531.5,11739.0,21812.5,16519.2,22013.6,16519.2,22015.9,16907.6,16509.0,16907.6,17134.9,16907.6
,22609.9,11693.4,20990.1,11693.4,21363.4,11687.9,21516.9,11744.8,21787.5,16492.0,22009.5,16492.0,22024.0,16921.2,16512.2,16921.2,17134.3,16921.2
,22617.1,11691.7,20991.3,11691.7,21362.8,11692.0,21541.1,11728.2,21784.5,16503.1,21985.4,16503.1,22020.5,16911.2,16505.1,16911.2,17126.9,16911.2
,22627.2,11695.9,20995.2,11695.9,21344.1,11691.0,21530.3,11731.8,21774.5,16495.3,21980.5,16495.3,22028.8,16906.8,16503.4,16906.8,17113.1,16906.8
,22877.3,11727.2,21257.3,11727.2,21727.6,11719.6,21890.7,11770.0,22112.6,16534.1,22259.9,16534.1,22350.1,16936.8,16656.3,16936.8,17250.9,16936.8
,23138.2,11792.3,21599.7,11792.3,22152.4,11787.7,22348.2,11832.6,22477.5,16610.3,22665.6,16610.3,22735.4,17009.7,16853.3,17009.7,17420.8,17009.7
,23232.2,11820.9,21785.1,11820.9,22338.4,11803.4,22550.2,11853.6,22655.0,16629.9,22854.2,16629.9,22906.6,17026.7,16937.4,17026.7,17505.5,17026.7
,23297.5,11835.8,21892.2,11835.8,22465.5,11822.7,22687.3,11868.7,22758.2,16660.7,22950.3,16660.7,23030.2,17051.2,16974.3,17051.2,17543.8,17051.2
,23390.8,11839.8,21969.0,11839.8,22556.2,11845.5,22787.0,11881.8,22846.0,16677.4,23027.7,16677.4,23130.9,17060.8,17032.4,17060.8,17574.2,17060.8
,23431.7,11851.6,22018.7,11851.6,22602.6,11848.1,22864.5,11883.5,22922.5,16695.2,23098.3,16695.2,23144.2,17061.8,17087.5,17061.8,17595.2,17061.8
,23458.4,11864.2,22101.3,11864.2,22658.3,11859.9,22910.4,11891.2,22971.3,16699.1,23132.4,16699.1,23205.4,17074.7,17127.4,17074.7,17631.3,17074.7
,23497.9,11868.0,22141.6,11868.0,22722.9,11862.0,23012.8,11895.7,23016.4,16703.9,23183.0,16703.9,23266.0,17068.0,17138.1,17068.0,17641.3,17068.0
,23510.2,11868.5,22208.3,11868.5,22774.5,11865.8,23036.3,11894.8,23055.9,16708.5,23220.6,16708.5,23286.2,17065.5,17177.9,17065.5,17666.0,17065.5
,23560.9,11872.5,22290.3,11872.5,22821.7,11868.2,23034.0,11903.2,23084.3,16711.8,23286.1,16711.8,23301.1,17078.0,17212.6,17078.0,17691.7,17078.0
,23560.7,11877.7,22317.4,11877.7,22855.9,11874.1,23103.1,11906.1,23142.2,16725.3,23298.7,16725.3,23352.4,17086.7,17211.2,17086.7,17707.8,17086.7
,23558.6,11877.6,22295.3,11877.6,22905.3,11879.0,23118.3,11904.7,23144.6,16727.4,23346.8,16727.4,23378.2,17105.1,17237.8,17105.1,17717.7,17105.1
,23627.5,11884.3,22336.8,11884.3,22905.5,11882.1,23165.9,11915.4,23183.3,16731.7,23346.6,16731.7,23422.4,17114.4,17251.7,17114.4,17735.7,17114.4
,23592.3,11887.1,22346.9,11887.1,22928.4,11884.5,23211.1,11933.4,23194.7,16730.0,23386.0,16730.0,23420.6,17114.2,17264.7,17114.2,17746.4,17114.2
,23643.9,11893.5,22395.6,11893.5,22991.6,11883.9,23252.1,11927.4,23215.2,16748.4,23390.9,16748.4,23460.7,17104.4,17270.7,17104.4,17746.1,17104.4
,23644.6,11882.1,22399.6,11882.1,23016.0,11901.3,23241.0,11922.2,23205.8,16746.5,23457.8,16746.5,23471.3,17124.9,17299.9,17124.9,17781.2,17124.9
,23661.5,11892.4,22473.0,11892.4,23048.0,11899.1,23281.0,11932.6,23239.9,16745.5,23458.5,16745.5,23484.8,17115.8,17294.9,17115.8,17777.4,17115.8
,23671.1,11893.3,22464.1,11893.3,23060.2,11902.9,23287.6,11932.6,23267.2,16738.7,23458.5,16738.7,23503.5,17116.3,17303.5,17116.3,17787.2,17116.3
,23688.9,11891.9,22503.8,11891.9,23076.1,11904.0,23300.9,11930.6,23299.2,16764.4,23508.0,16764.4,23500.0,17118.7,17321.5,17118.7,17810.1,17118.7
,23735.6,11895.2,22548.5,11895.2,23106.7,11907.7,23319.4,11945.0,23297.7,16757.0,23506.8,16757.0,23503.5,17126.3,17323.2,17126.3,17826.3,17126.3
,23747.4,11903.3,22553.5,11903.3,23127.5,11913.6,23362.9,11939.9,23320.7,16757.7,23513.4,16757.7,23553.8,17134.3,17336.0,17134.3,17828.6,17134.3
,23767.7,11906.7,22569.6,11906.7,23143.4,11912.9,23377.8,11941.9,23338.5,16765.0,23522.0,16765.0,23555.5,17123.6,17345.4,17123.6,17842.5,17123.6
,23766.6,11900.3,22593.4,11900.3,23132.1,11915.3,23397.6,11937.6,23356.4,16766.1,23581.3,16766.1,23559.9,17130.8,17369.6,17130.8,17853.2,17130.8
,23787.6,11913.1,22610.3,11913.1,23222.7,11916.6,23417.8,11944.5,23342.2,16774.6,23584.5,16774.6,23587.8,17134.4,17387.4,17134.4,17839.5,17134.4
,23833.0,11902.0,22634.7,11902.0,23238.7,11918.7,23418.2,11947.1,23358.1,16768.3,23571.8,16768.3,23632.4,17133.6,17404.1,17133.6,17860.0,17133.6
,23818.3,11903.5,22651.2,11903.5,23216.6,11918.1,23453.8,11950.5,23378.9,16766.1,23559.7,16766.1,23646.0,17130.4,17411.2,17130.4,17864.2,17130.4
,23840.1,11911.8,22675.4,11911.8,23258.6,11925.6,23425.3,11943.4,23399.6,16779.7,23601.2,16779.7,23599.5,17134.2,17431.1,17134.2,17871.3,17134.2
,23877.8,11916.8,22681.6,11916.8,23288.9,11922.0,23438.8,11955.3,23415.7,16790.7,23602.7,16790.7,23648.0,17133.8,17428.5,17133.8,17882.3,17133.8
,23887.1,11928.4,22692.0,11928.4,23265.7,11927.1,23510.1,11967.5,23422.8,16783.1,23610.0,16783.1,23631.7,17138.0,17444.3,17138.0,17872.2,17138.0
,23865.7,11922.9,22731.8,11922.9,23270.2,11930.1,23510.2,11964.9,23429.5,16785.5,23614.0,16785.5,23677.4,17150.5,17439.7,17150.5,17884.4,17150.5
,23913.5,11911.8,22770.3,11911.8,23287.1,11938.9,23492.6,11961.7,23416.8,16795.3,23645.3,16795.3,23712.2,17150.7,17435.5,17150.7,17905.9,17150.7
,23929.5,11924.7,22816.9,11924.7,23300.5,11933.5,23504.1,11962.9,23437.6,16803.2,23668.2,16803.2,23704.9,17142.7,17463.6,17142.7,17918.3,17142.7
,23930.2,11929.2,22833.1,11929.2,23351.7,11933.5,23549.4,11963.4,23459.1,16788.3,23683.0,16788.3,23692.2,17141.3,17462.9,17141.3,17910.9,17141.3
,23943.2,11923.7,22823.6,11923.7,23364.4,11945.3,23576.1,11962.3,23473.7,16809.1,23675.5,16809.1,23741.9,17146.2,17480.3,17146.2,17938.4,17146.2
,23986.1,11928.2,22866.8,11928.2,23379.0,11937.3,23576.4,11971.1,23443.9,16791.8,23695.2,16791.8,23741.8,17146.5,17510.1,17146.5,17922.7,17146.5
,23967.7,11924.8,22869.8,11924.8,23413.2,11940.6,23613.1,11966.9,23500.6,16806.0,23652.3,16806.0,23753.7,17163.6,17502.9,17163.6,17933.8,17163.6
,23992.2,11928.2,22905.0,11928.2,23426.7,11943.7,23624.6,11957.0,23509.6,16815.5,23696.6,16815.5,23770.1,17160.0,17507.9,17160.0,17940.3,17160.0
,24017.5,11937.6,22919.2,11937.6,23452.9,11951.9,23630.5,11963.1,23505.5,16813.4,23705.3,16813.4,23744.8,17166.0,17510.3,17166.0,17942.5,17166.0
,24011.4,11932.9,22892.8,11932.9,23475.1,11955.2,23653.9,11965.4,23504.1,16828.5,23719.6,16828.5,23763.6,17178.6,17544.9,17178.6,17947.1,17178.6
,24014.5,11930.4,22930.7,11930.4,23453.2,11953.4,23682.2,11979.0,23510.9,16806.9,23702.9,16806.9,23758.6,17168.6,17532.2,17168.6,17954.7,17168.6
,24043.4,11936.9,22934.2,11936.9,23494.7,11958.9,23684.5,11976.1,23528.6,16828.1,23725.6,16828.1,23825.4,17165.5,17550.8,17165.5,17965.4,17165.5
,24034.1,11937.7,22940.1,11937.7,23499.2,11953.4,23688.1,11977.4,23559.0,16826.2,23734.8,16826.2,23805.6,17184.6,17566.1,17184.6,17972.8,17184.6
,24067.9,11946.4,22971.7,11946.4,23498.2,11959.7,23675.6,11976.3,23540.3,16824.9,23768.0,16824.9,23801.8,17173.5,17547.0,17173.5,17963.6,17173.5
,24071.0,11945.7,23009.1,11945.7,23510.1,11963.7,23691.0,11975.4,23565.1,16842.6,23766.6,16842.6,23815.4,17173.0,17553.3,17173.0,17986.6,17173.0
,24090.5,11951.9,23035.0,11951.9,23508.1,11957.8,23706.1,11974.8,23602.6,16846.3,23751.5,16846.3,23831.6,17186.6,17561.8,17186.6,18010.0,17186.6
,24073.5,11950.6,23049.2,11950.6,23557.3,11965.1,23690.2,11983.4,23592.8,16845.5,23753.5,16845.5,23825.8,17186.2,17587.4,17186.2,18000.1,17186.2
,24107.0,11952.9,23030.0,11952.9,23551.3,11969.3,23704.9,11981.9,23607.8,16834.0,23818.0,16834.0,23839.3,17198.1,17591.7,17198.1,17989.2,17198.1
,24122.1,11951.4,23052.4,11951.4,23546.2,11970.7,23745.9,11979.4,23615.2,16846.7,23781.8,16846.7,23864.7,17182.2,17595.6,17182.2,18014.4,17182.2
,24134.4,11951.2,23083.5,11951.2,23563.2,11963.1,23735.2,11980.4,23627.5,16843.3,23777.4,16843.3,23873.1,17186.5,17621.0,17186.5,18013.3,17186.5
,24175.8,11960.2,23095.2,11960.2,23606.5,11965.8,23734.3,11984.9,23634.0,16856.4,23793.5,16856.4,23887.9,17212.0,17609.8,17212.0,18016.4,17212.0
,24203.5,11960.3,23116.9,11960.3,23615.4,11969.6,23750.5,11986.4,23629.4,16839.3,23816.7,16839.3,23901.7,17200.3,17595.1,17200.3,18023.4,17200.3
,24207.1,11968.8,23126.3,11968.8,23613.2,11963.2,23733.7,11984.0,23639.7,16856.9,23814.9,16856.9,23901.1,17184.3,17610.5,17184.3,18029.2,17184.3
,24192.9,11955.7,23127.9,11955.7,23591.2,11969.1,23724.9,11984.2,23655.0,16858.4,23829.5,16858.4,23927.9,17197.6,17642.1,17197.6,18036.4,17197.6
,24217.7,11960.2,23152.7,11960.2,23599.1,11970.1,23738.2,11988.0,23630.6,16869.5,23859.3,16869.5,23915.9,17204.4,17645.0,17204.4,18023.9,17204.4
,24187.9,11961.8,23161.7,11961.8,23595.4,11974.5,23797.8,11995.3,23665.9,16863.6,23859.6,16863.6,23927.0,17204.3,17639.9,17204.3,18035.3,17204.3
,24225.7,11963.4,23174.3,11963.4,23624.2,11970.6,23767.9,11983.9,23675.9,16857.7,23872.2,16857.7,23923.4,17204.0,17646.0,17204.0,18042.8,17204.0
,24247.2,11974.6,23191.2,11974.6,23656.6,11972.0,23770.8,11992.8,23698.2,16870.1,23905.2,16870.1,23936.0,17189.8,17636.3,17189.8,18053.7,17189.8
,24257.0,11966.9,23185.1,11966.9,23635.6,11969.2,23808.0,11988.1,23680.4,16858.6,23894.3,16858.6,23945.0,17219.2,17654.8,17219.2,18064.4,17219.2
,24253.8,11973.9,23214.5,11973.9,23668.2,11980.7,23819.1,11995.8,23696.7,16868.8,23932.1,16868.8,23950.6,17217.8,17663.0,17217.8,18052.7,17217.8
,24239.5,11972.0,23200.1,11972.0,23674.4,11987.2,23835.0,12002.5,23692.9,16875.1,23921.9,16875.1,23957.1,17210.4,17659.9,17210.4,18068.8,17210.4
,23973.7,11926.8,22833.3,11926.8,23220.0,11936.2,23380.0,11951.1,23362.3,16823.0,23560.9,16823.0,23612.6,17175.1,17531.1,17175.1,17949.2,17175.1
,23689.4,11879.9,22417.3,11879.9,22771.6,11879.1,22873.4,11910.6,22950.8,16751.3,23148.0,16751.3,23184.1,17111.9,17326.5,17111.9,17734.6,17111.9
,23530.9,11855.4,22240.0,11855.4,22571.7,11863.8,22713.9,11887.0,22808.4,16729.1,23000.7,16729.1,23011.7,17094.5,17215.9,17094.5,17651.8,17094.5
,23450.4,11841.5,22133.2,11841.5,22474.3,11852.8,22582.1,11877.8,22690.0,16714.2,22927.4,16714.2,22942.1,17086.8,17159.6,17086.8,17592.1,17086.8
,23406.7,11833.7,22025.6,11833.7,22400.9,11835.1,22515.6,11855.3,22654.7,16717.7,22824.9,16717.7,22855.2,17089.1,17108.5,17089.1,17568.1,17089.1
,23337.6,11830.0,21977.3,11830.0,22335.2,11833.4,22476.7,11848.0,22654.7,16705.9,22775.1,16705.9,22835.6,17074.7,17069.0,17074.7,17529.5,17074.7
,23304.7,11821.0,21930.7,11821.0,22295.4,11822.1,22439.6,11849.0,22556.3,16694.1,22753.1,16694.1,22803.7,17055.4,17049.9,17055.4,17494.4,17055.4
,23301.0,11812.9,21897.8,11812.9,22251.8,11817.9,22439.6,11850.1,22504.2,16686.8,22704.8,16686.8,22752.6,17047.6,17040.2,17047.6,17493.0,17047.6
,23251.9,11811.8,21867.3,11811.8,22204.7,11818.0,22332.5,11842.6,22496.3,16672.2,22669.4,16672.2,22740.3,17050.6,17022.4,17050.6,17454.8,17050.6
,23215.2,11796.1,21833.8,11796.1,22157.8,11815.8,22303.4,11839.4,22443.9,16680.1,22654.4,16680.1,22706.3,17041.3,17007.2,17041.3,17455.5,17041.3
,23221.7,11793.0,21816.6,11793.0,22140.4,11805.4,22297.4,11835.6,22419.0,16684.2,22614.9,16684.2,22678.0,17024.5,16990.5,17024.5,17451.2,17024.5
,23218.8,11793.4,21806.4,11793.4,22123.0,11801.1,22287.9,11826.0,22428.8,16672.0,22591.2,16672.0,22651.4,17041.1,16980.1,17041.1,17433.9,17041.1
,23181.7,11800.8,21785.1,11800.8,22110.2,11805.2,22257.0,11827.4,22407.0,16661.9,22552.6,16661.9,22634.0,17024.3,16981.3,17024.3,17427.5,17024.3
,23143.5,11793.6,21743.3,11793.6,22076.1,11805.3,22237.3,11825.3,22385.0,16665.7,22543.1,16665.7,22604.0,17032.0,16974.7,17032.0,17435.0,17032.0
,23142.2,11801.3,21721.1,11801.3,22056.0,11805.6,22227.1,11817.5,22377.1,16656.0,22524.7,16656.0,22604.8,17031.4,16975.1,17031.4,17404.5,17031.4
,23150.3,11806.1,21719.7,11806.1,22029.0,11802.4,22220.9,11814.5,22345.2,16660.4,22508.8,16660.4,22572.5,17025.1,16939.4,17025.1,17402.0,17025.1
,23098.8,11797.4,21689.2,11797.4,22024.6,11807.2,22191.3,11808.9,22337.5,16647.6,22522.6,16647.6,22576.1,17018.1,16955.9,17018.1,17411.6,17018.1
,23116.1,11794.8,21682.3,11794.8,22006.7,11808.9,22181.3,11806.7,22351.8,16655.5,22506.2,16655.5,22567.2,17013.0,16944.4,17013.0,17404.0,17013.0
,23111.8,11792.6,21676.8,11792.6,22032.9,11801.0,22173.6,11806.7,22327.1,16655.5,22475.9,16655.5,22547.9,17021.8,16942.8,17021.8,17411.6,17021.8
,23110.5,11791.0,21660.3,11791.0,22009.2,11807.8,22200.3,11810.8,22312.0,16652.6,22449.0,16652.6,22506.5,17021.7,16927.0,17021.7,17395.0,17021.7
,23086.6,11792.2,21661.8,11792.2,21989.6,11801.1,22170.7,11811.8,22320.0,16652.0,22444.2,16652.0,22498.6,17025.5,16923.5,17025.5,17392.4,17025.5
,23087.3,11782.0,21652.7,11782.0,21977.5,11802.2,22143.9,11805.4,22311.9,16631.4,22431.0,16631.4,22488.3,17007.9,16923.8,17007.9,17379.9,17007.9
,23048.2,11779.6,21633.7,11779.6,21958.4,11796.5,22093.9,11810.1,22290.2,16647.3,22414.3,16647.3,22503.8,17000.9,16916.2,17000.9,17370.2,17000.9
,23083.4,11783.4,21614.8,11783.4,21929.0,11797.6,22100.7,11791.5,22262.3,16648.7,22401.3,16648.7,22458.5,17016.2,16911.5,17016.2,17369.0,17016.2
,23067.5,11778.1,21625.4,11778.1,21923.3,11798.6,22100.0,11799.8,22284.6,16621.7,22424.5,16621.7,22465.2,17001.5,16922.0,17001.5,17367.7,17001.5
,23018.6,11780.4,21604.6,11780.4,21917.7,11798.0,22070.0,11797.0,22271.7,16632.2,22400.2,16632.2,22444.2,16988.9,16906.4,16988.9,17366.9,16988.9
,23024.4,11773.3,21622.7,11773.3,21890.3,11801.4,22087.3,11796.2,22262.8,16627.6,22388.1,16627.6,22427.4,16991.0,16904.9,16991.0,17356.7,16991.0
,23037.1,11780.6,21603.6,11780.6,21887.6,11791.8,22067.1,11796.9,22256.3,16632.0,22394.7,16632.0,22428.4,16995.7,16888.5,16995.7,17359.3,16995.7
,23018.2,11767.2,21602.9,11767.2,21870.2,11798.5,22058.3,11800.0,22228.7,16631.2,22371.8,16631.2,22422.9,16998.4,16903.5,16998.4,17347.8,16998.4
,22992.1,11767.3,21598.3,11767.3,21875.5,11794.1,22050.2,11802.2,22234.7,16628.7,22372.5,16628.7,22390.6,17001.9,16883.5,17001.9,17341.1,17001.9
,22985.9,11775.3,21588.0,11775.3,21857.1,11793.0,22024.3,11800.9,22233.6,16625.2,22369.3,16625.2,22433.0,16995.9,16873.0,16995.9,17355.6,16995.9
,22970.6,11770.4,21563.7,11770.4,21870.5,11793.4,22019.8,11796.4,22238.7,16617.0,22353.3,16617.0,22430.3,17000.4,16865.8,17000.4,17349.8,17000.4
,22948.0,11769.3,21560.5,11769.3,21861.6,11788.2,22017.0,11792.8,22239.5,16614.2,22350.3,16614.2,22379.5,17003.2,16870.4,17003.2,17347.7,17003.2
,22954.9,11765.0,21555.1,11765.0,21847.0,11793.6,21998.3,11781.4,22218.2,16618.2,22358.3,16618.2,22404.2,16985.7,16869.5,16985.7,17343.9,16985.7
,22941.2,11764.1,21552.8,11764.1,21830.9,11793.6,21996.5,11789.5,22229.2,16621.6,22338.4,16621.6,22396.9,16997.9,16872.8,16997.9,17347.9,16997.9
,22959.0,11771.3,21546.5,11771.3,21796.3,11779.5,21992.0,11782.7,22231.6,16609.8,22345.9,16609.8,22374.5,16986.8,16856.4,16986.8,17334.0,16986.8
,22964.4,11767.0,21551.1,11767.0,21812.2,11781.4,21962.4,11788.4,22239.7,16599.1,22325.0,16599.1,22390.3,16999.3,16859.0,16999.3,17339.7,16999.3
,22955.1,11762.9,21556.9,11762.9,21822.1,11789.1,21973.7,11787.8,22207.4,16595.3,22325.3,16595.3,22363.4,16994.0,16857.5,16994.0,17330.2,16994.0
,22950.8,11759.3,21561.6,11759.3,21813.9,11784.7,21968.6,11786.8,22213.3,16600.7,22322.4,16600.7,22344.3,16993.0,16856.0,16993.0,17326.3,16993.0
,22922.1,11764.3,21552.6,11764.3,21802.5,11785.9,21952.9,11781.5,22222.8,16601.4,22294.6,16601.4,22361.1,17004.3,16849.7,17004.3,17329.0,17004.3
,22937.5,11766.6,21514.4,11766.6,21799.4,11779.2,21979.1,11775.3,22208.3,16623.8,22280.8,16623.8,22392.6,16990.0,16840.2,16990.0,17335.4,16990.0
,22941.4,11755.9,21546.3,11755.9,21764.3,11777.9,21923.5,11777.2,22182.6,16601.9,22261.2,16601.9,22362.1,16982.6,16836.2,16982.6,17315.0,16982.6
,22939.5,11761.1,21525.6,11761.1,21782.3,11783.5,21954.1,11778.0,22172.5,16617.1,22292.6,16617.1,22364.8,17001.4,16841.5,17001.4,17309.7,17001.4
,22935.5,11757.0,21524.5,11757.0,21782.3,11779.2,21910.1,11772.5,22189.4,16616.3,22283.2,16616.3,22351.5,16991.4,16828.3,16991.4,17311.8,16991.4
,22945.3,11761.9,21517.8,11761.9,21778.0,11780.2,21912.0,11773.9,22162.1,16590.7,22261.8,16590.7,22356.0,16976.4,16829.7,16976.4,17307.7,16976.4
,22960.9,11747.5,21524.1,11747.5,21762.3,11785.3,21913.2,11774.6,22195.9,16613.7,22272.3,16613.7,22329.5,16989.0,16829.7,16989.0,17315.7,16989.0
,22946.8,11746.9,21508.3,11746.9,21759.1,11783.4,21924.0,11777.7,22163.2,16606.0,22283.3,16606.0,22311.2,16989.5,16840.9,16989.5,17324.9,16989.5
,22928.2,11747.8,21501.2,11747.8,21749.4,11784.7,21916.9,11778.0,22192.4,16611.7,22275.4,16611.7,22310.5,16978.4,16837.4,16978.4,17325.9,16978.4
,22953.7,11741.9,21506.9,11741.9,21749.6,11771.9,21906.6,11784.4,22175.1,16612.2,22265.7,16612.2,22328.1,16977.7,16845.4,16977.7,17309.8,16977.7
,22920.6,11748.4,21495.1,11748.4,21764.9,11778.5,21873.5,11777.8,22149.3,16606.3,22244.8,16606.3,22305.3,16988.0,16836.0,16988.0,17288.5,16988.0
,22937.9,11742.0,21526.8,11742.0,21731.2,11774.8,21895.2,11777.6,22160.5,16603.8,22265.4,16603.8,22301.6,16981.0,16823.4,16981.0,17300.6,16981.0
,22922.0,11741.3,21502.5,11741.3,21738.8,11778.8,21874.4,11778.0,22152.8,16619.2,22260.6,16619.2,22297.4,16985.1,16815.3,16985.1,17308.0,16985.1
,22946.0,11739.1,21503.7,11739.1,21711.9,11780.1,21883.7,11781.1,22143.9,16603.5,22257.8,16603.5,22276.5,16985.5,16828.2,16985.5,17310.1,16985.5
,22940.0,11740.1,21488.1,11740.1,21717.0,11781.6,21879.2,11775.3,22127.2,16599.9,22232.7,16599.9,22292.0,16985.9,16824.3,16985.9,17302.4,16985.9
,22941.9,11737.3,21486.5,11737.3,21711.9,11784.7,21876.8,11780.0,22147.8,16614.6,22258.0,16614.6,22277.9,16981.3,16806.9,16981.3,17301.2,16981.3
,22950.5,11731.2,21482.5,11731.2,21716.5,11780.4,21854.7,11773.0,22146.1,16604.7,22225.9,16604.7,22286.1,16988.7,16802.5,16988.7,17306.6,16988.7
,22950.9,11733.6,21488.5,11733.6,21712.7,11775.0,21862.2,11764.7,22118.2,16598.6,22242.6,16598.6,22265.5,16983.4,16832.2,16983.4,17308.3,16983.4
,22940.6,11738.9,21464.2,11738.9,21696.8,11774.9,21863.1,11771.1,22116.5,16584.5,22244.6,16584.5,22256.1,16973.0,16810.6,16973.0,17304.4,16973.0
,22918.9,11731.8,21472.5,11731.8,21712.5,11780.4,21871.6,11774.3,22114.9,16593.8,22222.4,16593.8,22243.5,16966.5,16823.7,16966.5,17298.1,16966.5
,22923.2,11739.4,21468.0,11739.4,21708.5,11783.0,21862.6,11773.2,22119.4,16589.7,22226.2,16589.7,22232.8,16970.0,16807.2,16970.0,17281.9,16970.0
,21253.7,13029.4,17466.3,13029.4,17798.2,13050.6,17935.2,13092.8,18071.9,19568.5,18257.5,19568.5,18352.0,20212.3,14942.8,20212.3,15517.5,20212.3
,21260.0,13018.4,17451.4,13018.4,17789.9,13040.2,17940.4,13090.6,18049.9,19589.2,18258.6,19589.2,18352.6,20206.6,14948.8,20206.6,15517.1,20206.6
,21255.2,13014.2,17442.0,13014.2,17794.4,13046.0,17920.7,13098.5,18054.1,19586.9,18252.0,19586.9,18364.6,20202.2,14945.5,20202.2,15508.9,20202.2
,21256.6,13021.8,17435.0,13021.8,17780.1,13038.8,17926.3,13089.4,18038.0,19575.3,18285.9,19575.3,18347.3,20207.3,14955.8,20207.3,15508.7,20207.3
,21256.2,13014.5,17443.6,13014.5,17783.0,13039.6,17915.6,13097.8,18041.8,19593.1,18286.1,19593.1,18327.5,20204.5,14953.1,20204.5,15524.1,20204.5
,21242.5,13012.1,17442.7,13012.1,17779.4,13041.3,17906.2,13096.6,18049.4,19580.2,18256.5,19580.2,18330.0,20206.7,14964.6,20206.7,15513.6,20206.7
,21277.8,13023.9,17438.8,13023.9,17779.8,13030.4,17892.2,13093.3,18067.3,19583.7,18265.1,19583.7,18340.9,20180.4,14956.6,20180.4,15525.3,20180.4
,21258.9,13013.3,17439.3,13013.3,17771.5,13035.7,17912.7,13099.7,18024.9,19580.3,18267.4,19580.3,18316.1,20205.0,14962.3,20205.0,15515.9,20205.0
,21267.7,13015.9,17433.6,13015.9,17774.9,13028.8,17920.3,13087.9,18049.5,19588.7,18252.5,19588.7,18333.3,20199.1,14946.8,20199.1,15510.0,20199.1
,21253.2,13010.6,17428.4,13010.6,17779.8,13029.3,17892.8,13095.9,18042.7,19583.2,18244.0,19583.2,18335.0,20196.0,14937.8,20196.0,15507.4,20196.0
,21244.4,13012.2,17426.5,13012.2,17782.3,13023.8,17896.6,13090.8,18036.6,19589.8,18235.4,19589.8,18303.7,20212.3,14946.4,20212.3,15505.7,20212.3
,21273.5,13014.0,17414.1,13014.0,17773.9,13029.3,17907.3,13088.4,18042.7,19586.9,18246.0,19586.9,18309.6,20207.0,14951.6,20207.0,15501.4,20207.0
,21258.0,13013.7,17416.5,13013.7,17776.8,13028.6,17902.9,13085.1,18060.6,19579.0,18247.1,19579.0,18318.6,20213.7,14947.2,20213.7,15500.6,20213.7
,21266.9,13011.3,17426.6,13011.3,17760.5,13028.6,17892.8,13088.3,18058.5,19563.1,18230.1,19563.1,18324.5,20199.1,14951.1,20199.1,15508.8,20199.1
,21246.1,13007.6,17417.6,13007.6,17772.2,13023.4,17894.0,13080.4,18054.6,19584.9,18223.0,19584.9,18298.7,20204.2,14956.0,20204.2,15499.7,20204.2
,21252.4,13008.7,17431.2,13008.7,17772.3,13022.2,17903.8,13087.0,18049.2,19563.9,18235.4,19563.9,18303.8,20192.6,14943.3,20192.6,15497.9,20192.6
,21244.2,13006.9,17435.7,13006.9,17763.4,13026.5,17906.5,13095.1,18057.6,19577.2,18239.9,19577.2,18312.9,20188.1,14947.4,20188.1,15509.7,20188.1
,21255.3,13003.5,17427.1,13003.5,17783.3,13024.1,17894.6,13088.1,18049.4,19578.1,18240.5,19578.1,18302.2,20187.2,14948.8,20187.2,15494.4,20187.2
,21238.6,12996.9,17427.0,12996.9,17770.1,13018.3,17887.9,13093.0,18040.3,19576.2,18227.8,19576.2,18318.8,20195.5,14951.5,20195.5,15494.4,20195.5
,21238.6,13004.0,17427.2,13004.0,17770.2,13022.7,17888.8,13077.5,18045.3,19583.8,18230.1,19583.8,18305.5,20193.6,14940.2,20193.6,15509.0,20193.6
