Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
2280,17665,23915.9,19647.9,20597.7,17204.4,20581.7
2300,17660.2,23927,19667.1,20603.1,17204.3,20604
2320,17685,23923.4,19651.1,20606.4,17204,20585.8
2340,17663.1,23936,19658.8,20608.6,17189.8,20571.1
2360,17688.1,23945,19664.8,20627.3,17219.2,20580
2380,17691.3,23950.6,19683.4,20616.6,17217.8,20585.3
2400,17687.6,23957.1,19697.5,20596.4,17210.4,20583.6
2420,17494.6,23612.6,19418.8,20553.8,17175.1,20518.2
2440,17226.9,23184.1,19111.2,20489.9,17111.9,20452.6
2460,17113.4,23011.7,19032.2,20474.2,17094.5,20428
2480,17054.6,22942.1,18943.7,20459.3,17086.8,20399
2500,17015.8,22855.2,18874.6,20443.8,17089.1,20401.6
2520,17015.8,22835.6,18879.7,20432.5,17074.7,20389.2
2540,16959.6,22803.7,18818.8,20437.8,17055.4,20392.4
2560,16928,22752.6,18830.1,20409.6,17047.6,20381.8
2580,16903.7,22740.3,18780.6,20424.5,17050.6,20354.7
2600,16890,22706.3,18766.7,20413.9,17041.3,20358.5
2620,16884.7,22678,18766.8,20437.5,17024.5,20344.7
2640,16862.3,22651.4,18753.1,20416.4,17041.1,20347.8
2660,16856.1,22634,18734.6,20415.7,17024.3,20344
2680,16842.5,22604,18709.8,20415.3,17032,20339.7
2700,16823.5,22604.8,18709.8,20390.1,17031.4,20324.9
2720,16825.9,22572.5,18669.7,20381.8,17025.1,20310.8
2740,16813.7,22576.1,18675.3,20388.1,17018.1,20309.9
2760,16810.8,22567.2,18662.2,20397,17013,20307.1
2780,16815,22547.9,18619.2,20404.1,17021.8,20333.1
2800,16788,22506.5,18616.5,20392.6,17021.7,20332.4
2820,16796.3,22498.6,18612.6,20391.8,17025.5,20313.2
2840,16793.5,22488.3,18602.4,20378.8,17007.9,20327.1
2860,16784.9,22503.8,18606.5,20372.5,17000.9,20313.8
2880,16767.9,22458.5,18575.7,20380.6,17016.2,20313.9
2900,16778.3,22465.2,18592.5,20376,17001.5,20286.1
2920,16762.1,22444.2,18548,20364.7,16988.9,20308.8
2940,16756.3,22427.4,18552.7,20363.3,16991,20314.9
2960,16757.1,22428.4,18544.9,20360.7,16995.7,20302.2
2980,16749.5,22422.9,18521.3,20366.5,16998.4,20287.7
3000,16777.2,22390.6,18524.2,20364.1,17001.9,20301.9
3020,16744.7,22433,18539.1,20354.8,16995.9,20300.1
3040,16743.9,22430.3,18523.4,20361,17000.4,20313.2
3060,16748.3,22379.5,18500.2,20358.5,17003.2,20278.3
3080,16730.4,22404.2,18507.5,20354,16985.7,20312.3
3100,16750,22396.9,18499,20353.1,16997.9,20294.2
3120,16742.5,22374.5,18507.6,20354.8,16986.8,20298.4
3140,16717.4,22390.3,18504.9,20347.5,16999.3,20294.4
3160,16717.7,22363.4,18479.7,20356.5,16994,20282.3
3180,16698,22344.3,18495.5,20338.5,16993,20294.9
3200,16693.8,22361.1,18481.4,20350.6,17004.3,20292.9
3220,16713.4,22392.6,18470.4,20360.4,16990,20288
3240,16683.9,22362.1,18464.8,20363.7,16982.6,20280.2
3260,16681,22364.8,18461.5,20336.3,17001.4,20289.8
3280,16681,22351.5,18475.6,20357.7,16991.4,20283.6
3300,16689,22356,18471.5,20357.4,16976.4,20270
3320,16689.3,22329.5,18463.3,20356.2,16989,20264.8
3340,16682.6,22311.2,18443.4,20355.5,16989.5,20259.2
3360,16674.4,22310.5,18447.3,20363.7,16978.4,20289.2
3380,16683.6,22328.1,18454.5,20349.5,16977.7,20278.8
3400,16669.5,22305.3,18437.7,20367.3,16988,20262.2
3420,16671,22301.6,18426.5,20353.3,16981,20287.1
3440,16667.6,22297.4,18436.6,20339.6,16985.1,20289.6
3460,16659.1,22276.5,18430.1,20349.2,16985.5,20272.4
3480,16659.2,22292,18415.1,20364.1,16985.9,20276
3500,16660.2,22277.9,18427,20344,16981.3,20285.7
3520,16652.9,22286.1,18407.9,20349.3,16988.7,20276.7
3540,16638.7,22265.5,18417.8,20334.2,16983.4,20265.4
3560,16650.6,22256.1,18396.3,20349.5,16973,20279
3580,16633.7,22243.5,18399.9,20315.9,16966.5,20264.2
3600,16636.1,22232.8,18408.2,20339.3,16970,20271.3
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
