Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
20,16323,18690.2,15811.2,9486.64,8405.78,10901
40,16301.4,1566630,1600050,9501.73,8407.6,10898.2
60,16303.2,18692.6,1600050,9499.82,8407.46,10894
80,16308.3,18691.9,15810.2,9502.83,8406.3,10900.6
100,16295.8,18675.1,15805.9,9499.84,8402.2,10900.6
120,16306.6,18689.7,15807.1,9495.33,8405.85,10894.6
140,16292.1,18674.5,15799.1,9502.77,8409.84,10900.1
160,16290.8,18660.6,15802.9,9498.29,8404.2,10897.2
180,16291.3,18670.7,15803.6,9502.09,8412.73,10900.5
200,16292.7,18664.3,15809.4,9498.46,8406.47,10899
220,16288.9,18673.5,15796.8,9497.23,8408.86,10894.9
240,16266,18677.6,15797.7,9503.73,8412.21,10894.2
260,16271.6,18663.8,15804.8,9501.69,8407.72,10893.4
280,16286.2,18667.4,15789.2,9503.4,8417.44,10902.2
300,16277.6,18666,15785.4,9503.09,8411.72,10895.5
320,16266.2,18663.2,15781.5,9496.38,8412.66,10898.6
340,16288,18656.5,15772.6,9495,8411.37,10897.2
360,16271.3,18661.3,15772.7,9498.71,8411.1,10898.6
380,16267.6,18653.7,15771.2,9501.59,8409.58,10895
400,16275.9,18667.5,15781.2,9500.11,8405.91,10895.8
420,16276.6,18643.8,15785.5,9504.46,8410.7,10901.4
440,16276.6,18667.8,15790.9,9504.68,8409.28,10902.6
460,16290.2,18659.3,15799.6,9497.49,8408.29,10899.6
480,16267.4,18676.8,15812.1,9494.28,8414.69,10895.9
500,16262.6,18659.6,15790.2,9501.66,8409.85,10901.6
520,16267.6,18661.8,15781.5,9503.01,8408.61,10900
540,16279.8,18656.4,15774.2,9502.14,8407.35,10896
560,16257.4,18642.2,15782.7,9507.94,8410.51,10891
580,16256.8,18656.2,15774,9500.6,8405.03,10903.9
600,16276.6,18658.3,15776.1,9495.29,8409.24,10899
620,16255,18656.7,15771.2,9494.78,8406.82,10893.6
640,16261.7,18647.4,15770.7,9495.11,8406.26,10887.6
660,16263.2,18646.3,15778.4,9491.43,8410.18,10899.2
680,16255.4,18656.5,15786.7,9499.63,8406.93,10897.3
700,16277.3,18649,15783.1,9493.1,8407.75,10892.5
720,16272.6,18631.1,15785.9,9502.26,8406.88,10890.6
740,16257.5,18655.3,15786,9500.89,8403.02,10891.7
760,16258,18636.6,15766.4,9498.76,8402.85,10898
780,16267.6,18663.5,15766.6,9492.5,8405.66,10892.2
800,16268,18641.6,15760.1,9500.76,8404.15,10895
820,16260.8,18662.8,15772.4,9496.49,8402.36,10903.4
840,16248.4,18633.8,15773.8,9493.83,8407.67,10905.6
860,16260.5,18644,15771.7,9493.9,8403.27,10905.3
880,16254.1,18652.1,15760.6,9500.09,8403.28,10901.5
900,16244.6,18633.1,15772.7,9495.07,8401.83,10902.4
920,16256.5,18638.5,15768.4,9498.86,8397.82,10902.8
940,16261,18646.9,15772.9,9499.95,8402.28,10901
960,16253.6,18647.4,15777.2,9505.24,8400.02,10904.2
980,16264.3,18639.4,15789.4,9497.68,8408.63,10891.8
1000,16250.3,18638.5,15779.6,9495.45,8400.98,10896.1
1020,16245.3,18635.3,15796.3,9500.58,8410.08,10901.8
1040,16246,18615,15779.1,9496.23,8405.22,10896.4
1060,16262.6,18637.5,15784.5,9496.87,8404.34,10893.7
1080,16264.4,18651.9,15789.3,9494.06,8396.82,10891.8
1100,16272.5,18628.7,15789.2,9489.71,8398.11,10900.8
1120,16254.5,18631.3,15790,9494.06,8400,10899.8
1140,16257.8,18619.8,15778.6,9498.99,8409.01,10889.2
1160,16256,18634.6,15798.2,9498.35,8404.49,10895.4
1180,16263.3,18610.6,15786.7,9499.73,8401.59,10891.9
1200,16250.2,18640,15791.8,9493.51,8399.42,10895.8
1220,16326.8,18706.8,15848.1,9493.41,8402.16,10896.2
1240,16457.1,18905.9,15989.7,9525.79,8422.41,10925.4
1260,16545.4,19005.3,16042.3,9525.79,8432.79,10934.4
1280,16577.3,19052.1,16092.2,9564.15,8442.12,10948.4
1300,16609.8,19094.2,16147.5,9557.7,8452.26,10959.8
1320,16650.5,19142.9,16173,9568.19,8452.69,10964.3
1340,16668.3,19167.6,16188.4,9579.36,8454.28,10976
1360,16706.1,19197.7,16215.6,9577.89,8461.95,10976.7
1380,16701.4,19218.1,16247.9,9583.09,8468.19,10988.2
1400,16716.3,19237.5,16271.1,9590.4,8465.86,10989.7
1420,16740,19274.2,16275,9591.09,8481.31,11002.7
1440,16732.1,19293,16299.6,9595.07,8478.59,11002.7
1460,16744.7,19312.4,16300.5,9610.8,8485.22,11017.9
1480,16773.6,19332.4,16334,9613.55,8484.51,11016.1
1500,16796.4,19343.2,16336.8,9607.97,8485.25,11022.1
1520,16788.6,19355,16358.5,9609.84,8492.55,11022.6
1540,16797.5,19361.3,16385.1,9618.74,8497.5,11036.1
1560,16828.2,19372.7,16401.3,9618.16,8491.72,11033.2
1580,16831.8,19402.5,16388.1,9612.67,8494,11045
1600,16847.4,19402.2,16387.8,9620.57,8499.62,11044.3
1620,16849,19416,16388,9632.17,8504.26,11044.2
1640,16880.9,19445.7,16407,9620.78,8500.54,11057.6
1660,16870.7,19438.5,16404,9634.23,8500.26,11049
1680,16874.4,19449.5,16426,9628.25,8501.16,11044.4
1700,16898.3,19452.6,16411.4,9630.49,8508.26,11045.6
1720,16903.5,19469.1,16436.8,9625.13,8514.66,11044.7
1740,16902.7,19462.7,16446.9,9634.54,8510.99,11062.5
1760,16930.6,19469.9,16443.7,9642.2,8511.12,11055.4
1780,16915.1,19497.4,16448.4,9638.4,8516.49,11064.4
1800,16942.1,19538.9,16446.6,9640.43,8521.15,11063.9
1820,16947.5,19514.6,16459.5,9641.05,8524.32,11061.7
1840,16926.3,19521.5,16475.3,9644.26,8518.23,11059
1860,16931.2,19546.5,16469.4,9650.81,8521.24,11061
1880,16929.6,19558.5,16481.6,9639.09,8521.83,11063.2
1900,16941,19531.8,16492.7,9643.55,8528.63,11069.7
1920,16925.7,19580.6,16494.9,9646.89,8530.59,11064.2
1940,16931.4,19563.7,16497.6,9643.18,8528.91,11068.5
1960,16955.9,19580.4,16514.1,9651.25,8533.78,11074.7
1980,16956.9,19584.6,16498.9,9655.76,8533.41,11072.2
2000,16950.2,19599.1,16517.7,9654.45,8534.67,11076.5
