Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
20,21000.8,19307.8,18005.9,28377.4,26736.9,27084.7
40,20987.2,19308.5,18003.4,28376.3,26725.2,27080.8
60,21011.6,19311.4,17992.3,28342.6,26690.1,27075.5
80,20983.6,19302.2,17992.6,28341.2,26676.4,27053.8
100,21002.5,19311.5,17998.9,28319.2,26669.9,27028.4
120,20979.2,19287.7,17995.6,28307.2,26650.6,27000.2
140,20995.6,19280.1,17970.7,28278.9,26650.6,27000.2
160,21000,19286.2,17969.6,28270.3,26601.5,26979.8
180,21001.1,19285.2,17994.2,28270.9,26589.4,26971.5
200,20996.5,19288.6,17986.9,28280.1,26595.9,26954.6
220,21001,19284.9,17991.4,28212.6,26583.8,26970.3
240,20973.6,19291,17982.1,28228.5,26552.3,26954.1
260,20975.1,19298.4,18000.7,28211.9,26573.2,26949.6
280,20976.5,19296.6,17979.9,28208.4,26537.5,26951.9
300,20960.7,19283.8,17988.2,28209.8,26535.6,26930
320,20968.8,19300.8,17986.7,28200.6,26522.7,26931.8
340,20964.5,19281.7,17986.6,28215.7,26511.9,26920.3
360,20982.4,19284.2,17990.9,28188.6,26510.6,26922.4
380,20967.4,19286,17999.4,28171.9,26512.2,26930.3
400,20965.5,19290.8,17987.2,28195,26524.5,26909.6
420,20971,19294.5,17996.5,28157.6,26504.6,26890.3
440,20969.8,19293.1,17984.2,28165.7,26484.5,26890
460,20960.8,19281.1,17986.1,28141,26487,26891.6
480,20978,19293,17985,28127.5,26503.1,26882
500,20962.1,19266,17981.3,28132.7,26459.1,26882.5
520,20958,19282.5,17979.8,28142.3,26484.9,26845.1
540,20972.4,19279.2,17993.2,28133.3,26463.7,26875.4
560,20959.5,19276,17974.2,28118.3,26471.4,26890.3
580,20950,19284.9,17981.2,28117.8,26466.2,26850.5
600,20966.7,19267.8,17968.3,28095.3,26470.5,26882.9
620,20946.6,19267.1,17970.9,28080.9,26440.5,26878.7
640,20964.6,19271.6,17982.9,28097.8,26441.3,26851.6
660,20953.2,19276.3,17963,28081.1,26454.6,26839.6
680,20951.6,19278.6,17963.1,28107.7,26432.6,26831.8
700,20942.3,19272.5,17969.6,28078.2,26439.3,26820.4
720,20932.8,19276.8,17961.9,28106.8,26441.5,26820
740,20939.7,19276.6,17957.2,28056.4,26446.4,26822.2
760,20953.4,19279.2,17973.5,28058.2,26434.6,26818.8
780,20953.2,19280.1,17956.2,28054.5,26413.6,26830.3
800,20940.5,19272.2,17975.9,28033.8,26416.1,26823.9
820,20948.8,19268.9,17972.8,28060,26409.9,26821.3
840,20954.3,19289.3,17968.2,28084,26403.6,26819.2
860,20947.1,19270.5,17951,28052.9,26393.3,26793.4
880,20947.7,19273.6,17949.7,28043.3,26401.7,26785.3
900,20950.1,19284.3,17960.5,28069.9,26400.6,26775.3
920,20949.6,19283.7,17946.9,28025.6,26404.5,26801.6
940,20949.6,19283.7,17963.9,28042.2,26376.2,26830.7
960,20937.1,19279,17954.8,28054,26392.4,26805.4
980,20930.7,19274.3,17962.8,28011.2,26383.9,26792.8
1000,20930.1,19267.6,17958.1,28041.6,26367.6,26797
1020,20914.8,19282.3,17957.3,28052.1,26390.5,26803.9
1040,20942.6,19269.6,17968.2,28037.6,26403,26824.4
1060,20935.1,19272.7,17968.8,28043.1,26371.4,26805.3
1080,20942.5,19260.9,17960.1,28059.7,26376.4,26788.9
1100,20945.3,19270,17960.8,27998.4,26370.8,26805.4
1120,20933.9,19282.6,17968.3,28022.1,26359.3,26798
1140,20917.7,19277.1,17968.8,27998.7,26367.9,26782.7
1160,20932.8,19282.6,17945.8,28001,26355.4,26789.4
1180,20940.7,19280.1,17954.1,27990.1,26347.2,26774.2
1200,20949,19290.1,17952.6,28002.4,26368.1,26754.9
1220,21046.3,19389.1,18049.6,28211.3,26591.3,27027.3
1240,21318.8,19620.3,18266.5,28552.6,26974.1,27419.5
1260,21458.8,19765.4,18398.1,28735,27155.8,27619.2
1280,21567.2,19840.8,18515.2,28833.1,27268,27747
1300,21625.4,19933,18572.4,28934.4,27369.1,27828
1320,21674.4,19987.7,18657.5,28951,27408.4,27927.9
1340,21745.2,20026.9,18712.6,28999.7,27466.6,27951.7
1360,21798.3,20094.8,18787.7,29036.1,27537.8,28002.1
1380,21821.8,20099.9,18819.5,28981.6,27563.5,28082
1400,21895.1,20169.5,18850.6,29072.9,27648.2,28101.1
1420,21937.4,20198.7,18854.5,29057.7,27661.7,28166.5
1440,21961.9,20235,18900.3,29121.8,27717.4,28217.2
