Time,HA_MISG1,HpA_MISG1,HA_MISG2,HpA_MISG2,HA_MISG3,HpA_MISG3,HA_MISG4,HpA_MISG4,HA_MISG5,HpA_MISG5,HA_MISG6,HpA_MISG6,HA_MISG7,HpA_MISG7,HA_MISG8,HpA_MISG8,HA_MISG9,HpA_MISG9
2740.0,16427.8,9520.51,16499.7,9567.42,16581.7,9608.39,16673.0,9673.12,16735.3,9732.15,18171.0,19816.8,18293.8,19951.8,18385.5,20099.8,18498.0,20153.6
2760.0,16420.5,9514.6,16491.1,9570.1,16570.6,9604.25,16652.0,9678.77,16737.3,9723.35,18163.9,19811.9,18286.1,19970.7,18371.7,20093.4,18480.8,20140.8
2780.0,16405.4,9517.52,16498.5,9558.76,16572.6,9602.82,16658.7,9673.23,16739.1,9723.05,18136.9,19810.3,18280.5,19956.7,18354.8,20087.2,18471.6,20142.1
2800.0,16404.0,9507.98,16483.6,9553.7,16565.2,9598.97,16642.1,9666.79,16727.5,9728.11,18140.7,19799.2,18272.3,19960.1,18365.4,20068.2,18468.6,20146.2
2820.0,16396.8,9509.21,16481.9,9561.26,16542.7,9597.34,16644.2,9666.15,16708.0,9724.79,18159.5,19804.6,18267.2,19947.7,18365.4,20065.4,18460.7,20133.9
2840.0,16396.4,9511.83,16478.1,9561.2,16551.8,9594.14,16653.2,9667.14,16698.0,9726.36,18147.1,19818.2,18250.8,19952.8,18352.3,20093.0,18458.1,20111.9
2860.0,16400.0,9514.6,16476.1,9560.08,16543.0,9596.23,16636.5,9671.39,16715.1,9728.28,18139.7,19815.1,18269.6,19948.0,18337.6,20054.1,18445.3,20117.2
2880.0,16398.5,9508.97,16471.4,9552.34,16542.4,9588.63,16633.2,9667.34,16692.7,9722.87,18146.3,19812.7,18253.7,19928.2,18341.5,20073.7,18449.1,20107.4
2900.0,16374.4,9508.25,16463.2,9561.12,16543.3,9594.25,16633.3,9671.33,16688.6,9721.7,18132.3,19814.1,18256.3,19927.8,18332.2,20076.6,18425.1,20110.8
2920.0,16383.7,9515.24,16459.3,9553.96,16540.9,9588.38,16632.1,9670.02,16687.4,9720.93,18139.2,19793.8,18233.6,19912.8,18315.8,20065.8,18432.7,20103.7
2940.0,16372.2,9507.85,16467.4,9550.26,16537.8,9601.17,16624.7,9667.71,16701.1,9715.1,18136.8,19802.5,18246.4,19894.8,18346.5,20046.5,18418.6,20109.1
2960.0,16370.6,9507.39,16449.2,9550.07,16525.0,9589.27,16618.0,9664.56,16697.9,9723.1,18121.4,19801.8,18254.7,19908.0,18319.1,20054.3,18405.0,20101.2
2980.0,16387.0,9503.44,16459.3,9547.31,16517.3,9590.75,16604.0,9662.55,16688.2,9721.04,18140.5,19797.9,18243.2,19921.1,18335.0,20059.2,18408.5,20092.3
3000.0,16372.9,9507.47,16437.9,9559.58,16492.0,9584.82,16607.7,9663.74,16675.7,9716.04,18119.4,19795.2,18239.9,19904.1,18323.2,20046.9,18406.8,20081.9
3020.0,16347.0,9504.8,16461.2,9546.74,16493.4,9580.78,16602.9,9669.58,16663.1,9716.79,18110.6,19801.5,18248.6,19908.6,18308.7,20049.4,18419.6,20092.5
3040.0,16366.1,9502.45,16460.8,9552.35,16484.7,9579.16,16606.7,9661.66,16660.3,9717.38,18122.1,19785.8,18242.5,19905.4,18311.4,20052.6,18392.9,20089.4
3060.0,16368.6,9503.41,16444.4,9552.13,16504.4,9580.22,16600.9,9669.51,16671.5,9716.66,18117.4,19795.3,18234.0,19909.5,18300.7,20049.3,18399.9,20106.0
3080.0,16354.2,9500.52,16451.6,9557.13,16482.1,9583.05,16603.1,9667.67,16661.5,9718.89,18106.7,19803.1,18247.5,19905.0,18309.7,20044.5,18390.2,20100.0
3100.0,16361.4,9510.7,16450.5,9553.67,16495.4,9583.05,16587.3,9666.75,16662.4,9719.97,18131.9,19792.1,18232.5,19887.9,18311.8,20047.9,18377.2,20081.1
3120.0,16364.1,9509.88,16456.8,9546.85,16480.8,9588.75,16577.3,9662.74,16638.0,9718.06,18109.3,19771.0,18222.4,19907.5,18294.2,20042.9,18377.5,20070.7
3140.0,16346.4,9503.17,16435.9,9555.99,16480.1,9578.17,16586.9,9670.83,16654.2,9723.73,18117.6,19779.2,18214.0,19879.5,18302.0,20032.8,18376.6,20086.3
3160.0,16350.0,9500.26,16425.5,9539.89,16459.4,9579.15,16575.7,9668.63,16655.7,9726.21,18106.0,19779.6,18209.5,19904.5,18293.1,20035.9,18363.5,20075.8
3180.0,16343.0,9500.37,16422.7,9553.05,16450.9,9578.86,16570.2,9669.54,16664.1,9718.07,18096.6,19774.5,18185.7,19899.1,18289.1,20017.7,18357.1,20081.8
3200.0,16350.8,9506.0,16428.4,9552.61,16455.9,9577.94,16572.7,9664.24,16636.1,9722.9,18108.6,19790.4,18212.9,19883.5,18291.5,20035.7,18360.8,20085.4
3220.0,16342.8,9504.49,16426.5,9542.92,16465.8,9573.8,16569.4,9668.93,16643.9,9718.17,18092.3,19793.8,18213.7,19879.9,18289.1,20032.3,18375.5,20084.0
3240.0,16330.3,9499.52,16420.5,9543.03,16467.1,9581.58,16566.3,9667.87,16631.8,9727.53,18090.5,19773.4,18195.5,19879.4,18290.6,20044.0,18344.4,20088.4
3260.0,16331.8,9497.61,16414.8,9544.64,16473.5,9579.72,16563.5,9666.29,16648.1,9721.17,18089.0,19792.1,18222.9,19881.6,18285.2,20025.9,18349.1,20084.4
3280.0,16341.5,9491.54,16426.0,9541.38,16455.1,9584.89,16545.6,9670.7,16649.7,9721.36,18091.0,19793.4,18201.1,19891.3,18276.5,20008.4,18362.3,20084.6
3300.0,16334.6,9500.12,16436.9,9539.22,16463.7,9575.07,16572.0,9666.63,16632.7,9716.86,18091.7,19791.1,18207.4,19880.8,18282.5,20025.2,18355.7,20079.9
3320.0,16330.9,9498.03,16431.3,9540.32,16469.4,9578.69,16567.3,9659.83,16633.1,9726.8,18078.2,19769.7,18184.1,19889.4,18276.9,20003.7,18363.6,20074.2
3340.0,16333.6,9496.66,16428.0,9536.39,16469.6,9574.87,16566.5,9666.15,16623.0,9720.89,18091.8,19769.3,18206.3,19886.2,18258.8,20008.4,18345.0,20080.4
3360.0,16320.8,9495.47,16407.5,9540.72,16451.6,9576.72,16552.1,9665.61,16633.0,9714.48,18094.4,19780.4,18178.4,19901.9,18278.2,20007.8,18343.5,20078.1
3380.0,16326.0,9492.67,16421.6,9546.38,16469.3,9573.8,16541.5,9657.32,16615.8,9721.27,18076.6,19784.7,18180.0,19891.2,18277.6,20014.3,18317.7,20084.6
3400.0,16310.0,9495.47,16412.2,9536.21,16448.7,9576.29,16546.0,9661.45,16618.7,9716.25,18082.6,19777.8,18192.8,19882.0,18277.1,20007.0,18336.3,20087.9
3420.0,16333.5,9493.79,16394.6,9544.07,16450.5,9587.44,16546.5,9664.35,16632.4,9725.15,18085.8,19771.7,18171.3,19902.7,18246.4,20003.3,18346.0,20064.1
3440.0,16322.1,9500.3,16397.1,9542.53,16451.6,9578.89,16542.6,9659.35,16639.7,9722.31,18070.1,19765.7,18163.3,19891.1,18268.7,19995.5,18337.6,20076.9
3460.0,16320.2,9494.25,16395.1,9540.47,16445.8,9574.16,16554.8,9654.74,16639.3,9711.55,18085.4,19788.5,18183.9,19890.7,18255.3,19997.6,18332.0,20050.2
3480.0,16306.9,9493.22,16407.5,9543.26,16435.3,9574.76,16543.9,9665.06,16632.0,9715.32,18081.0,19776.4,18174.4,19893.6,18261.7,19992.6,18335.0,20065.7
3500.0,16317.7,9495.92,16390.4,9534.77,16452.8,9570.95,16532.1,9659.01,16607.6,9721.04,18047.9,19779.0,18166.0,19891.8,18243.3,19989.9,18327.0,20063.0
3520.0,16306.9,9496.95,16389.8,9528.03,16444.8,9575.53,16541.1,9660.24,16619.5,9718.39,18075.2,19791.7,18163.8,19880.0,18246.4,19994.1,18319.5,20057.8
3540.0,16315.2,9491.0,16399.2,9534.54,16437.5,9573.6,16529.3,9669.54,16607.7,9714.09,18078.0,19771.2,18159.8,19891.0,18249.2,19994.1,18314.9,20053.4
3560.0,16312.8,9490.61,16385.6,9529.96,16425.9,9576.8,16518.2,9660.16,16602.5,9719.44,18073.0,19784.4,18177.4,19894.3,18247.9,19987.9,18302.9,20050.4
3580.0,16311.7,9499.08,16407.6,9535.55,16445.3,9575.08,16515.8,9665.34,16592.8,9712.8,18065.7,19778.2,18178.3,19886.6,18256.3,19983.0,18306.6,20072.4
3600.0,16317.6,9488.84,16401.0,9531.3,16440.0,9574.13,16523.4,9664.55,16599.5,9713.31,18079.0,19776.4,18154.2,19868.1,18259.9,19994.7,18316.5,20053.9
,18539.0,8369.87,18690.2,8405.78,18770.3,8442.83,18832.1,8482.81,18960.9,8541.08,14491.3,19059.6,14489.1,19315.0,14574.7,19390.8,14695.5,19493.9
,18519.5,8349.95,1566630.0,8407.6,18761.5,8441.6,18821.5,8482.76,18955.5,8546.43,14495.0,19091.2,14500.6,19331.9,14575.4,19390.5,14697.3,19481.7
,18509.5,8348.35,18692.6,8407.46,18767.0,8435.81,18827.5,8480.48,18943.9,8547.46,14465.8,19101.2,14489.5,19327.8,14572.7,19408.4,14679.9,19506.8
,18490.8,8343.01,18691.9,8406.3,18759.2,8441.59,18810.3,8487.03,18945.4,8540.25,14319.0,19112.2,14491.2,19317.2,14566.4,19380.2,14692.4,19479.8
,18479.3,8346.76,18675.1,8402.2,18747.5,8436.05,18822.2,8486.87,18936.9,8544.25,14284.3,19121.5,14472.0,19320.0,14564.7,19385.9,14684.0,19484.0
,18474.4,8345.6,18689.7,8405.85,18768.2,8437.22,18832.4,8491.89,18936.9,8541.87,14257.2,19095.9,14475.3,19314.7,14570.8,19381.6,14690.9,19464.6
,18497.5,8350.13,18674.5,8409.84,18777.2,8439.34,18835.8,8484.15,18947.8,8547.47,14262.8,19118.4,14482.6,19304.7,14558.5,19396.9,14680.9,19470.5
,18484.9,8346.23,18660.6,8404.2,18753.8,8439.3,18822.4,8489.29,18949.9,8543.88,14250.2,19119.7,14467.8,19310.0,14555.3,19376.9,14683.4,19461.8
,18467.2,8346.53,18670.7,8412.73,18734.9,8442.5,18830.9,8482.02,18931.5,8547.77,14253.5,19129.2,14464.4,19308.4,14557.0,19374.8,14681.1,19473.8
,18477.0,8348.22,18664.3,8406.47,18743.5,8439.1,18807.4,8486.68,18927.6,8542.57,14253.7,19122.3,14476.5,19306.7,14551.4,19362.3,14683.4,19467.4
,18480.9,8350.61,18673.5,8408.86,18745.3,8433.36,18816.5,8483.86,18923.9,8541.93,14248.6,19126.4,14466.3,19309.8,14564.6,19387.3,14705.1,19469.0
,18479.3,8352.3,18677.6,8412.21,18737.8,8445.35,18808.2,8488.23,18914.0,8541.26,14256.0,19096.3,14484.2,19320.9,14553.4,19376.6,14696.6,19453.6
,18478.5,8350.3,18663.8,8407.72,18721.5,8441.66,18813.1,8485.72,18929.8,8542.93,14252.0,19117.7,14468.7,19314.6,14552.5,19379.8,14700.6,19466.3
,18466.9,8351.39,18667.4,8417.44,18734.1,8442.81,18813.8,8485.42,18913.9,8545.97,14251.3,19131.4,14472.3,19319.9,14550.5,19359.4,14684.5,19452.0
,18473.8,8345.95,18666.0,8411.72,18716.3,8439.41,18824.2,8483.42,18920.9,8543.18,14254.7,19121.4,14474.8,19313.2,14567.5,19365.5,14687.6,19429.8
,18478.6,8347.91,18663.2,8412.66,18729.9,8437.0,18797.1,8478.38,18922.4,8538.4,14260.3,19103.1,14473.5,19301.6,14565.3,19378.3,14692.2,19437.4
,18453.0,8343.4,18656.5,8411.37,18727.6,8431.72,18812.0,8481.21,18931.0,8543.83,14251.5,19131.1,14468.1,19328.0,14560.7,19358.5,14678.7,19451.5
,18464.0,8349.79,18661.3,8411.1,18722.4,8434.05,18809.1,8479.42,18922.3,8539.87,14260.1,19121.9,14472.9,19300.7,14565.3,19369.0,14677.1,19444.2
,18473.2,8351.21,18653.7,8409.58,18725.2,8430.27,18787.6,8481.24,18916.0,8538.42,14255.7,19106.2,14482.9,19315.0,14564.0,19364.8,14654.7,19427.6
,18456.3,8347.27,18667.5,8405.91,18709.0,8433.4,18796.4,8481.02,18912.5,8539.06,14255.4,19119.5,14474.9,19304.1,14559.8,19355.9,14666.4,19440.2
,18463.2,8348.79,18643.8,8410.7,18706.1,8436.56,18779.9,8481.23,18930.4,8534.2,14248.7,19105.8,14476.2,19306.5,14562.0,19347.0,14672.1,19451.2
,18449.4,8348.63,18667.8,8409.28,18726.6,8437.59,18797.6,8480.27,18911.8,8544.88,14248.1,19109.5,14491.0,19308.4,14550.4,19345.1,14677.9,19445.8
,18435.4,8344.59,18659.3,8408.29,18706.5,8436.62,18788.6,8472.43,18899.1,8542.66,14264.4,19111.2,14496.7,19321.3,14555.7,19341.2,14657.5,19429.8
,18449.4,8346.89,18676.8,8414.69,18721.4,8432.78,18799.6,8479.02,18912.4,8540.19,14266.2,19109.3,14468.5,19313.1,14569.6,19342.7,14672.9,19420.2
,18446.1,8344.95,18659.6,8409.85,18699.3,8435.87,18807.0,8485.16,18906.5,8543.97,14268.9,19103.6,14480.1,19319.6,14556.0,19366.2,14669.6,19399.7
,18456.2,8341.12,18661.8,8408.61,18698.1,8431.94,18814.9,8478.46,18890.2,8538.56,14266.9,19116.8,14480.9,19325.5,14534.4,19353.8,14664.9,19395.0
,18457.5,8349.01,18656.4,8407.35,18682.9,8433.15,18796.0,8482.35,18910.3,8543.56,14267.8,19106.6,14482.7,19298.4,14539.5,19333.1,14669.2,19405.3
,18436.9,8348.34,18642.2,8410.51,18693.2,8435.77,18796.5,8478.78,18881.1,8541.32,14273.8,19111.1,14476.2,19307.4,14550.9,19350.2,14674.9,19411.9
,18434.5,8356.47,18656.2,8405.03,18681.1,8432.98,18795.5,8480.94,18889.7,8543.6,14273.4,19113.3,14486.7,19308.2,14548.7,19350.3,14669.8,19423.0
,18432.3,8349.67,18658.3,8409.24,18689.2,8430.84,18798.1,8480.97,18885.9,8542.44,14260.6,19120.0,14476.4,19306.5,14551.3,19358.5,14675.7,19421.5
,18419.9,8356.27,18656.7,8406.82,18685.6,8429.54,18767.8,8482.69,18888.1,8546.32,14270.5,19124.9,14481.1,19311.0,14555.6,19350.1,14663.4,19422.4
,18435.3,8351.44,18647.4,8406.26,18670.2,8431.49,18781.1,8480.77,18869.7,8545.05,14273.0,19128.2,14470.6,19288.5,14561.1,19352.8,14647.5,19420.8
,18428.3,8349.59,18646.3,8410.18,18660.1,8433.72,18786.9,8479.06,18860.6,8540.84,14267.9,19115.2,14470.8,19306.3,14543.6,19336.8,14654.9,19421.3
,18425.5,8349.37,18656.5,8406.93,18685.6,8438.0,18772.1,8478.15,18890.0,8545.87,14278.9,19114.2,14455.2,19298.2,14546.2,19324.8,14661.0,19416.4
,18427.8,8347.93,18649.0,8407.75,18685.6,8426.09,18780.9,8481.29,18872.2,8539.08,14282.5,19105.4,14470.7,19305.7,14535.7,19328.6,14658.2,19412.4
,18423.1,8347.34,18631.1,8406.88,18673.4,8426.1,18766.4,8479.78,18881.6,8547.88,14268.2,19096.0,14474.9,19287.7,14540.6,19322.6,14653.6,19400.6
,18422.8,8347.72,18655.3,8403.02,18663.8,8430.57,18763.0,8473.39,18885.1,8543.04,14269.3,19123.4,14487.5,19302.1,14547.1,19323.5,14662.3,19420.4
,18424.1,8347.38,18636.6,8402.85,18672.8,8426.5,18761.0,8482.61,18886.0,8542.98,14276.9,19110.4,14465.6,19295.2,14547.7,19317.0,14662.6,19408.9
,18414.7,8355.38,18663.5,8405.66,18669.0,8431.81,18757.0,8484.46,18865.7,8544.37,14277.1,19110.2,14477.8,19299.1,14542.0,19306.6,14658.0,19378.9
,18416.3,8351.8,18641.6,8404.15,18656.1,8426.98,18774.7,8479.82,18885.9,8543.43,14286.6,19107.5,14466.9,19285.3,14544.6,19308.9,14651.0,19391.9
,18413.1,8349.8,18662.8,8402.36,18671.8,8430.27,18739.7,8479.73,18881.2,8547.64,14289.1,19103.3,14471.9,19301.4,14543.1,19337.4,14649.4,19394.9
,18431.1,8354.17,18633.8,8407.67,18637.0,8428.76,18742.1,8481.28,18867.4,8549.58,14273.4,19115.3,14466.4,19292.5,14539.8,19301.5,14648.7,19389.7
,18440.3,8350.82,18644.0,8403.27,18639.5,8426.93,18750.9,8479.05,18886.1,8544.85,14281.8,19118.3,14468.1,19291.1,14530.5,19306.4,14638.4,19403.5
,18431.8,8350.12,18652.1,8403.28,18656.8,8426.53,18758.3,8486.97,18865.2,8547.91,14278.6,19111.3,14474.1,19286.8,14539.5,19312.0,14639.1,19400.0
,18432.6,8347.34,18633.1,8401.83,18652.6,8431.66,18745.2,8485.93,18876.4,8545.02,14278.6,19102.6,14458.3,19276.6,14533.4,19313.1,14653.9,19398.5
,18418.6,8348.64,18638.5,8397.82,18646.4,8427.06,18747.3,8483.74,18876.8,8543.5,14288.7,19134.6,14472.3,19300.9,14529.7,19309.7,14650.7,19407.5
,18424.8,8350.3,18646.9,8402.28,18655.4,8430.47,18747.5,8475.43,18856.4,8543.76,14279.6,19110.8,14461.8,19305.6,14524.7,19322.7,14663.9,19402.2
,18420.1,8345.9,18647.4,8400.02,18659.7,8426.29,18749.3,8477.73,18875.8,8543.49,14290.1,19115.1,14464.5,19301.7,14528.0,19314.3,14656.0,19385.9
,18413.5,8346.9,18639.4,8408.63,18648.3,8424.76,18744.0,8475.02,18878.2,8542.19,14292.2,19112.4,14473.1,19302.6,14523.1,19330.8,14641.2,19402.4
,18425.4,8358.74,18638.5,8400.98,18642.3,8423.82,18744.0,8483.69,18865.4,8552.6,14278.6,19106.8,14473.1,19295.0,14520.8,19328.1,14638.3,19402.1
,18404.0,8349.99,18635.3,8410.08,18649.9,8429.07,18759.2,8480.58,18867.5,8548.13,14286.5,19114.2,14473.1,19296.1,14523.0,19323.9,14631.9,19416.1
,18420.8,8342.47,18615.0,8405.22,18642.7,8425.96,18733.8,8480.65,18861.2,8545.74,14293.5,19113.2,14463.7,19291.6,14528.9,19335.3,14643.8,19419.8
,18410.2,8348.18,18637.5,8404.34,18643.7,8425.48,18731.4,8479.27,18856.9,8548.64,14289.7,19104.6,14466.5,19289.4,14524.4,19314.2,14636.5,19382.9
,18421.8,8348.93,18651.9,8396.82,18644.1,8431.5,18746.8,8482.42,18852.0,8547.74,14289.6,19102.9,14462.2,19279.0,14523.3,19308.9,14630.2,19391.7
,18417.0,8353.2,18628.7,8398.11,18620.1,8427.21,18751.0,8481.88,18852.2,8540.33,14292.1,19114.3,14472.1,19288.3,14520.7,19338.0,14639.2,19393.3
,18414.7,8349.27,18631.3,8400.0,18644.3,8418.32,18746.7,8478.22,18848.3,8538.0,14292.9,19094.0,14477.7,19294.6,14511.5,19326.9,14639.5,19399.6
,18416.1,8346.79,18619.8,8409.01,18621.9,8425.32,18745.1,8483.24,18843.7,8545.55,14305.0,19094.2,14479.5,19282.5,14521.5,19317.7,14647.9,19398.4
,18412.4,8347.35,18634.6,8404.49,18659.7,8425.61,18754.3,8478.12,18855.9,8547.31,14287.9,19100.5,14483.3,19301.9,14520.1,19320.9,14648.5,19397.8
,18420.3,8349.7,18610.6,8401.59,18627.7,8422.49,18746.7,8484.01,18858.2,8544.69,14304.4,19106.3,14479.5,19293.6,14514.0,19328.1,14641.5,19403.0
,18425.1,8350.34,18640.0,8399.42,18633.5,8424.75,18738.5,8480.82,18838.9,8548.83,14306.7,19100.5,14459.0,19276.6,14514.9,19348.4,14630.8,19396.4
,18513.4,8349.63,18706.8,8402.16,18770.2,8424.14,18899.6,8480.91,19003.8,8547.17,14348.7,19104.4,14525.9,19298.1,14582.8,19359.9,14735.4,19401.8
,18695.0,8368.7,18905.9,8422.41,18993.2,8449.03,19125.7,8489.37,19249.5,8555.43,14487.6,19192.8,14670.3,19380.0,14759.0,19442.3,14906.4,19538.2
,18765.5,8373.11,19005.3,8432.79,19104.0,8465.2,19251.9,8497.67,19359.7,8562.01,14571.2,19229.6,14759.1,19440.5,14836.0,19503.1,14966.5,19574.8
,18812.2,8387.53,19052.1,8442.12,19168.9,8471.77,19324.5,8496.65,19438.3,8573.14,14628.6,19282.6,14815.2,19451.5,14889.7,19532.8,15025.8,19630.2
,18860.7,8394.86,19094.2,8452.26,19220.7,8483.86,19369.9,8512.17,19499.6,8574.58,14663.0,19300.6,14837.4,19485.7,14938.7,19552.7,15064.2,19647.0
,18889.3,8408.5,19142.9,8452.69,19282.3,8490.18,19412.6,8519.84,19548.2,8579.43,14684.3,19326.8,14869.4,19502.5,14965.1,19572.4,15116.5,19663.3
,18924.0,8410.71,19167.6,8454.28,19322.7,8493.61,19467.6,8530.4,19598.4,8583.53,14717.9,19341.3,14891.5,19517.4,15004.1,19596.1,15127.6,19668.4
,18973.9,8418.64,19197.7,8461.95,19346.3,8498.76,19488.1,8528.26,19637.6,8582.86,14729.6,19336.2,14917.3,19526.5,15043.6,19608.5,15150.6,19697.9
,18991.0,8424.19,19218.1,8468.19,19369.5,8507.53,19528.4,8530.77,19658.6,8586.37,14752.7,19358.1,14931.5,19546.6,15051.9,19611.6,15197.9,19716.8
,19015.7,8428.74,19237.5,8465.86,19413.3,8506.0,19556.3,8535.7,19698.9,8590.68,14789.8,19379.3,14948.1,19548.2,15077.4,19628.6,15202.4,19722.2
,19055.4,8433.86,19274.2,8481.31,19433.7,8509.99,19600.6,8533.63,19735.0,8598.91,14802.9,19379.5,14974.6,19578.0,15098.3,19625.0,15218.7,19725.6
,19081.4,8429.0,19293.0,8478.59,19440.2,8511.56,19625.3,8534.81,19739.3,8600.7,14809.2,19389.5,14970.2,19561.4,15118.6,19636.4,15240.9,19746.1
,19100.0,8433.28,19312.4,8485.22,19493.0,8519.13,19626.6,8536.58,19780.4,8601.01,14831.8,19401.6,14983.2,19592.4,15137.2,19673.6,15269.9,19776.9
,19115.2,8442.85,19332.4,8484.51,19487.7,8523.44,19628.7,8538.79,19782.6,8610.98,14833.5,19399.8,15018.8,19596.2,15143.0,19669.8,15282.6,19777.1
,19118.5,8451.47,19343.2,8485.25,19493.9,8528.15,19662.5,8546.52,19801.7,8613.17,14849.2,19390.9,15033.5,19591.9,15154.2,19686.2,15292.2,19775.3
,19132.8,8450.87,19355.0,8492.55,19519.2,8524.16,19680.4,8544.82,19831.1,8603.49,14853.9,19416.9,15039.8,19607.3,15160.7,19701.0,15303.2,19786.3
,19149.1,8456.34,19361.3,8497.5,19559.6,8530.55,19692.2,8553.94,19857.9,8609.18,14876.6,19414.6,15043.8,19615.1,15181.1,19709.9,15321.0,19788.7
,19171.2,8454.18,19372.7,8491.72,19580.2,8527.75,19696.9,8560.19,19859.9,8615.88,14881.7,19413.5,15058.3,19621.9,15196.4,19713.6,15311.9,19807.2
,19184.9,8457.4,19402.5,8494.0,19575.0,8528.92,19744.6,8552.06,19855.0,8618.53,14897.0,19436.2,15076.7,19628.5,15189.5,19696.5,15337.3,19807.4
,19193.2,8460.1,19402.2,8499.62,19571.1,8541.79,19774.1,8559.11,19868.0,8614.58,14902.4,19452.8,15066.2,19657.7,15204.1,19705.9,15340.3,19796.9
,19205.6,8454.12,19416.0,8504.26,19613.4,8543.0,19787.6,8558.87,19901.0,8611.42,14924.1,19420.8,15075.2,19654.9,15210.8,19703.1,15355.5,19810.6
,19225.4,8459.12,19445.7,8500.54,19615.1,8543.23,19800.6,8558.4,19894.2,8620.46,14917.7,19446.0,15088.6,19649.7,15217.7,19728.9,15359.7,19809.2
,19235.4,8459.22,19438.5,8500.26,19629.1,8544.15,19830.4,8558.73,19919.6,8614.19,14923.4,19471.9,15081.0,19666.6,15224.6,19698.9,15384.5,19827.9
,19241.7,8465.18,19449.5,8501.16,19647.5,8541.89,19826.6,8566.27,19930.0,8619.9,14930.6,19438.5,15101.4,19664.9,15231.7,19736.1,15390.5,19825.5
,19250.0,8460.41,19452.6,8508.26,19645.5,8550.42,19839.7,8566.2,19962.3,8614.62,14953.1,19469.6,15117.7,19654.9,15247.5,19740.9,15382.5,19820.6
,19263.9,8463.19,19469.1,8514.66,19656.0,8548.13,19844.5,8570.42,19964.2,8616.29,14957.6,19479.6,15102.8,19665.0,15256.5,19727.0,15404.0,19846.1
,19281.0,8463.0,19462.7,8510.99,19666.3,8553.26,19847.9,8566.99,19973.4,8624.92,14972.1,19503.4,15108.5,19654.6,15263.7,19743.8,15411.4,19830.3
,19285.1,8465.17,19469.9,8511.12,19674.4,8548.89,19861.9,8567.13,19993.6,8621.27,14980.2,19505.9,15110.2,19678.3,15253.5,19743.4,15421.8,19829.5
,19296.6,8469.65,19497.4,8516.49,19677.5,8557.26,19863.6,8569.53,19967.2,8627.83,14985.4,19508.3,15120.8,19687.2,15271.1,19742.6,15427.5,19856.4
,19296.1,8468.93,19538.9,8521.15,19691.3,8560.09,19867.4,8574.66,19981.7,8624.9,14979.0,19512.4,15130.0,19683.8,15264.9,19739.1,15424.0,19857.4
,19331.2,8474.6,19514.6,8524.32,19684.8,8555.89,19909.9,8576.61,20022.6,8623.86,15008.5,19524.4,15140.5,19687.1,15286.0,19766.8,15415.8,19866.7
,19332.4,8473.69,19521.5,8518.23,19700.7,8549.74,19919.2,8573.7,20030.6,8628.27,15006.4,19494.2,15131.1,19693.6,15280.6,19761.3,15442.1,19866.1
,19340.8,8467.06,19546.5,8521.24,19725.5,8561.66,19912.1,8577.87,20025.4,8624.55,15006.6,19503.5,15138.6,19702.2,15292.1,19759.6,15442.5,19854.3
,19353.4,8474.56,19558.5,8521.83,19725.5,8561.89,19914.4,8582.04,20044.8,8624.51,15004.3,19529.8,15135.1,19693.2,15307.5,19757.6,15438.1,19864.7
,19367.7,8480.69,19531.8,8528.63,19742.3,8562.79,19930.3,8582.39,20054.1,8629.69,15013.0,19523.4,15141.5,19696.3,15297.3,19772.0,15444.0,19884.4
,19359.9,8476.16,19580.6,8530.59,19762.3,8563.89,19907.8,8576.08,20044.5,8641.54,15020.5,19531.2,15154.8,19687.5,15309.9,19790.7,15459.4,19882.5
,19392.6,8476.34,19563.7,8528.91,19762.8,8574.28,19940.5,8579.78,20066.2,8624.99,15028.4,19535.6,15155.0,19701.6,15302.0,19804.6,15456.2,19868.2
,19388.6,8484.43,19580.4,8533.78,19762.2,8565.49,19938.4,8574.83,20072.7,8627.91,15028.8,19544.5,15149.9,19709.6,15325.8,19795.7,15466.0,19881.9
,19387.8,8479.09,19584.6,8533.41,19805.0,8560.58,19932.0,8582.36,20098.6,8631.35,15045.0,19545.5,15140.1,19715.2,15338.1,19823.6,15472.0,19902.5
,19388.3,8485.77,19599.1,8534.67,19800.1,8565.72,19953.9,8585.66,20081.4,8643.43,15035.7,19554.1,15148.9,19720.4,15349.3,19835.5,15477.8,19889.2
,19402.2,8483.55,19591.3,8535.15,19824.7,8564.33,19975.6,8586.22,20097.5,8642.19,15044.6,19543.0,15154.4,19709.9,15356.9,19817.0,15470.7,19877.4
,19421.4,8487.49,19608.1,8532.56,19847.4,8570.13,19970.7,8592.71,20088.6,8633.36,15048.5,19548.6,15162.1,19717.1,15353.6,19832.8,15477.9,19896.2
,19447.6,8486.91,19605.3,8538.61,19828.6,8578.46,20008.1,8586.08,20105.4,8637.74,15056.9,19555.4,15173.1,19717.9,15354.9,19815.4,15499.0,19919.5
,19436.9,8491.42,19618.2,8539.28,19830.5,8579.54,19989.9,8595.18,20124.8,8639.62,15066.8,19542.9,15170.9,19751.6,15342.1,19836.9,15514.3,19929.5
,19449.1,8487.47,19610.0,8534.26,19852.2,8576.41,19999.5,8592.67,20105.4,8647.79,15086.6,19563.6,15187.0,19745.6,15367.1,19825.5,15513.3,19913.0
,19456.0,8490.41,19634.0,8538.77,19862.0,8581.97,20021.1,8596.84,20110.3,8643.15,15085.4,19553.3,15182.6,19745.7,15378.8,19842.5,15515.8,19919.1
