Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
20,13377.2,16145.6,15257.6,18010.7,17205.8,14270.3
40,13377.5,16155.5,15267.2,17999.7,17201.7,14262
60,13379.5,16168.6,15255.1,17990.8,17202.6,14275.6
80,13385,16156.2,15259.6,18014.2,17202.7,14257.4
100,13376.5,16145.6,15254.3,17999.4,17204.2,14260.9
120,13377.2,16145.5,15253.7,17990.1,17201.4,14258.5
140,13387.4,16143.1,15235.6,17989.7,17205.5,14247.1
160,13387.6,16139.6,15252.3,17975.8,17188.1,14249.4
180,13377.4,16145.2,15252.8,17972.9,17194,14249.6
200,13392.2,16146.7,15251,17982.6,17193.2,14246.4
220,13385.7,16137.3,15256.3,17992.7,17170.8,14254.1
240,13381.3,16145.6,15250,17978.1,17183.3,14246.5
260,13373.5,16144.8,15246.5,17997.4,17183.4,14240.4
280,13378.2,16135.5,15245.6,17974.4,17186.5,14239.4
300,13369,16137.6,15244.3,17976.7,17184.6,14245
320,13376.3,16147.5,15253,17959,17179.4,14247.3
340,13376.2,16141.6,15244.6,17978.1,17166.9,14238.4
360,13380.2,16147.8,15245.4,17960.9,17186.1,14252.5
380,13376.8,16155,15250.7,17980.6,17170.5,14244.1
400,13374.1,16146.8,15257.6,17963.6,17190.3,14231.6
420,13385.5,16139.1,15246.4,17973.6,17173.4,14240.5
440,13373.6,16140.6,15245.9,17969.8,17173.6,14226.6
460,13376.6,16158.3,15243.5,17981.7,17173.9,14235.8
480,13366.1,16153.9,15246,17954.6,17180.7,14236.8
500,13374.5,16161.2,15240.9,17965.3,17160.7,14229
520,13371.4,16157.1,15225.4,17962.9,17160.2,14232.6
540,13370.2,16159.1,15249.8,17969.2,17149.1,14225.8
560,13362.5,16163.3,15237.6,17956.8,17162.5,14231
580,13363.9,16158.2,15231.3,17969.7,17155.4,14236.7
600,13368.8,16145.7,15247.6,17951.3,17157.4,14226.4
620,13383.6,16153.5,15244.3,17954.3,17151.4,14226.3
640,13373.6,16163,15244.5,17955.8,17163.4,14227.8
660,13377.1,16140.2,15245.9,17961.2,17158.9,14218.6
680,13372.6,16146.6,15241.4,17958.1,17138.5,14213.9
700,13380.8,16138.4,15246.4,17946.2,17145.4,14221.1
720,13362.5,16146.8,15241.5,17960.7,17119.7,14222.2
740,13366,16144.6,15233.1,17948.7,17146.3,14216.2
760,13377.4,16156.5,15232.5,17941.3,17133.2,14228.6
780,13373.8,16145.4,15232.2,17965.9,17134.2,14215.2
800,13371,16147.6,15225.5,17959.3,17124.3,14218.9
820,13373,16149.1,15234.6,17958.5,17134.9,14214.2
840,13373.8,16160.2,15225.4,17955,17135.8,14221.2
860,13367.1,16144,15227.6,17959.7,17162.2,14209.4
880,13374.1,16151.6,15225.4,17972.6,17135.2,14199.2
900,13385.9,16144.5,15223.8,17954.7,17143.9,14206.7
920,13373.8,16136.2,15230.7,17955.1,17152,14225.6
940,13362.1,16143.7,15223.5,17948.9,17133,14217.5
960,13384.1,16137.7,15230.4,17950.3,17135.4,14195.5
980,13367.8,16140,15229.5,17949.3,17139,14203.1
1000,13361.3,16127,15234.9,17932.8,17144,14197.6
1020,13369.4,16138.2,15239,17937.9,17140.1,14193.4
1040,13375.4,16134.8,15225.1,17938.2,17153.1,14212.3
1060,13366.5,16147.7,15232,17939.6,17142.4,14206.2
1080,13373.5,16137,15223.4,17941.4,17137.5,14204
1100,13349.2,16137.8,15229.1,17935.2,17137.6,14203
1120,13363.9,16135.3,15224.9,17942.9,17149.5,14202.9
1140,13360.4,16133.1,15222.7,17952.9,17129.7,14203.4
1160,13363.5,16130.4,15230.9,17929.5,17131.2,14199.7
1180,13368,16141.1,15236,17935,17131.6,14199.5
1200,13359.8,16124.2,15214.5,17933.2,17130.8,14191.2
1220,13349.9,16128.3,15217.7,17959.7,17173.1,14225.2
1240,13399.7,16192.8,15257.4,18101.2,17316.9,14338.4
1260,13435.4,16220.5,15291.9,18165.9,17418.1,14427.6
1280,13446.1,16245.7,15319.7,18202.2,17480.6,14482.7
1300,13450.6,16250.1,15350.4,18263.7,17540.4,14524
1320,13463.2,16273.4,15358.2,18278.1,17571.7,14539.2
1340,13471.6,16287.9,15359.4,18304.5,17625.4,14564.4
1360,13477.4,16284.2,15381.9,18332.3,17648.8,14594.5
1380,13495.3,16300.1,15383.4,18373.6,17683.6,14609.4
1400,13493.2,16306.8,15382.8,18381.3,17706.9,14632.1
1420,13493.4,16319.4,15395.7,18403,17715.5,14646.1
1440,13513.2,16330.7,15384.1,18399.7,17731,14658.9
1460,13525.5,16329.9,15402.5,18396.5,17752,14666.9
