Time,HA_MISG1,HA_MISG2,HA_MISG3,HpA_MISG1,HpA_MISG2,HpA_MISG3
20,13389.7,16141.7,15117.1,21160.9,16940.5,16978.1
40,13386.2,16168.8,15108.5,21149,16932.4,16976
60,13383.8,16152.6,15105.6,21138.8,16923.4,16965.2
80,13378.8,16160.4,15109.4,21130.7,16909.7,16952.3
100,13387.2,16143.9,15114.3,21131,16908.2,16943.2
120,13372.8,16138.9,15119.8,21119.9,16893.5,16937
140,13392.1,16135.6,15107.3,21109.7,16903.4,16947.4
160,13378,16137.5,15108.2,21106.7,16903.6,16938.2
180,13386.1,16141.8,15112.9,21095.1,16892.8,16939.3
200,13388.7,16150.8,15112.8,21090.1,16896,16927
220,13383.5,16150.1,15116.2,21094.5,16884.8,16931
240,13381.8,16149.6,15107.4,21078.2,16879.5,16933.8
260,13371.3,16139.8,15108.8,21096.7,16873.1,16933.5
280,13374.8,16153.2,15106.9,21095.2,16860.1,16927.3
300,13388.6,16150.4,15111.8,21096.4,16880.4,16929
320,13378.2,16136.3,15104.9,21080.4,16871.4,16922.8
340,13384.4,16151.3,15104.1,21077.3,16860.7,16915
360,13366.6,16140.7,15098.7,21074.7,16860.9,16907.9
380,13379.1,16148.1,15096.7,21074.9,16867.5,16904.8
400,13374.9,16149.6,15089.4,21060.5,16861.4,16915.4
420,13382,16159.6,15118.2,21067.6,16867.8,16923.6
440,13381.9,16150.2,15087.5,21053.6,16862.7,16910.3
460,13367.8,16145.8,15103,21055.4,16864.7,16914.6
480,13378,16150.1,15078.4,21069.7,16867.4,16906.1
500,13379.4,16147,15098.8,21060.7,16853.4,16898.8
520,13372.7,16153.5,15101.8,21048.9,16841.3,16899.4
540,13373.7,16152,15088.7,21037.4,16837.1,16917.1
560,13372.1,16146.9,15082.7,21045.6,16828.7,16891.8
580,13381.9,16155,15091.4,21040.7,16839.3,16899.7
600,13380.3,16147.1,15077.1,21036,16833.6,16899.5
620,13363.7,16144.1,15083.4,21050.2,16834.8,16897
640,13381,16150.2,15081.5,21019.8,16832.4,16914.9
660,13373.1,16145.7,15080.1,21014.8,16831.8,16900.4
680,13378.5,16154.5,15097.2,21016,16837.3,16889
700,13366.5,16133.9,15085.9,21031.4,16844.5,16909.8
720,13368.6,16137.8,15083.7,21008.5,16841.1,16893.3
740,13385.5,16143.9,15090.9,21003.8,16836.8,16890.6
760,13371.4,16157,15082.5,21036,16827.6,16889.9
780,13376.1,16141.1,15084,21016.9,16826.2,16872
800,13364.8,16131.2,15098.7,21008.1,16828,16872.9
820,13367.5,16138.6,15093.5,21002.5,16821,16881
840,13378.6,16150.9,15082.1,20987.5,16816.7,16882.7
860,13384,16132,15090.2,20994.8,16821.2,16881.4
880,13376.1,16131.8,15080.3,21017.3,16813.7,16881
900,13367.4,16128.8,15095.6,21005.8,16811.9,16881.5
920,13375.5,16132.7,15092.1,20976.7,16814.2,16880.1
940,13369.4,16116.2,15082.1,20992.7,16811.8,16863.7
960,13372.1,16119,15085.6,21001.5,16810.8,16887.1
980,13356.3,16130.6,15082.8,21001.1,16808.2,16867.4
1000,13359.5,16121.1,15076.8,20975.1,16811,16875.8
1020,13362.2,16131.1,15089.1,20988.3,16810.1,16869.6
1040,13361.5,16129.3,15086.8,20996.8,16797,16867.5
1060,13366.4,16122.3,15076,20982.8,16811.3,16866.9
1080,13362.1,16116.1,15085.9,20982.6,16808.7,16861.7
1100,13365,16120.1,15085.7,20989.3,16801.6,16869.8
1120,13369.2,16125.9,15086.9,20982.2,16785.9,16872.5
1140,13370.8,16129.1,15095.7,20972.5,16803.7,16870.6
1160,13368.6,16119.6,15084.8,20986,16805.2,16848.5
1180,13367.2,16116.5,15097,20990.5,16789.9,16858.9
1200,13366,16121.8,15086.6,20985.2,16797.8,16867.9
1220,13355.9,16113.2,15093,21025.4,16847,16916
1240,13407.8,16183.2,15132.7,21195.9,16961.9,17029.7
1260,13444,16229.5,15167.5,21283.1,17039.6,17096.7
1280,13458.1,16248.6,15187.8,21341.7,17074,17141.5
1300,13474.8,16261.2,15201.6,21385.3,17120.5,17177.4
1320,13470.3,16287.9,15209.4,21412.1,17133.3,17198
1340,13484.5,16286.3,15232.3,21460.5,17183.7,17237.7
1360,13502.4,16289.3,15229.5,21504.4,17189.2,17256.2
1380,13486.8,16296,15254,21502.3,17222,17252.8
1400,13491.1,16319.7,15232.6,21502.3,17222,17300.1
1420,13500.1,16321.7,15258.9,21517.4,17258.2,17301.5
1440,13500.1,16323.2,15265.6,21557.4,17261.8,17318.6
1460,13498.7,16327.7,15255,21570,17270.2,17334.8
1480,13516.1,16315.5,15257.6,21597,17289.5,17360.9
1500,13513.5,16320.6,15257.5,21605.1,17306.8,17362.8
1520,13517.9,16321.4,15261.2,21622.6,17326.8,17367.7
1540,13528.1,16335.6,15285.3,21615.2,17324.8,17367.7
1560,13545.7,16336.4,15280.9,21652.4,17321.7,17384.7
1580,13534.2,16334.6,15275.6,21651.7,17331.2,17408.6
1600,13542.9,16344,15278.7,21672.4,17350.9,17395
1620,13544.9,16355.2,15278.7,21665.9,17357.2,17400.1
1640,13545,16346.9,15282.7,21690.4,17361.1,17422.7
1660,13541,16351.1,15286.2,21692,17366,17420.7
1680,13536.9,16356.5,15292.9,21710,17377.1,17422.3
1700,13534.2,16352.2,15283.2,21725.4,17395.2,17441
1720,13535.6,16348.4,15299.8,21708.3,17380.2,17442.1
1740,13542.2,16357.5,15305.8,21713.4,17383.5,17445.9
1760,13541.5,16355.5,15297.3,21716.9,17400.6,17473.8
1780,13547.4,16357.2,15281.6,21743.7,17412.4,17482.7
1800,13549.9,16361.3,15282.2,21747.7,17417.5,17490
1820,13551,16352.2,15301.2,21747.1,17431,17500.2
1840,13556.6,16361.9,15284.3,21750.5,17440.8,17503
1860,13546.2,16367.4,15297.1,21784.7,17424.8,17521.8
1880,13566.1,16353.7,15295.7,21786.7,17454.8,17523.4
1900,13551.1,16357.4,15309.6,21776.7,17477.7,17533.7
1920,13563.9,16354.6,15305.6,21824.3,17440.4,17527.7
1940,13564.5,16359.7,15302.9,21791.6,17462.7,17529.2
1960,13560.9,16379.6,15306.8,21814,17473.2,17537
1980,13559,16368.6,15313.9,21815,17464.8,17545.1
2000,13574.3,16373.8,15296.3,21808.5,17463.1,17557.9
2020,13562.4,16369.1,15316.3,21825.4,17463.7,17581.1
